time,HEADWATER,TAILWATER,GAGE-1
4074.500000000,-454.8403194687480,-915.7275245740828,1810.182834405723
4075.500000000,-457.6955547510232,-928.5218538609209,1825.816621857363
4076.500000000,-462.7481528759183,-934.4506455469253,1836.774832308237
4077.500000000,-463.1398819361851,-939.2586029836225,1841.946424791644
4078.500000000,-473.5093923800379,-956.1273611870807,1869.214390337416
4079.500000000,-469.3758348885784,-960.5388269952562,1869.430633210360
4080.500000000,-469.9951329153089,-965.5721067107808,1875.071819303676
4081.500000000,-466.4490567007849,-968.1589722550926,1874.140239533872
4082.500000000,-463.8648551029968,-967.2508688117954,1870.749621325488
4083.500000000,-469.7825743762488,-978.7338791859338,1888.011232731390
4084.500000000,-481.8614282134466,-987.3063058867040,1908.641656804708
4085.500000000,-474.4729115346078,-987.0693651986649,1901.084577572188
4086.500000000,-477.5027312356964,-992.7379443998149,1909.675368402148
4087.500000000,-483.1724082766207,-1005.775200057963,1928.376998863964
4088.500000000,-477.9396928296099,-1007.911564080351,1925.222486357342
4089.500000000,-484.3378573859304,-1014.936810495074,1938.657185841582
4090.500000000,-485.1691375553135,-1024.019428203159,1948.548618754392
4091.500000000,-494.6051596142142,-1035.180471433553,1969.162617684216
4092.500000000,-495.1643919501709,-1041.666087223246,1976.175444390477
4093.500000000,-495.1539959144993,-1044.916405189936,1979.391435852490
4094.500000000,-491.8987882942473,-1047.641201822333,1978.836710736262
4095.500000000,-506.7764378594820,-1063.354213565740,2009.485335597816
4096.500000000,-508.3475495960441,-1067.244218607947,2014.900224016318
4097.500000000,-513.3156802428790,-1077.969909018984,2030.597919840199
4098.500000000,-514.0921356177963,-1077.075122646598,2030.443297733182
4099.500000000,-514.5995170452256,-1080.384498341746,2034.247757738902
4100.500000000,-521.4700819750487,-1089.894680831383,2050.640204070588
4101.500000000,-536.9017348024441,-1103.003542626457,2079.208090465617
4102.500000000,-540.7166926623753,-1108.831658007990,2088.817269996201
4103.500000000,-545.0571815398846,-1114.897161471311,2099.211576043415
4104.500000000,-557.5606693312924,-1129.773335476413,2126.624310679629
4105.500000000,-555.1146613807147,-1128.166810575618,2122.511419603866
4106.500000000,-558.4265371716508,-1141.642958460266,2139.318479786499
4107.500000000,-560.3959406698384,-1145.706508619692,2145.319488650993
4108.500000000,-565.1674720052185,-1150.049236607835,2154.423821242626
4109.500000000,-570.3167121735344,-1160.549567882081,2170.076097203790
4110.500000000,-574.5149085780666,-1164.335371358688,2178.037248760992
4111.500000000,-593.0984245510833,-1182.374110463498,2214.719154327600
4112.500000000,-586.1630882598413,-1186.667428156624,2211.998326948993
4113.500000000,-584.7359622393951,-1188.579081270059,2212.457242465064
4114.500000000,-587.2118687196245,-1192.098241135002,2218.443292896514
4115.500000000,-591.1545909296834,-1200.136798194158,2230.421191980556
4116.500000000,-611.6005640155714,-1216.156959232098,2266.942816322525
4117.500000000,-608.0374815497443,-1215.092625183513,2262.237770412316
4118.500000000,-611.8394724522244,-1221.495876298972,2272.447043975130
4119.500000000,-626.9136893736242,-1235.456668581225,2301.518975537688
4120.500000000,-628.9328572240139,-1241.862403999075,2309.907845649835
4121.500000000,-641.9347544032580,-1252.738425359102,2333.807424188417
4122.500000000,-649.9685843300473,-1264.134696889554,2353.236823352947
4123.500000000,-653.8835307095959,-1271.379340360864,2364.371160427262
4124.500000000,-667.4213229930535,-1282.574255702095,2389.125055098641
4125.500000000,-661.1053135773382,-1281.199221463930,2381.361460450525
4126.500000000,-668.4089502389396,-1294.088517799595,2401.587089282326
4127.500000000,-673.0371944880794,-1301.481752780066,2413.592112985499
4128.500000000,-684.7252060556843,-1312.489004733009,2436.301919050210
4129.500000000,-690.5503092832153,-1323.317002567783,2452.948540345912
4130.500000000,-685.2060622769586,-1322.506341539607,2446.727247404858
4131.500000000,-685.4977608372259,-1325.238889331523,2449.738507769970
4132.500000000,-694.4416791400209,-1336.614601082772,2470.084672643246
4133.500000000,-701.9893074475982,-1344.080816540489,2485.088614974607
4134.500000000,-708.8175115794709,-1347.081457205219,2494.898311595079
4135.500000000,-715.3453695228146,-1356.006121114606,2510.350221941340
4136.500000000,-735.5856180882276,-1370.739093450851,2545.368086038538
4137.500000000,-743.0765478286423,-1378.906106247623,2561.002188336372
4138.500000000,-744.8231333838038,-1382.340479679007,2566.144605040865
4139.500000000,-751.2855618321058,-1388.687011860857,2578.951186829540
4140.500000000,-760.8256560438072,-1395.831550831434,2595.640397515245
4141.500000000,-756.5203635193618,-1395.502283236015,2590.945972031379
4142.500000000,-759.0284334135337,-1399.796202773832,2597.744266292906
4143.500000000,-754.9903198695495,-1403.854487107845,2597.732229797883
4144.500000000,-767.3697141967672,-1413.675281739376,2619.965188393347
4145.500000000,-774.7546489097693,-1423.435826382447,2637.108865726529
4146.500000000,-780.0908521442162,-1428.428466185446,2647.418186657338
4147.500000000,-778.8656242233100,-1434.246918975684,2651.984695659337
4148.500000000,-785.1597934766112,-1438.188621947420,2662.218115190612
4149.500000000,-787.0558521158308,-1447.627712713109,2673.546582214815
4150.500000000,-790.9670403232544,-1447.585881220338,2677.392267441639
4151.500000000,-793.8878495703966,-1447.162719584323,2679.871492863361
4152.500000000,-795.6852160978244,-1449.411362277738,2683.903422955726
4153.500000000,-805.3964150164354,-1462.400791744712,2706.639180778995
4154.500000000,-809.5617158459065,-1464.959263843682,2713.336677870945
4155.500000000,-809.1296044557041,-1467.192121339503,2715.111438822582
4156.500000000,-812.7086039591956,-1471.494407102985,2722.992217155072
4157.500000000,-822.8093041843119,-1480.823640534036,2742.445386440259
4158.500000000,-824.7433907617376,-1481.421717513780,2744.944357125388
4159.500000000,-828.5601972187906,-1487.862198839758,2755.202526569944
4160.500000000,-834.7875508577367,-1492.628159445313,2766.193157543059
4161.500000000,-832.4424795500405,-1490.970001148248,2762.146813112637
4162.500000000,-840.4069971880997,-1499.799907570932,2778.970568891342
4163.500000000,-849.7771881443254,-1509.315287158427,2797.869280492158
4164.500000000,-850.1009515345678,-1512.929520234471,2801.774991743467
4165.500000000,-843.0085585442631,-1513.512247829356,2795.221606538139
4166.500000000,-856.5705992981299,-1523.789378570376,2819.107502727741
4167.500000000,-858.8493591829709,-1530.344832940170,2827.922577813598
4168.500000000,-859.5542621136461,-1526.378205406051,2824.626908140199
4169.500000000,-857.8951012120421,-1524.543465536500,2821.112089050959
4170.500000000,-862.1248771237287,-1526.258090121545,2827.059895576383
4171.500000000,-865.3313280918323,-1530.301900012388,2834.304726407765
4172.500000000,-866.4423591008393,-1535.921792531470,2841.026581479765
4173.500000000,-877.7418512442579,-1546.045384913370,2862.482317610147
4174.500000000,-880.5520012027001,-1551.459579781567,2870.686382251712
4175.500000000,-890.6251261469486,-1562.386731238478,2891.711253285319
4176.500000000,-889.9077127063441,-1562.716104052327,2891.280857070439
4177.500000000,-888.4719668127786,-1566.945721254555,2894.064564724306
4178.500000000,-889.4546615772566,-1566.089858997008,2894.174893291187
4179.500000000,-890.9605498225648,-1569.134727403285,2898.720844589015
4180.500000000,-902.8822242671837,-1576.790652015391,2918.330018561087
4181.500000000,-912.4767774861963,-1586.949803939607,2938.099901037835
4182.500000000,-910.8489433279524,-1590.058439942109,2939.543293486406
4183.500000000,-908.5999841883511,-1590.310726424135,2937.520896145319
4184.500000000,-905.7435454025157,-1590.204917825905,2934.535916072862
4185.500000000,-913.9132491827312,-1595.864359029264,2948.391786707778
4186.500000000,-911.4351566691565,-1598.873784892237,2948.894150353667
4187.500000000,-921.5511950252974,-1605.857327059701,2966.022387271059
4188.500000000,-919.5380859981273,-1607.094295978125,2965.207379195300
4189.500000000,-915.5961413602988,-1606.673083026543,2960.817965821033
4190.500000000,-914.5601184892030,-1605.125587307613,2958.224292686665
4191.500000000,-912.9299168347397,-1599.609941807259,2951.084990798126
4192.500000000,-922.5348453244935,-1606.015024196673,2967.114644893282
4193.500000000,-922.9295945171953,-1605.712960435589,2967.173431003350
4194.500000000,-919.9739876916066,-1599.391570523390,2957.925278146958
4195.500000000,-920.9921754847435,-1597.299467514287,2956.814655023144
4196.500000000,-923.9877758621332,-1599.906651015730,2962.414456264735
4197.500000000,-916.5629127021426,-1592.570335901449,2947.747839445310
4198.500000000,-917.9123913897422,-1591.875025491488,2948.305922198796
4199.500000000,-923.5458897172716,-1597.699271400589,2959.764538763515
4200.500000000,-924.5010810202040,-1598.805905141984,2961.806234123887
4201.500000000,-919.7469696620039,-1596.161712171689,2954.386248408800
4202.500000000,-914.9139244391009,-1589.780339574487,2943.272018982524
4203.500000000,-909.7776082148022,-1581.599459851820,2930.038627483132
4204.500000000,-912.0968688249760,-1582.785252201985,2933.396904792568
4205.500000000,-911.2722193261683,-1584.313102021777,2934.065556838178
4206.500000000,-911.4162073000035,-1578.827434206584,2928.803901225036
4207.500000000,-907.0095560992671,-1580.010383998298,2925.495758297679
4208.500000000,-904.7354135498588,-1580.705085439317,2923.902951790875
4209.500000000,-897.4400700243650,-1573.551011826526,2909.586621708629
4210.500000000,-899.5207903847106,-1573.294251667206,2911.304098680692
4211.500000000,-896.4805582946848,-1569.425056853886,2904.371378045823
4212.500000000,-892.1190217038600,-1568.994802371240,2899.564937671474
4213.500000000,-886.8004918321643,-1564.401974891714,2889.719285105984
4214.500000000,-887.5809905741027,-1566.013520634637,2892.058827928354
4215.500000000,-885.9894626044942,-1568.159172983349,2892.598258256668
4216.500000000,-882.8105102190053,-1563.982064871476,2885.258629153192
4217.500000000,-888.7361202064011,-1569.479255103946,2896.684836902232
4218.500000000,-881.0308533543597,-1561.342607926445,2880.951286081749
4219.500000000,-878.3636117607881,-1563.546211148109,2880.378223647494
4220.500000000,-874.0827912193457,-1555.631257665658,2868.307814417219
4221.500000000,-867.9065456731875,-1546.225238588161,2852.881011027021
4222.500000000,-858.4783961911421,-1535.471561255643,2832.774650493755
4223.500000000,-858.7189113075026,-1529.992099890990,2827.480500819888
4224.500000000,-856.9842826802937,-1532.192723189228,2827.721347593855
4225.500000000,-859.8067370050452,-1539.959326089830,2838.281580421371
4226.500000000,-854.8357256578079,-1533.587734629243,2827.023596761108
4227.500000000,-856.6413440215197,-1529.499296129116,2824.790090858655
4228.500000000,-847.9118925039379,-1523.002969382265,2809.662605831535
4229.500000000,-847.3338978495502,-1522.441204756942,2808.379419622973
4230.500000000,-847.1665731388870,-1520.501900434559,2806.246697745408
4231.500000000,-849.1545001283890,-1523.308338239605,2810.991437196306
4232.500000000,-846.6297200378226,-1519.946616132180,2805.163960436787
4233.500000000,-847.8700148306564,-1520.777888679135,2807.177341324267
4234.500000000,-840.8126257792378,-1510.505084819935,2790.143269569147
4235.500000000,-833.7982080109289,-1495.158357468535,2768.064506483197
4236.500000000,-829.5160124930240,-1490.163186660796,2758.673701035212
4237.500000000,-830.2057052162202,-1485.609989994497,2754.731927068374
4238.500000000,-823.6786531963976,-1474.355486232388,2737.092860518061
4239.500000000,-825.8749307804123,-1472.428814246630,2737.242993556332
4240.500000000,-820.8422508833170,-1470.352878769073,2730.103271969661
4241.500000000,-819.0880626567441,-1463.273885668081,2721.373295262644
4242.500000000,-813.6102361249923,-1449.945612594700,2702.777184574087
4243.500000000,-812.7600360603170,-1443.351140404045,2695.325562222662
4244.500000000,-814.2890425981386,-1443.698835963726,2696.993625444873
4245.500000000,-810.2693654607610,-1440.240302054725,2689.534461731144
4246.500000000,-809.8464829645065,-1433.654339455282,2682.574773993087
4247.500000000,-802.4011855642270,-1425.402275170038,2666.975077655983
4248.500000000,-800.4482727859736,-1422.548831501073,2662.058071861239
4249.500000000,-786.9769773852164,-1411.304528824780,2637.546288167008
4250.500000000,-782.0459029781397,-1400.521965509089,2621.936632401254
4251.500000000,-776.7789387450906,-1392.817872219500,2609.011555378253
4252.500000000,-774.1458584674182,-1380.768509219536,2594.479213374348
4253.500000000,-769.4854665721089,-1371.265261124680,2580.335551338097
4254.500000000,-763.3035243435679,-1369.352039120731,2572.118299404713
4255.500000000,-759.5334860056179,-1364.746679913417,2563.709478086385
4256.500000000,-752.0585103495827,-1350.463821900635,2542.191401774039
4257.500000000,-746.7573141870764,-1337.567293748959,2524.153641456735
4258.500000000,-738.2785976853469,-1328.485196954492,2506.623270446098
4259.500000000,-738.8637602409701,-1326.240861904044,2504.813759642284
4260.500000000,-729.8878681506753,-1315.034187461420,2484.766345998949
4261.500000000,-724.6871597445249,-1298.470193886631,2463.296570896554
4262.500000000,-720.7769637384067,-1289.318604210215,2450.226756320696
4263.500000000,-712.8022264994958,-1276.799857650886,2429.822015125539
4264.500000000,-707.4352626078983,-1268.914625258082,2416.574942320893
4265.500000000,-700.2382722565347,-1256.905536150064,2397.479690312213
4266.500000000,-697.6807309050744,-1244.094634001874,2382.217434247228
4267.500000000,-690.6687513566144,-1231.417395325788,2362.645123056158
4268.500000000,-688.4362291303351,-1224.109573470356,2353.065099118128
4269.500000000,-678.3518389333608,-1212.836937073837,2331.764231103606
4270.500000000,-676.1607134763325,-1202.164575327732,2318.972842618158
4271.500000000,-672.3186740254945,-1192.957839807379,2305.923722788660
4272.500000000,-671.3481088884561,-1186.569236188451,2298.543571430614
4273.500000000,-668.2590120808511,-1177.259424420078,2286.207384609679
4274.500000000,-662.4452934163709,-1165.386093262032,2268.722693242190
4275.500000000,-656.8866931840289,-1155.145474876299,2252.980262709625
4276.500000000,-651.8493613681214,-1143.813983642142,2236.714757526042
4277.500000000,-649.8290655425585,-1139.077870731151,2229.859010951447
4278.500000000,-640.8133167672912,-1127.047999371758,2208.981249842567
4279.500000000,-639.3051742758965,-1116.441649751374,2196.909112984326
4280.500000000,-633.4203748463783,-1107.663056949716,2182.243084347799
4281.500000000,-625.5824132221114,-1102.024288728891,2168.723929344210
4282.500000000,-621.9127931475241,-1090.964726807857,2154.144012987691
4283.500000000,-617.1120127650928,-1081.748980367456,2140.132215959045
4284.500000000,-613.5121861852442,-1070.423234689425,2125.328746547505
4285.500000000,-613.2427567161475,-1061.612589380517,2116.273034373277
4286.500000000,-608.5112336913318,-1048.682236562939,2098.763119828222
4287.500000000,-604.1697664198031,-1039.519398235566,2085.270402256898
4288.500000000,-597.3516417018858,-1029.739052312060,2068.714474219493
4289.500000000,-592.6855081084100,-1020.211080024026,2054.561895870097
4290.500000000,-588.5084939103801,-1007.779729370711,2038.107859600710
4291.500000000,-587.2313316944059,-1000.509195933839,2029.490840975728
4292.500000000,-580.4215624273670,-989.6424710277638,2011.900092176011
4293.500000000,-575.5062487300661,-981.6442205934059,1998.981226010525
4294.500000000,-571.2660103970726,-972.8836633088495,1986.060011404049
4295.500000000,-568.9098349359861,-961.8312095580691,1972.787086777897
4296.500000000,-562.0430749718212,-952.2666947765803,1956.405278920544
4297.500000000,-559.8586118374270,-945.5292808658130,1947.446452689382
4298.500000000,-554.8072015825212,-936.2861116070609,1933.195086933605
4299.500000000,-557.1898641815799,-925.6769452236696,1925.084846352325
4300.500000000,-556.4882421853192,-915.6416486368902,1914.420496079217
4301.500000000,-553.4800973236632,-906.8467979395156,1902.671852207596
4302.500000000,-552.2602636686828,-899.5283893516330,1894.192102156568
4303.500000000,-548.2514114768416,-891.7082419484726,1882.353037321142
4304.500000000,-545.6873073281508,-885.0423444127337,1873.182358957483
4305.500000000,-540.1190151739107,-877.8420554679499,1860.451948428788
4306.500000000,-540.2872948487142,-869.4542745480439,1852.282172800414
4307.500000000,-540.3417268747946,-862.3575303779553,1845.284081840903
4308.500000000,-538.4299250007965,-856.3157229849114,1837.365211560241
4309.500000000,-530.0986464577998,-850.1699978629141,1822.902876715458
4310.500000000,-528.9231509563571,-842.5134269260474,1814.107391317196
4311.500000000,-523.4361637132414,-836.4518512598913,1802.576056782554
4312.500000000,-519.7491615866445,-827.5526491511191,1790.010006471973
4313.500000000,-514.9698271247023,-821.3990502254475,1779.098469380855
4314.500000000,-509.0004423354782,-815.3664520536950,1767.115532343732
4315.500000000,-506.8761297125506,-808.2725252920725,1757.922423771246
4316.500000000,-504.2138878528503,-801.0040375875799,1748.012355360515
4317.500000000,-501.5718690303992,-794.7063123721272,1739.092847790295
4318.500000000,-492.9302182496519,-788.1227567631770,1723.867781539363
4319.500000000,-489.6809170173782,-781.4481080387950,1713.965362168796
4320.500000000,-490.1353237756240,-774.5734778178339,1707.574290446606
4321.500000000,-487.8309790006572,-769.5081156483068,1700.222457240458
4322.500000000,-485.9191324222344,-764.3789798733150,1693.199595757033
4323.500000000,-482.4738234706969,-757.6259501129350,1683.008874974705
4324.500000000,-482.7370267258434,-750.9768139271081,1676.648032249079
4325.500000000,-481.9210555661217,-745.3462845267049,1670.220828105274
4326.500000000,-479.5780768196283,-739.5547627791864,1662.097378235718
4327.500000000,-475.8809731372247,-733.7475209976875,1652.602274730307
4328.500000000,-473.2237886710710,-728.4310801991085,1644.645588603796
4329.500000000,-467.8159485428097,-723.1178952212376,1633.929102738362
4330.500000000,-468.2445031992721,-716.4294870117761,1627.692230183467
4331.500000000,-465.5390350757303,-711.7240824214590,1620.293077900747
4332.500000000,-463.9090285218671,-705.8952571592847,1612.846568286418
4333.500000000,-461.8352579822562,-701.0920799054483,1605.982738827126
4334.500000000,-461.4152271144225,-696.5000774234801,1600.989371814537
4335.500000000,-457.2863253012887,-690.8269326894297,1591.187442165198
4336.500000000,-453.5714525532812,-686.0498622531874,1582.706978687364
4337.500000000,-451.9930988348375,-681.2410577392898,1576.334303017680
4338.500000000,-447.7144276626846,-676.7604224780526,1567.574705612985
4339.500000000,-447.3220260395698,-671.4033170683165,1561.841222537381
4340.500000000,-445.0428967381704,-665.3868380722589,1553.550252048487
4341.500000000,-445.7978915127769,-660.1747017449895,1549.113114056585
4342.500000000,-442.3476532300301,-655.9548452068328,1541.447521469988
4343.500000000,-438.1558058079540,-651.2970007380857,1532.597464110443
4344.500000000,-438.4421420913284,-645.4100311488835,1527.011392570689
4345.500000000,-435.4412298880571,-640.3052304024001,1518.901764196503
4346.500000000,-431.5736795873865,-635.8440625029373,1510.577167920117
4347.500000000,-428.9602107339582,-632.2500629534666,1504.372785040979
4348.500000000,-429.4812113657143,-629.1137898019550,1501.718539844469
4349.500000000,-427.9365491715283,-626.2803003059967,1497.322256326283
4350.500000000,-425.8377774338439,-621.7126263516162,1490.692599189433
4351.500000000,-425.0176228425574,-618.8900610483353,1486.998633838444
4352.500000000,-423.5812519222900,-614.7834886407184,1481.449791132293
4353.500000000,-424.0481119726978,-610.3995179305392,1477.555793597738
4354.500000000,-424.1609242389875,-608.0799247827882,1475.338469995918
4355.500000000,-421.7016947242579,-606.2720971954315,1471.020871919668
4356.500000000,-418.3520248299666,-604.3315579818390,1465.712376893799
4357.500000000,-416.7698361529324,-601.7200188178474,1461.497343528154
4358.500000000,-417.1464429205258,-598.2894728125988,1458.456444524832
4359.500000000,-414.6096489228257,-599.8681019776818,1457.363081071560
4360.500000000,-411.2362565332505,-597.9635553615860,1452.057997955863
4361.500000000,-407.1695813170847,-595.3810467408929,1445.396788566428
4362.500000000,-407.9980004068262,-591.4535710501518,1442.338905783445
4363.500000000,-408.2586341316826,-592.7675159846641,1443.786878929147
4364.500000000,-405.3762683725100,-586.6376622016450,1434.915060564781
4365.500000000,-404.7371156092650,-587.4933431855210,1435.001212726350
4366.500000000,-403.2928560578909,-586.7777627498596,1432.791925400420
4367.500000000,-403.7870008197987,-583.9766746253018,1430.524786994109
4368.500000000,-404.3679083950537,-583.3561165116457,1430.435352677425
4369.500000000,-402.3891935960783,-581.4171093631479,1426.485084137643
4370.500000000,-403.3890889696707,-583.1673467893870,1429.135789564899
4371.500000000,-403.1147085444632,-580.2811047058793,1426.013041693998
4372.500000000,-400.9000901810793,-581.4420726892947,1424.894329396423
4373.500000000,-396.7597405020213,-579.7355547315924,1419.065090449866
4374.500000000,-392.3849708762119,-577.1506702359842,1412.143384126636
4375.500000000,-390.7262570187517,-576.8780460017921,1410.154136063275
4376.500000000,-387.7079788150529,-586.4754514351018,1416.417037991662
4377.500000000,-386.4902165752422,-581.4135981186535,1410.292531930625
4378.500000000,-385.7725541078910,-579.8656449141695,1408.037235299610
4379.500000000,-386.9644820082252,-590.1719940850548,1419.205902315192
4380.500000000,-387.3004472399670,-586.9595073138642,1416.444723709623
4381.500000000,-388.5535084438806,-590.7510262674176,1421.360301215823
4382.500000000,-387.2497157614686,-597.8841363551771,1427.018397113116
4383.500000000,-386.5230283503195,-602.8895114250818,1431.206103884715
