totim,ghb,in-out,percent-discrepancy,rcha,sfr,sto-ss,sto-sy,total,wel
3891.5,-391.8111,-0.00058356,-0.0,2026.4033,-2275.6887,6.0484,1510.615,-0.00048828125,-875.5674
3892.5,-390.0439,-0.011651,-0.0,2091.7522,-2266.6794,5.2521,1338.3063,-0.01171875,-778.5991
3893.5,-386.2167,-0.010736,-0.0,1842.5685,-2252.6062,6.9112997,1527.8213,-0.0107421875,-738.4891
3894.5,-381.059,-0.0094559,-0.0,1547.5221,-2229.809,9.536534,1975.1033,-0.009521484,-921.3032
3895.5,-383.1494,-0.0099969,-0.0,2359.875,-2226.369,4.6773,1183.7369,-0.010009766,-938.781
3896.5,-376.4416,0.0095,0.0,1503.1431,-2204.4937,8.3147,1943.516,0.009521484,-874.0291
3897.5,-371.2821,-0.010628,-0.0,1344.2184,-2181.9104,9.923201,2131.841,-0.0107421875,-932.8006
3898.5,-370.3457,0.0041664,0.0,1711.1918,-2169.4636,6.0463,1625.0955,0.0041503906,-802.5201
3899.5,-368.276,-0.1058,-0.0,1717.7544,-2151.8179,7.729342,1747.1975,-0.10595703,-952.6931
3900.5,-368.8115,-0.028906,-0.0,2073.0117,-2144.0657,5.3837,1407.1057,-0.028808594,-972.6524
3901.5,-364.881,-0.0083545,-0.0,1655.7928,-2125.281,7.5885,1800.4377,-0.008300781,-973.6657
3902.5,-360.2845,-0.012532,-0.0,1411.6884,-2101.4185,9.572032,2071.9485,-0.012451172,-1031.5186
3903.5,-356.7492,-0.011474,-0.0,1378.768,-2079.7751,8.652998,2051.2856,-0.011474609,-1002.1937
3904.5,-353.7553,-0.013712,-0.0,1402.352,-2062.1357,8.57631,2028.1461,-0.013916016,-1023.1969
3905.5,-350.1049,-0.013599,-0.0,1319.7086,-2036.6847,9.755843,2201.2598,-0.013671875,-1143.9482
3906.5,-345.8383,-0.0032693,-0.0,1179.0377,-2015.068,9.5576,2311.3982,-0.0034179688,-1139.0905
3907.5,-345.0807,-0.0087429,-0.0,1515.5585,-2001.8019,7.6201,1909.3281,-0.008544922,-1085.6329
3908.5,-344.7506,-0.012411,-0.0,1759.067,-1981.4248,8.413533,1887.0204,-0.012451172,-1328.338
3909.5,-340.0306,-0.0018664,-0.0,1285.0273,-1958.4523,8.077701,2105.6646,-0.001953125,-1100.2885
3910.5,-338.9281,-0.026856,-0.0,1543.9146,-1944.1426,7.8148,1862.1969,-0.026855469,-1130.8823
3911.5,-332.9237,-0.023867,-0.0,1079.185,-1919.4978,10.7286415,2365.3823,-0.023925781,-1202.8983
3912.5,-331.2455,-0.050582,-0.0,1333.58,-1898.0798,9.4449625,2219.296,-0.05053711,-1333.046
3913.5,-328.1199,-0.025266,-0.0,1236.3851,-1876.7797,8.6089,2219.6418,-0.025146484,-1259.7616
3914.5,-325.2344,-0.020458,-0.0,1224.3658,-1858.7504,9.163401,2221.5264,-0.020507812,-1271.0911
3915.5,-323.8221,-0.098918,-0.0,1400.7725,-1841.1193,9.309532,2174.4702,-0.099121094,-1419.7095
3916.5,-319.9932,0.025859,0.0,1187.3386,-1823.0448,8.6152,2147.4536,0.025878906,-1200.3434
3917.5,-315.4812,-0.016354,-0.0,1020.8946,-1799.8563,10.4591,2396.5269,-0.016113281,-1312.5594
3918.5,-313.6221,-0.0052695,-0.0,1196.8029,-1781.744,8.195617,2116.7102,-0.005126953,-1226.3477
3919.5,-310.588,-0.025985,-0.0,1127.6108,-1760.5946,9.983455,2337.4556,-0.025878906,-1403.8932
3920.5,-307.41,0.014644,0.0,1099.4779,-1741.4276,9.6433,2269.7754,0.014404297,-1330.0446
3921.5,-304.9586,-0.01963,-0.0,1151.6772,-1723.7228,8.576301,2137.1567,-0.01977539,-1268.7484
3922.5,-301.1818,-0.028204,-0.0,1020.0006,-1701.6033,9.4125,2274.4998,-0.028076172,-1301.1561
3923.5,-297.8507,-0.020247,-0.0,1003.6464,-1683.9781,9.435801,2276.1772,-0.020263672,-1307.4512
3924.5,-295.739,-0.0043007,-0.0,1104.8153,-1666.2556,9.770754,2280.9924,-0.0043945312,-1433.5883
3925.5,-291.4484,0.010692,0.0,925.1456,-1647.0768,9.0744,2303.5557,0.0107421875,-1299.2397
3926.5,-289.3226,-0.0081373,-0.0,1017.8294,-1635.899,6.8556004,1966.2211,-0.008056641,-1065.6925
3927.5,-286.1604,-0.027915,-0.0,961.0411,-1619.9282,9.006271,2069.9053,-0.027832031,-1133.8918
3928.5,-284.7931,-0.022362,-0.0,1106.8253,-1605.7446,7.6748323,1889.4935,-0.022460938,-1113.4781
3929.5,-281.3268,-0.01717,-0.0,950.8263,-1591.3688,8.7058,2089.8347,-0.017333984,-1176.6887
3930.5,-278.4935,0.0033259,0.0,949.0125,-1575.2039,8.4743,2042.0966,0.0034179688,-1145.8824
3931.5,-275.8325,-0.0099103,-0.0,938.6589,-1562.7207,7.5755997,1954.0166,-0.010009766,-1061.7081
3932.5,-273.2495,-0.030687,-0.0,930.4458,-1549.4772,7.958108,1971.1589,-0.030761719,-1086.867
3933.5,-270.1936,0.0037812,0.0,896.4528,-1532.5376,8.2465,1962.5563,0.0036621094,-1064.5206
3934.5,-267.6353,-0.011818,-0.0,909.0104,-1520.381,8.1597,1919.0103,-0.01171875,-1048.1758
3935.5,-265.4537,-0.032209,-0.0,927.176,-1509.8473,7.6921997,1916.865,-0.032226562,-1076.4645
3936.5,-262.6212,0.052012,0.0,896.325,-1495.3756,8.058031,1916.172,0.052246094,-1062.5062
3937.5,-260.4893,-0.012746,-0.0,919.4768,-1483.2938,8.1044,1927.4353,-0.0126953125,-1111.2462
3938.5,-257.6835,-0.0068664,-0.0,887.3445,-1466.8087,7.9280963,1908.658,-0.006591797,-1079.4452
3939.5,-255.3543,-0.040624,-0.0,895.0571,-1455.6985,7.6231,1888.1957,-0.040771484,-1079.8636
3940.5,-252.898,-0.01176,-0.0,884.4411,-1436.3936,7.9945,1979.4741,-0.01171875,-1182.63
3941.5,-250.524,-0.016786,-0.0,886.0818,-1423.6062,7.7211,1858.3486,-0.016601562,-1078.038
3942.5,-248.1561,-0.0032421,-0.0,886.7173,-1405.3185,9.052212,2033.6761,-0.0031738281,-1275.9744
3943.5,-246.0144,-0.02259,-0.0,885.3496,-1391.8241,6.7936,1886.2897,-0.022705078,-1140.6171
3944.5,-243.8485,-0.0061792,-0.0,884.7132,-1381.604,7.6082997,1850.8191,-0.0061035156,-1117.6941
3945.5,-241.8283,-0.075889,-0.0,885.3936,-1367.6654,7.2483997,1843.2869,-0.075927734,-1126.5112
3946.5,-239.7615,-0.023654,-0.0,882.6266,-1352.2067,8.370332,2001.3337,-0.02368164,-1300.3862
3947.5,-237.7226,-0.027014,-0.0,882.5128,-1338.4371,7.7367,1929.0276,-0.02709961,-1243.1443
3948.5,-235.8807,0.0055124,0.0,883.191,-1328.3297,5.584,1672.1077,0.0053710938,-996.667
3949.5,-233.974,-0.011531,-0.0,882.5207,-1317.935,7.424,1716.3243,-0.01171875,-1054.3717
3950.5,-232.1539,-0.010121,-0.0,882.5176,-1305.905,7.6982546,1843.5253,-0.010253906,-1195.6921
3951.5,-230.2214,-0.029166,-0.0,882.5001,-1293.874,8.241401,1919.571,-0.029052734,-1286.2461
3952.5,-228.3442,-0.0054741,-0.0,882.5276,-1278.9979,6.8789,1816.5338,-0.0053710938,-1198.6036
3953.5,-226.573,0.0021601,0.0,882.5001,-1268.9102,5.656,1597.7468,0.001953125,-990.4178
3954.5,-224.8151,-0.010641,-0.0,882.5126,-1255.4153,6.958258,1661.6661,-0.0107421875,-1070.9174
3955.5,-223.1335,-0.027335,-0.0,882.6725,-1247.461,5.8835998,1559.8856,-0.02734375,-977.8744
3956.5,-221.468,-0.0066324,-0.0,882.5139,-1236.9113,7.166879,1681.9502,-0.006591797,-1113.2582
3957.5,-219.8215,-0.067713,-0.0,882.5001,-1223.9194,6.791724,1686.9583,-0.06762695,-1132.5768
3958.5,-218.2649,-0.070093,-0.0,882.5001,-1214.2073,5.8753,1597.8419,-0.07006836,-1053.8152
3959.5,-216.6947,0.012074,0.0,882.5179,-1205.0193,6.5321,1614.4506,0.012207031,-1081.7744
3960.5,-215.13423,-0.0231,-0.0,882.542,-1192.6969,7.043589,1667.0186,-0.022949219,-1148.796
3961.5,-213.70193,0.068221,0.0,882.5083,-1188.8683,4.179,1376.9845,0.068115234,-861.0333
3962.5,-212.3538,-0.01989,-0.0,882.5415,-1181.5449,6.215014,1503.7976,-0.01977539,-998.6754
3963.5,-210.9731,-0.0070888,-0.0,882.625,-1174.2483,5.5497003,1433.663,-0.007080078,-936.6233
3964.5,-209.5242,0.0084407,0.0,882.5001,-1168.2886,5.5499,1361.9457,0.008544922,-872.1744
3965.5,-208.21881,-0.034739,-0.0,882.7012,-1161.2261,4.9652,1355.3219,-0.03466797,-873.5781
3966.5,-206.9648,0.0074871,0.0,882.5452,-1155.6775,4.5650997,1233.0834,0.0073242188,-757.544
3967.5,-205.7181,-0.028105,-0.0,882.5099,-1150.1208,5.1626997,1255.7913,-0.028076172,-787.653
3968.5,-204.5208,-0.012033,-0.0,882.5124,-1141.9196,4.8798,1256.4784,-0.011962891,-797.4423
3969.5,-203.31691,-0.025619,-0.0,882.5985,-1134.8124,5.447574,1303.3289,-0.025634766,-853.2713
3970.5,-202.22179,-0.015684,-0.0,882.6125,-1129.0134,4.1791,1215.819,-0.015625,-771.3911
3971.5,-201.1374,-0.0054493,-0.0,882.7388,-1126.2808,4.6346,1170.9415,-0.0053710938,-730.9023
3972.5,-200.1002,-0.031874,-0.0,882.6601,-1122.6766,4.4704003,1166.5542,-0.03173828,-730.9393
3973.5,-198.96089,-0.012914,-0.0,882.5671,-1114.859,6.209316,1340.6898,-0.012939453,-915.6593
3974.5,-198.0133,0.0031686,0.0,885.9036,-1107.322,4.1459,1233.8622,0.0034179688,-818.5731
3975.5,-197.0816,0.01364,0.0,885.1218,-1102.4406,4.2971,1187.5902,0.013671875,-777.4734
3976.5,-196.4525,0.0091943,0.0,908.3835,-1099.062,4.1363997,1081.7645,0.009033203,-698.7607
3977.5,-195.54509,-0.042898,-0.0,893.1105,-1095.0599,4.5182,1121.4409,-0.04296875,-728.5075
3978.5,-194.7995,0.017197,0.0,903.3975,-1092.5542,3.8361,1055.456,0.017089844,-675.3187
3979.5,-193.8226,0.0069892,0.0,886.568,-1084.1713,4.418,1119.5533,0.006958008,-732.5385
3980.5,-193.2717,-0.036194,-0.0,913.4345,-1080.0673,4.122,1084.2915,-0.036254883,-728.5452
3981.5,-192.8626,-0.011552,-0.0,934.9534,-1076.0132,4.657393,1155.7216,-0.011474609,-826.468
3982.5,-191.8506,0.012281,0.0,890.6959,-1071.8933,3.9812999,1081.6659,0.012207031,-712.5869
3983.5,-191.1242,0.019196,0.0,906.0927,-1068.8657,3.8927999,1034.969,0.019165039,-684.9454
3984.5,-190.5182,0.072929,0.0,922.5583,-1066.4338,3.7503002,976.7121,0.07287598,-645.9959
3985.5,-189.6012,0.011968,0.0,895.8493,-1063.304,3.3274002,934.8968,0.011962891,-581.1565
3986.5,-188.716,0.019663,0.0,892.2044,-1061.394,3.3916,922.9253,0.01953125,-568.3915
3987.5,-188.2078,-0.0369,-0.0,920.4544,-1059.1622,3.6490998,912.9638,-0.036865234,-589.7342
3988.5,-187.8552,-0.02009,-0.0,946.2704,-1054.285,3.9781823,961.6587,-0.020019531,-669.7871
3989.5,-187.3726,-0.025994,-0.0,946.7809,-1052.2953,3.7509003,936.3276,-0.026000977,-647.2173
3990.5,-187.1061,-0.0043196,-0.0,977.3364,-1048.9978,2.974,868.2226,-0.0043945312,-612.4335
3991.5,-187.657,-0.012006,-0.0,1134.6365,-1049.2789,3.1083,778.2639,-0.012084961,-679.0848
3992.5,-186.98259,0.011031,0.0,964.6587,-1043.3987,3.4253001,907.4394,0.010986328,-645.1312
3993.5,-186.74591,-0.028546,-0.0,1029.2343,-1039.2048,3.6824,908.02075,-0.028564453,-715.0153
3994.5,-186.2201,0.0061401,0.0,989.0016,-1034.8182,3.0428998,880.506,0.0061035156,-651.506
3995.5,-186.0181,0.0016755,0.0,1043.3859,-1029.416,3.391273,851.5531,0.0017089844,-682.8945
3996.5,-185.69061,0.022559,0.0,1034.2307,-1029.0361,2.8381,791.6945,0.022705078,-614.014
3997.5,-185.6752,-0.031185,-0.0,1085.4177,-1022.71954,3.2721,854.3349,-0.03125,-734.6612
3998.5,-185.6899,-0.041403,-0.0,1113.3782,-1019.19727,2.9020002,782.3956,-0.041381836,-693.8299
3999.5,-186.0136,-0.01575,-0.0,1195.222,-1016.31525,3.2386,791.4704,-0.01574707,-787.6181
4000.5,-185.5333,-0.010737,-0.0,1069.389,-1010.81506,3.3012,886.9634,-0.0107421875,-763.3158
4001.5,-184.5202,-0.013794,-0.0,969.6118,-1005.58307,3.0377002,889.5667,-0.013793945,-672.1268
4002.5,-184.1547,-0.038836,-0.0,1053.5248,-1001.0517,3.4910998,880.5559,-0.03894043,-752.4043
4003.5,-183.9233,-0.035332,-0.0,1089.1663,-999.6062,2.9157,771.0838,-0.03527832,-679.6716
4004.5,-185.0732,-0.054918,-0.0,1380.4341,-1003.8098,1.1429999,463.32697,-0.05493164,-656.0759
4005.5,-184.9355,-0.025309,-0.0,1155.2062,-1001.90546,2.2616,659.4302,-0.025268555,-630.0822
4006.5,-185.35089,0.017689,0.0,1267.3425,-1002.2849,1.4745,488.6041,0.017700195,-569.7676
4007.5,-186.2915,-0.050364,-0.0,1403.9043,-1003.3884,1.2783,402.1211,-0.05041504,-617.6742
4008.5,-186.4726,-0.024404,-0.0,1288.0042,-999.3694,2.9029999,627.8352,-0.024536133,-732.9247
4009.5,-187.5831,0.014898,0.0,1495.8541,-1003.64325,0.5647,348.55582,0.014892578,-653.7333
4010.5,-187.8369,-0.049312,-0.0,1338.2734,-1001.2097,1.6606,512.802,-0.049438477,-663.7387
4011.5,-187.9874,-0.013467,-0.0,1340.6073,-999.8595,2.2129002,509.787,-0.013549805,-664.7738
4012.5,-188.4426,-0.046031,-0.0,1402.9338,-998.5064,1.2657,438.4939,-0.046142578,-655.7905
4013.5,-188.8508,-0.033719,-0.0,1407.5143,-998.0877,1.4195,438.8978,-0.033691406,-660.9269
4014.5,-189.2617,-0.035598,-0.0,1432.1136,-995.1743,2.5704,570.48926,-0.03540039,-820.773
4015.5,-190.2071,-0.022902,-0.0,1581.1956,-993.075,1.4214001,427.7196,-0.022949219,-827.0774
4016.5,-192.6363,0.029012,0.0,1987.4658,-1001.68,-1.4082,-66.73511,0.029052734,-724.9773
4017.5,-194.658,0.031862,0.0,2009.4634,-1007.3341,-0.46469998,-73.667694,0.031982422,-733.307
4018.5,-196.8512,-0.006391,-0.0,2127.705,-1014.99493,-1.4521999,-202.79568,-0.0063476562,-711.6176
4019.5,-196.6365,0.060853,0.0,1549.4753,-1012.34796,0.4486,277.6266,0.060913086,-618.5053
4020.5,-195.8048,-0.016142,-0.0,1352.1321,-1008.1757,1.9828,498.90582,-0.016113281,-649.0562
4021.5,-196.6811,0.0032174,0.0,1715.121,-1010.78766,0.61820006,166.965,0.0034179688,-675.232
4022.5,-195.70601,-0.024013,-0.0,1290.0214,-1002.4689,2.1663,604.0579,-0.024047852,-698.0947
4023.5,-198.2225,0.031915,0.0,2116.9778,-1012.39056,-0.6874,-134.14821,0.03173828,-771.4969
4024.5,-201.54651,0.043214,0.0,2552.7173,-1024.5741,-2.5272,-508.2646,0.04321289,-815.7616
4025.5,-201.9663,-0.016046,-0.0,1797.5228,-1018.871,0.14269996,182.17921,-0.016113281,-759.0236
4026.5,-204.1527,0.022676,0.0,2244.0933,-1026.5208,-1.6387999,-258.27118,0.022460938,-753.4872
4027.5,-203.94951,-0.068225,-0.0,1680.8156,-1021.67,1.0186,289.05792,-0.068359375,-745.3406
4028.5,-205.5558,0.012427,0.0,2098.4841,-1027.6218,-0.9433,-118.02309,0.012207031,-746.3275
4029.5,-207.507,0.0053134,0.0,2241.8286,-1039.1833,-2.5773,-403.0103,0.0053710938,-589.5451
4030.5,-208.7352,0.0056727,0.0,2087.1008,-1044.8319,-1.4224,-245.05011,0.0056152344,-587.0556
4031.5,-208.9646,0.055297,0.0,1841.0656,-1043.2997,0.4688,101.8342,0.055419922,-691.049
4032.5,-209.689,0.039244,0.0,1942.2458,-1046.3066,-0.6268,-74.44441,0.0390625,-611.1397
4033.5,-212.22221,-0.057024,-0.0,2499.9785,-1055.4532,-2.0042999,-497.8838,-0.057128906,-732.4718
4034.5,-214.09561,0.022667,0.0,2368.2415,-1061.4126,-1.9237,-350.3104,0.022705078,-740.4767
4035.5,-213.50839,-0.039811,-0.0,1751.9932,-1057.6608,0.88490003,261.4894,-0.039794922,-743.238
4036.5,-213.6632,-0.023794,-0.0,1870.4702,-1055.7283,0.8056,177.7276,-0.02368164,-779.6359
4037.5,-216.275,0.023171,0.0,2553.3594,-1069.7313,-3.2965,-567.78925,0.02319336,-696.2441
4038.5,-218.85649,0.01682,0.0,2663.038,-1076.4977,-2.3475,-559.4212,0.017089844,-805.8985
4039.5,-221.5052,0.014857,0.0,2839.711,-1084.7765,-2.3526,-584.643,0.0146484375,-946.4189
4040.5,-222.9753,0.011608,0.0,2463.928,-1088.3641,-2.7151,-405.95746,0.01171875,-743.9041
4041.5,-225.7756,0.0096055,0.0,3015.2148,-1103.7832,-3.9023,-868.7717,0.009765625,-812.9724
4042.5,-226.4517,0.043593,0.0,2353.5776,-1103.4277,-1.1009,-237.62991,0.04345703,-784.9237
4043.5,-229.31999,0.016826,0.0,3072.6887,-1114.947,-3.6261,-822.6292,0.016845703,-902.1496
4044.5,-232.2407,0.028647,0.0,3359.5876,-1127.6987,-4.5074,-1008.44244,0.028564453,-986.6698
4045.5,-233.23186,-0.051448,-0.0,2649.7688,-1125.0568,-1.3966,-296.2373,-0.05126953,-993.8979
4046.5,-235.49155,0.04128,0.0,3026.338,-1134.6766,-3.8316,-733.22516,0.041259766,-919.0716
4047.5,-235.8897,-0.016987,-0.0,2463.9233,-1130.3578,-0.5051999,-131.05998,-0.016845703,-966.1276
4048.5,-237.4268,0.010398,0.0,2719.9434,-1134.1056,-1.3088,-291.76312,0.010498047,-1055.3287
4049.5,-240.1986,0.021392,0.0,3319.8694,-1151.0828,-4.7723,-1001.601,0.021484375,-922.1934
4050.5,-241.8854,0.0089209,0.0,3068.6665,-1156.5597,-3.2381,-712.1165,0.009033203,-954.8582
4051.5,-242.7459,0.020305,0.0,2769.4917,-1164.2811,-3.0218,-565.4511,0.020263672,-793.9713
4052.5,-245.4441,0.057077,0.0,3333.5725,-1176.6571,-4.0388,-949.6531,0.057128906,-957.7223
4053.5,-246.9322,0.017867,0.0,3100.6687,-1183.5739,-3.6058,-759.414,0.018066406,-907.1252
4054.5,-249.8385,0.018582,0.0,3755.89,-1199.4163,-5.9515,-1359.4268,0.018554688,-941.2383
4055.5,-251.7728,0.0080803,0.0,3488.5662,-1211.2982,-4.892695,-1108.1211,0.008056641,-912.4734
4056.5,-253.4168,0.026007,0.0,3383.7593,-1216.2052,-2.5914,-781.9875,0.025878906,-1129.5323
4057.5,-254.235,-0.025583,-0.0,3003.6414,-1218.4977,-2.9415,-535.7984,-0.025634766,-992.1944
4058.5,-255.2047,-0.034859,-0.0,2920.125,-1216.3652,-1.1143,-312.71692,-0.03491211,-1134.7587
4059.5,-257.6174,0.00089731,0.0,3500.1445,-1223.0322,-3.0026002,-743.0664,0.0009765625,-1273.425
4060.5,-260.3431,0.014774,0.0,4108.499,-1239.6183,-6.408,-1382.4824,0.0146484375,-1219.6324
4061.5,-261.9625,0.014214,0.0,3659.468,-1245.5634,-4.2528,-963.9591,0.014160156,-1183.716
4062.5,-263.8384,0.0022985,0.0,3709.6187,-1252.8018,-4.2935,-992.76495,0.0021972656,-1195.9177
4063.5,-265.3221,-0.012913,-0.0,3577.3726,-1254.277,-2.1483,-651.3075,-0.012939453,-1404.3304
4064.5,-267.2872,0.0056961,0.0,3741.8071,-1267.2544,-6.201544,-1152.2468,0.0056152344,-1048.8115
4065.5,-269.1287,0.011372,0.0,3759.125,-1278.9564,-5.672,-1232.7667,0.011474609,-972.59
4066.5,-270.2725,-0.00081543,-0.0,3506.3408,-1287.6208,-3.1683002,-903.2981,-0.0007324219,-1041.9818
4067.5,-272.2123,0.018372,0.0,3806.8943,-1297.7606,-4.7604,-1141.1411,0.018310547,-1091.0017
4068.5,-273.7914,0.010736,0.0,3699.7107,-1306.3065,-5.2811,-1105.0979,0.010498047,-1009.223
4069.5,-275.5186,-0.011204,-0.0,3802.3252,-1316.1875,-3.9822,-1087.4232,-0.010986328,-1119.225
4070.5,-278.7329,0.027792,0.0,4802.573,-1342.7762,-8.83061,-2083.6982,0.027832031,-1088.5074
4071.5,-278.3189,-0.040405,-0.0,3250.641,-1336.2073,-1.5675,-461.52698,-0.040527344,-1173.0608
4072.5,-280.1085,-0.0083115,-0.0,3591.2642,-1344.6765,-3.7145,-817.8428,-0.008300781,-1144.93
4073.5,-282.2396,0.0077178,0.0,3976.9138,-1358.3986,-5.761459,-1272.8833,0.0075683594,-1057.6232
4074.5,-283.9542,0.022301,0.0,3924.588,-1370.6095,-4.9933877,-1173.6338,0.022216797,-1091.3748
4075.5,-286.8276,0.042329,0.0,4700.0586,-1386.258,-7.3211,-1818.8998,0.04248047,-1200.7095
4076.5,-288.1298,0.036576,0.0,4040.8232,-1397.2527,-5.8354926,-1275.6582,0.036621094,-1073.9105
4077.5,-289.2878,0.022703,0.0,3790.503,-1402.4062,-3.4716,-958.73816,0.022705078,-1136.5763
4078.5,-292.7775,0.011573,0.0,5094.4487,-1429.6453,-9.825899,-2285.8503,0.01171875,-1076.3383
4079.5,-293.2172,-0.020458,-0.0,3794.7927,-1429.8376,-4.109,-993.1216,-0.020507812,-1074.5278
4080.5,-294.4615,-0.0008382,-0.0,3766.2295,-1435.5634,-2.8813,-853.48413,-0.0009765625,-1179.8401
4081.5,-295.0875,0.002529,0.0,3548.126,-1434.5325,-1.5936999,-558.7286,0.0024414062,-1258.1812
4082.5,-295.0458,-0.0091422,-0.0,3179.5898,-1431.0864,-1.3201001,-256.8609,-0.009277344,-1195.2856
4083.5,-298.2549,-0.007422,-0.0,4462.697,-1448.5687,-5.5561,-1356.3009,-0.0073242188,-1354.0236
4084.5,-300.0642,0.04132,0.0,4525.644,-1469.1709,-7.144291,-1623.2155,0.041015625,-1126.008
4085.5,-299.462,-0.034923,-0.0,3316.838,-1461.5256,-1.3748999,-367.1756,-0.03491211,-1187.3344
4086.5,-301.4261,-0.013461,-0.0,3938.485,-1470.2665,-3.7136,-940.0399,-0.013427734,-1223.0525
4087.5,-304.0627,0.0084278,0.0,4814.5103,-1489.0042,-6.2924,-1614.3104,0.008300781,-1400.8323
4088.5,-304.2514,0.0028317,0.0,3769.9583,-1485.8341,-2.4277,-572.3493,0.0029296875,-1405.0929
4089.5,-306.2039,0.03916,0.0,4426.266,-1499.3285,-4.8872,-1246.0095,0.0390625,-1369.7977
4090.5,-307.8227,-0.0017003,-0.0,4390.864,-1509.1913,-6.002,-1263.5977,-0.0014648438,-1304.2516
4091.5,-309.9764,0.020416,0.0,4946.992,-1529.7931,-7.4325,-1858.5819,0.020507812,-1241.1879
4092.5,-311.0408,0.016857,0.0,4489.4087,-1536.8411,-4.3593,-1213.4132,0.017089844,-1423.7375
4093.5,-311.8013,0.044651,0.0,4147.977,-1540.0695,-3.9896998,-971.8234,0.044433594,-1320.2487
4094.5,-312.4188,0.0085906,0.0,3805.7249,-1539.4717,-3.6146998,-722.70215,0.008544922,-1227.509
4095.5,-315.587,-0.0038374,-0.0,5421.6006,-1570.1421,-9.415501,-2297.8247,-0.00390625,-1228.6353
4096.5,-316.099,0.00089955,0.0,4182.6133,-1575.6093,-4.432952,-1090.8098,0.0009765625,-1195.6611
4097.5,-318.3896,0.003552,0.0,4876.4434,-1591.3275,-6.2785997,-1615.836,0.0034179688,-1344.608
4098.5,-318.2254,0.033459,0.0,3747.145,-1591.1844,-2.843,-629.0001,0.033447266,-1205.8586
4099.5,-319.3151,0.034605,0.0,3991.0132,-1594.982,-2.1665,-740.8357,0.03466797,-1333.6791
4100.5,-321.5188,0.005063,0.0,4684.48,-1611.4159,-6.5295,-1441.9468,0.0053710938,-1303.0638
4101.5,-323.8181,-0.0012171,-0.0,5268.4497,-1639.9159,-10.0352545,-2280.0896,-0.0009765625,-1014.5919
4102.5,-324.8537,-0.0067272,-0.0,4795.291,-1649.5531,-4.2075,-1452.1589,-0.0068359375,-1364.5245
4103.5,-326.0206,0.056581,0.0,4612.428,-1659.9971,-5.7847996,-1351.3688,0.056640625,-1269.2001
4104.5,-328.3527,0.028475,0.0,5687.7563,-1687.3412,-9.089001,-2308.092,0.028320312,-1354.8531
4105.5,-327.8163,-0.02618,-0.0,3860.79,-1683.2418,-2.4120002,-602.7686,-0.026123047,-1244.5775
4106.5,-330.6323,0.010365,0.0,5129.782,-1700.0936,-8.2997,-1892.6266,0.010253906,-1198.1195
4107.5,-331.1927,0.03284,0.0,4335.5845,-1706.115,-4.2897,-1122.514,0.032714844,-1171.4402
4108.5,-332.2889,0.036642,0.0,4348.445,-1715.2526,-4.813216,-1194.988,0.036621094,-1101.0656
4109.5,-334.4684,0.0203,0.0,4934.1143,-1730.9117,-7.0485997,-1678.9998,0.020507812,-1182.6656
4110.5,-335.2743,0.048819,0.0,4502.752,-1738.8895,-5.0245,-1317.2623,0.048828125,-1106.2527
4111.5,-337.9617,0.016814,0.0,6069.1514,-1775.4852,-11.690884,-2856.972,0.016601562,-1087.025
4112.5,-338.5893,-0.02242,-0.0,4468.118,-1772.8083,-3.4861999,-1048.3479,-0.022460938,-1304.9089
4113.5,-339.3093,0.013503,0.0,4115.3013,-1773.2957,-3.890703,-836.4109,0.013671875,-1162.3813
4114.5,-340.46,0.014,0.0,4235.4756,-1779.333,-3.3577,-909.836,0.014160156,-1202.4749
4115.5,-342.4566,0.013987,0.0,4733.141,-1791.3214,-5.0266,-1242.4832,0.013671875,-1351.8392
4116.5,-344.8233,-0.0028151,-0.0,5885.7573,-1827.7687,-11.082646,-2605.4358,-0.0029296875,-1096.6498
4117.5,-344.5703,-0.0097932,-0.0,4081.4854,-1823.0779,-2.5797,-792.6746,-0.009765625,-1118.5925
4118.5,-346.4952,0.0051993,0.0,4797.5894,-1833.3662,-4.9792,-1328.868,0.0053710938,-1283.8754
4119.5,-348.689,0.017688,0.0,5696.594,-1862.3765,-9.2533,-2223.2375,0.017578125,-1253.02
4120.5,-349.7871,0.028053,0.0,4953.212,-1870.8136,-5.4136,-1439.4569,0.027832031,-1287.7124
4121.5,-351.7629,0.010985,0.0,5708.6235,-1894.6842,-9.1249,-2207.2732,0.011230469,-1245.7675
4122.5,-353.3881,0.00040289,0.0,5605.253,-1914.1575,-8.8213,-2192.469,0.00048828125,-1136.4164
4123.5,-354.8081,0.029263,0.0,5182.818,-1925.2898,-6.912469,-1718.4362,0.028808594,-1177.342
4124.5,-356.4997,0.046227,0.0,5639.1724,-1950.0044,-9.116641,-2266.0125,0.04638672,-1057.493
4125.5,-356.215,-0.017883,-0.0,4185.5386,-1942.2902,-1.2593,-607.9631,-0.018066406,-1277.829
4126.5,-358.6958,0.010746,0.0,5553.354,-1962.5442,-8.3935,-2004.4156,0.0107421875,-1219.2941
4127.5,-359.9992,0.031777,0.0,5307.14,-1974.5499,-6.3378,-1671.3243,0.03173828,-1294.8969
4128.5,-361.6918,0.015178,0.0,5610.5776,-1997.2205,-9.350055,-2142.0513,0.015136719,-1100.2488
4129.5,-363.1601,0.013487,0.0,5665.679,-2013.9058,-7.5862994,-2092.3247,0.013671875,-1188.6886
