time,HEADWATER,TAILWATER,GAGE-1
3697.5,-15.734248828156808,-75.24635819460411,90.16209431607194
3698.5,-14.678208100302015,-72.68183472024714,86.72591005929303
3699.5,-21.939926589971435,-82.89995306098206,104.02564196195499
3700.5,-23.713321895061483,-86.88854890820323,109.85315344479204
3701.5,-22.253159485332674,-83.52030406943015,105.23604493899597
3702.5,-25.797245903380656,-85.66580198255326,110.85728865492297
3703.5,-29.222556826920425,-95.55658781293516,123.93815403256485
3704.5,-32.0396495936788,-99.55219217334923,130.800652549417
3705.5,-35.64363086162558,-103.1904392023572,138.04287165657001
3706.5,-42.76675030276061,-112.55124824123925,154.42008962566297
3707.5,-52.23320542066034,-125.1888822493462,176.5050536051208
3708.5,-52.29419499488705,-125.6621976745231,177.11917348300403
3709.5,-58.29237229588415,-132.3363972296221,189.72007577683598
3710.5,-75.70738066233417,-151.50071877638118,226.30303532152493
3711.5,-74.5976980470852,-159.5422641506392,233.16638536124674
3712.5,-72.85494156802469,-157.73958502300513,229.7484982642859
3713.5,-80.38661307214892,-168.6041130666921,248.02202758038084
3714.5,-83.77766000685307,-176.66432783914422,259.43189185616484
3715.5,-95.65436799603827,-191.1378183899202,285.7988924796641
3716.5,-91.9754265959279,-190.88337426099918,281.879187132487
3717.5,-96.3322960227078,-194.37857337762523,289.6720382353469
3718.5,-101.66974695795801,-203.29474251568706,303.9106425988348
3719.5,-107.50071254284802,-212.27664999148817,318.7113865044648
3720.5,-115.65767119003004,-219.20253840524208,333.78672343301605
3721.5,-114.93975268930711,-219.46511764925015,333.40497012462174
3722.5,-127.26875907295829,-235.69830726290013,361.91578241529305
3723.5,-131.186989795049,-243.32333744402615,373.41377136293295
3724.5,-139.48625998566678,-253.87223309800913,392.26119551312104
3725.5,-144.5147220709793,-262.93631958132926,406.3340065254779
3726.5,-150.3382894066197,-271.83350438086006,421.043625942516
3727.5,-151.70893302497979,-272.61089540712226,423.16609039204195
3728.5,-153.35921322356097,-278.9426123868071,431.1341152366531
3729.5,-161.87814109029313,-289.39378353761606,450.1136813883418
3730.5,-173.37295234788104,-300.97438042139913,473.1938857929049
3731.5,-165.15166222403076,-298.3340484264462,462.37634907964
3732.5,-174.22688842598978,-311.6476365823861,484.7108791110031
3733.5,-191.81025342808522,-327.50954793708127,518.1720101068008
3734.5,-191.57620923748317,-332.1256903038392,522.4953757348758
3735.5,-196.04346037527642,-339.1125055935082,533.9366015835899
3736.5,-202.0259219045808,-345.5032456134162,546.3015078366429
3737.5,-208.73925297156546,-354.2821264376081,561.79095946797
3738.5,-212.87473934253268,-360.63724169278214,572.2625824893139
3739.5,-210.6339855150756,-360.00728006225324,569.3547025446837
3740.5,-216.0287616053344,-367.7015355007471,582.45455896761
3741.5,-230.48970360814207,-383.4942265973351,612.7417180813591
3742.5,-237.81571036104282,-391.0315378208162,627.586482402055
3743.5,-243.4565932813361,-399.8445688604771,642.0312697200238
3744.5,-250.23463737961896,-411.1013342622331,660.0670268048339
3745.5,-256.664421145522,-417.46321293272706,672.8440698530908
3746.5,-261.7784232869615,-427.08086081637805,687.5676162269078
3747.5,-261.6292405866056,-430.1174619737652,690.4171783716879
3748.5,-263.82917152076556,-431.5423190402572,694.0233110705249
3749.5,-282.5294968385586,-448.59031722425004,729.8309028148219
3750.5,-287.4277388762044,-458.1581878879082,744.2691439360151
3751.5,-296.43019536729247,-466.45836552352523,761.5682400864457
3752.5,-301.33059037346464,-476.5131724593192,776.5101387748477
3753.5,-301.9090271624131,-478.67513685274105,779.2108326237408
3754.5,-298.19675547729406,-478.5169465654502,775.3026994123211
3755.5,-303.30661612297473,-484.7635057266731,786.6666856249999
3756.5,-303.0970700101496,-486.5177045087172,788.177820846237
3757.5,-317.90768641438746,-500.32182233044716,816.83447557521
3758.5,-332.9303034763471,-514.4703409377431,846.0240432834521
3759.5,-330.87478132443044,-516.5722222771561,846.0098570234891
3760.5,-331.32807043062627,-521.1981104048292,851.075983565589
3761.5,-335.0843171935309,-525.5418571705831,859.165794297046
3762.5,-340.0196155726406,-533.6448741585392,872.2044179121499
3763.5,-339.40255918021734,-534.3375842501692,872.2421081455
3764.5,-339.0658079254775,-539.8770928778562,877.438682908185
3765.5,-346.4246558418843,-548.2883657324452,893.221758459471
3766.5,-347.7713602196256,-551.3991346213633,897.6512173071951
3767.5,-362.954343678558,-564.0864441857922,925.563100667146
3768.5,-360.11705786899023,-565.6913446946952,924.2770779389957
3769.5,-369.74482199269966,-576.0719550357472,944.3152712391261
3770.5,-369.17940245208223,-577.8375419735752,945.477592766882
3771.5,-371.0743605216988,-581.0022156934671,950.525637428093
3772.5,-376.3119442851989,-584.6124292083981,959.3718370680149
3773.5,-372.6237579774402,-584.6614096860932,955.694939883741
3774.5,-373.6595063924853,-588.9076804089631,960.9778585753497
3775.5,-378.58839085005997,-597.2363649662522,974.2462013589488
3776.5,-388.2795087955969,-604.0238242483152,990.735717623641
3777.5,-384.52317644380304,-605.2909349996472,988.1998314117818
3778.5,-403.9959640124376,-617.6229686370351,1020.0649411342288
3779.5,-403.5823528234934,-620.2559987629212,1022.2414820262688
3780.5,-410.2348588433112,-626.9509609278122,1035.598095774612
3781.5,-427.8401535974852,-641.0591176759841,1067.3518180304532
3782.5,-429.3345567418265,-644.7261632409301,1072.4729022008219
3783.5,-423.67462433275244,-644.0391054186381,1066.078760455086
3784.5,-429.95780335355477,-649.9249078749111,1078.264481422008
3785.5,-423.454099339284,-647.4641346636362,1069.247957398311
3786.5,-437.65670895216743,-657.7969835913192,1093.8327740129098
3787.5,-441.0541939126636,-665.3108057540932,1104.729316321209
3788.5,-444.2632679003304,-667.1290883005012,1109.738943792469
3789.5,-459.479899291815,-678.6149808108402,1136.4791149095981
3790.5,-463.293429221239,-682.0735290285971,1143.7238114076308
3791.5,-463.40966112498546,-685.1823013138461,1146.926279721718
3792.5,-468.40775224105965,-694.0697354510202,1160.820559184393
3793.5,-480.3653982255724,-703.4040600452321,1182.130873380002
3794.5,-474.9698144670188,-699.6804236355703,1172.945209061058
3795.5,-483.32198025696283,-705.9676573919472,1187.6092700665358
3796.5,-491.01923166158684,-713.9315031773282,1203.2767065380308
3797.5,-488.59429092547117,-709.34318723493,1196.2140817805298
3798.5,-489.50704802704803,-712.7657229564333,1200.5493853908001
3799.5,-494.1354509610308,-719.5240925939362,1211.9399944383858
3800.5,-490.10437881710646,-716.1984368640461,1204.5416497713732
3801.5,-501.6086033410821,-726.2552736174072,1226.1480096786709
3802.5,-498.00980562165483,-724.9184861022662,1221.1610323908249
3803.5,-494.9909458707422,-721.2720618885422,1214.475449664371
3804.5,-500.38795991717797,-729.7426434676662,1228.370827798652
3805.5,-501.700988235357,-733.8442118720801,1233.7681094198601
3806.5,-506.37367555326597,-738.1972172607901,1242.7943153633341
3807.5,-506.484144391509,-738.8002533078492,1243.484285183893
3808.5,-512.9681661081531,-746.6374279066382,1257.825137094615
3809.5,-517.6190545047359,-748.1001406645481,1263.925345912599
3810.5,-515.445887053884,-747.7881390641072,1261.411999091361
3811.5,-514.9838524798599,-748.0828978876101,1261.233885365763
3812.5,-512.2608112710391,-747.5086525608741,1257.919795812818
3813.5,-521.998386318217,-755.9232100096391,1276.112035958332
3814.5,-521.4484990809981,-753.9731421757791,1273.5769465834287
3815.5,-517.9522379816751,-753.2237005244591,1269.3126930003841
3816.5,-522.374945285761,-755.7120865167702,1276.239209275468
3817.5,-516.540322160258,-747.6696509451361,1262.3907397298558
3818.5,-515.33182079742,-746.9144519889131,1260.382262089408
3819.5,-525.6164631563449,-759.0301482334072,1282.824911782694
3820.5,-521.5641422932781,-757.9582482257091,1277.651444934967
3821.5,-520.687955241051,-756.5333981796381,1275.3410043808121
3822.5,-529.7410502199521,-764.470310174183,1292.3663880476588
3823.5,-522.718909177469,-761.7448466258483,1282.5702475826001
3824.5,-527.160387101603,-762.4747795604873,1287.754676468011
3825.5,-536.607908241192,-773.2896028765091,1308.0525964288959
3826.5,-536.9011219342319,-776.9744297861472,1312.0128168741708
3827.5,-531.6119713050809,-774.347438743208,1304.0592449253181
3828.5,-531.4363865938349,-778.0136552857301,1307.5576923274061
3829.5,-533.454895224947,-783.6448836197272,1315.212564820743
3830.5,-535.0545886431639,-784.6915961540152,1317.852287018547
3831.5,-535.088071353025,-785.6449857135111,1318.8285215573178
3832.5,-528.101566821297,-784.8524652010302,1311.023370423749
3833.5,-521.182802398273,-779.5569406144822,1298.7922764205641
3834.5,-528.581935907943,-782.0107089531961,1308.6762312008727
3835.5,-525.8342662167479,-782.7534744708693,1306.650320147477
3836.5,-523.1255201152051,-781.3205221151972,1302.4947036133308
3837.5,-521.6596284541131,-781.6126611521701,1301.3193641604557
3838.5,-515.622512524734,-773.4313297118161,1287.108535453001
3839.5,-519.816027759133,-775.4413197671412,1293.318458739057
3840.5,-520.0106599554881,-775.4508202194041,1293.511562692885
3841.5,-507.641640315997,-760.4982614981772,1266.4691063246441
3842.5,-501.43468335970607,-752.7626055796792,1252.436717358827
3843.5,-495.5293051225988,-746.3223157677991,1240.063596395586
3844.5,-494.3921856247544,-746.0886120694812,1238.5589027416281
3845.5,-494.0880338535632,-745.7888796642811,1237.9332507818967
3846.5,-490.0596939124476,-741.4232220102441,1229.5383098322977
3847.5,-490.16697872942524,-741.5063161078141,1229.7242626840061
3848.5,-490.3375180274044,-740.4824119570711,1228.864552687607
3849.5,-484.6645185740014,-727.3518549866061,1210.322344213011
3850.5,-487.96674850725884,-729.5499650687913,1215.6240409856218
3851.5,-495.2343107712782,-738.0423738513972,1231.375485787284
3852.5,-491.2413816851836,-733.1321686386651,1222.435550794583
3853.5,-493.6581589240704,-733.8452467352002,1225.575430998751
3854.5,-489.1033350464492,-730.8012755976441,1217.960294031987
3855.5,-488.1048564117196,-731.1550381250671,1217.319321847885
3856.5,-480.91730495491885,-722.5113564208222,1201.6391262848028
3857.5,-478.37053818492024,-721.3982734041311,1197.871402794152
3858.5,-477.9935926323596,-718.3067367596251,1194.3708139903802
3859.5,-474.5100727411628,-712.7275652681961,1185.396757375956
3860.5,-468.2740583911952,-707.0287081998291,1173.5273434438168
3861.5,-462.81462859279367,-694.7700615761001,1156.0076526065259
3862.5,-460.4066795592924,-691.6259639197361,1150.3233439966448
3863.5,-455.52637093184563,-679.0667233049841,1133.066465839705
3864.5,-450.5769000000898,-668.0863964766892,1117.196621591002
3865.5,-457.1456312310706,-676.4677549662591,1131.8371185661158
3866.5,-455.2484287970122,-673.1886612229581,1126.6946614396647
3867.5,-439.9833943401348,-657.4002118460222,1095.964126722571
3868.5,-435.31816577585727,-658.0974143520342,1091.710734975601
3869.5,-427.56592637431805,-646.5420262906761,1072.6516390159
3870.5,-427.61807355870206,-650.2492507318863,1076.112973926658
3871.5,-421.6558192346626,-644.7080645260202,1064.693298034837
3872.5,-418.187845770837,-637.6270847707902,1054.21555047315
3873.5,-418.12224589297006,-638.1414645335011,1054.5162045367338
3874.5,-401.29252530215837,-625.9448038846011,1025.765857995842
3875.5,-395.235182550921,-621.6698304875182,1015.307755974723
3876.5,-388.9048985512978,-614.1907815910191,1001.6125978433038
3877.5,-385.7460605335728,-605.0736515242141,989.407286296012
3878.5,-386.38420077144036,-601.1744213240582,986.0453771152929
3879.5,-374.29005928731254,-582.1771978936871,955.3240732578997
3880.5,-371.833369082352,-585.2519934081871,955.59741627521
3881.5,-364.91119740619814,-571.6548694160982,935.3562342247569
3882.5,-365.1691856640304,-565.9999447707261,929.9042904000671
3883.5,-364.6392698152071,-561.3739153584851,924.6858920428281
3884.5,-361.9134942550343,-557.0956360459571,917.6105666094909
3885.5,-357.1921215341327,-550.1930184156162,906.1253892996269
3886.5,-356.6210123669393,-542.9832965191162,898.406035250584
3887.5,-353.2400447888263,-535.9741595388513,888.012649755196
3888.5,-348.05194541781253,-523.3818627331262,870.457344034975
3889.5,-344.4712882542495,-513.2027676936731,856.7489853326838
3890.5,-336.03056469961103,-505.41278488747514,840.5498464557018
3891.5,-330.29359734652854,-494.98492683466714,824.4926226795951
3892.5,-329.8004354373631,-486.4672783655552,815.5297044234057
3893.5,-328.02490124373134,-474.1897454963022,801.6191157225421
3894.5,-319.95543133754387,-459.44468421943213,779.0009874605057
3895.5,-319.50674359124974,-456.4641808236871,775.3629697455949
3896.5,-314.1425534015979,-439.9379263502011,753.7719991522658
3897.5,-308.3405412924806,-423.1598159521021,731.3938591788838
3898.5,-304.58675717775947,-414.4687858573651,718.9121345296649
3899.5,-295.855471653669,-405.5985519500301,701.3229165209059
3900.5,-292.18611581802594,-401.47418106140424,693.424828609775
3901.5,-285.9693025991825,-388.9357688630472,674.8039667350208
3902.5,-278.1236841023744,-372.88427333640414,651.071588596802
3903.5,-269.7453048188789,-359.6673746482642,629.578349882263
3904.5,-263.8104323629323,-347.9548571094871,612.002295698012
3905.5,-251.64283981664818,-334.6287054965202,586.5944365264318
3906.5,-244.70780253999868,-319.9901225884681,565.1641579248039
3907.5,-240.848994261703,-310.5460017359002,551.7954536534421
3908.5,-228.1346826564964,-302.8947332096012,531.3067577868001
3909.5,-218.1529820403877,-289.8943585519911,508.5115674195881
3910.5,-212.49917911000438,-281.2352383808292,494.164253230796
3911.5,-205.8517349452589,-263.2367091898551,469.7537126792108
3912.5,-194.71585740343284,-252.9582828003662,448.308712234435
3913.5,-186.19860927527594,-240.22272973890915,427.12528765733896
3914.5,-179.10657430222824,-229.28621590038313,409.1598445965269
3915.5,-170.41749312761084,-220.2952410665722,391.43875166544603
3916.5,-166.1738142273976,-206.46045878310622,373.4791935376161
3917.5,-158.12873072927727,-191.3675517385101,350.490273247457
3918.5,-150.6654654674192,-180.71445052623324,332.3587209541611
3919.5,-143.0225058355723,-167.2124582110431,311.27175544355214
3920.5,-137.2421874229778,-153.7720912747901,292.1210917232738
3921.5,-130.00159331759465,-143.37209229966118,274.49802300971396
3922.5,-122.48549298808376,-128.75200194977117,252.46554991765606
3923.5,-118.53786954859089,-115.02791638006317,234.88043999377305
3924.5,-110.63730094188321,-105.26594025730026,217.205223189942
3925.5,-105.06695757851736,-91.59568248157314,198.12629814161392
3926.5,-104.10310366830885,-81.38269479225426,186.96795754546793
3927.5,-99.52179368362755,-70.0260565723571,171.1015578709089
3928.5,-93.59395378566336,-61.743763878070126,156.84345157936104
3929.5,-91.17941691052175,-49.79402888708614,142.59679143431504
3930.5,-85.83900874977013,-38.95537806515472,126.47621016931498
3931.5,-82.48348914609693,-29.857143294149978,114.08544544906795
3932.5,-78.37157322383501,-20.726414888282306,100.897280549794
3933.5,-72.50859797809534,-9.62152973319212,84.00521198503998
3934.5,-69.82112167819702,-0.17468534896738674,71.9243127828779
3935.5,-67.5345729841087,8.071351219056396,61.41789629082882
3936.5,-63.575772021943806,18.583788229470997,47.00589082357192
3937.5,-60.87186936011159,27.988634211903218,34.92295449495191
3938.5,-53.94091661954559,37.54167211074446,18.49029779511602
3939.5,-52.40795932841519,47.1080521173252,7.440928480282992
3940.5,-41.70097727286321,55.71350975640587,-11.848410984116981
3941.5,-38.18826189645159,64.99137509881734,-24.591033067937133
3942.5,-29.375641695367392,74.46399632896976,-42.853690820564
3943.5,-24.77012349874809,83.35585979766358,-56.31351692576618
3944.5,-24.070264666484093,92.87902928998051,-66.49404215257209
3945.5,-17.205440675232637,99.88669962656593,-80.34760231348605
3946.5,-9.980804746265846,108.1282942489396,-95.79327549652817
3947.5,-5.525112174599201,117.49806984730412,-109.58856694548103
3948.5,-1.7716901710867319,123.81082353459215,-119.62433723959407
3949.5,-0.1307069673111414,132.60723743255585,-130.03238761490798
3950.5,4.426535205509651,140.07783926450224,-142.040500601933
3951.5,6.390268631364393,150.13649769351252,-154.04077889786208
3952.5,14.326432871113866,157.08079179539664,-168.90808242422008
3953.5,16.794917666673484,164.7048262481742,-178.97164094582718
3954.5,23.11454383949257,171.83060749361368,-192.40712069305096
3955.5,23.345013484346964,179.6113616527383,-200.384768934126
3956.5,25.789474926692492,187.71126071987146,-210.91207240435415
3957.5,32.27925009126881,194.1509218839982,-223.8341752859801
3958.5,36.656929491583355,199.49510656191512,-233.53426197705517
3959.5,38.2802462172769,207.10623592193383,-242.74776282934704
3960.5,43.33485084049261,214.37701034710483,-255.06330687362606
3961.5,41.21577629820547,220.36354704599125,-258.89451181217214
3962.5,43.34548742518149,225.50121624752603,-266.14953009741816
3963.5,43.90625758002898,232.2589287609104,-273.45013873109997
3964.5,42.552869980728985,239.5928454651422,-279.40824705237196
3965.5,44.622673561112606,244.54760736827836,-286.4204318156901
3966.5,45.402611811534655,249.33091647459412,-291.96448883398307
3967.5,45.88412057772979,254.40710665043378,-297.50546504637396
3968.5,50.318721380171155,258.12637677477596,-305.65490579740504
3969.5,52.59583897422431,263.0020302924952,-312.792374229349
3970.5,53.18978448571829,268.2124007692239,-318.582513667184
3971.5,51.3465334167924,272.79476824992344,-321.2993132219051
3972.5,50.5568614454877,277.19215324957986,-324.8929700295241
3973.5,53.5768790403157,281.9736030160061,-332.69117181926913
3974.5,57.493659957875764,285.5637125635129,-340.19563160905705
3975.5,58.6092386149366,289.35117228915055,-345.0847672961611
3976.5,57.93493925117167,293.41933222847695,-348.483128789848
3977.5,57.543098000774364,297.8031057548428,-352.46899179577713
3978.5,56.73978595367299,301.1271199830003,-354.98068893816617
3979.5,62.298903505593785,303.8929872728031,-363.3120779136382
3980.5,63.60450167032229,306.72134200630035,-367.45380707054096
3981.5,64.555736899718,309.82495097072524,-371.54080935018396
3982.5,63.91198125726436,314.61086719424475,-375.64408814997114
3983.5,63.52902690029589,318.0199571275191,-378.663039127262
3984.5,62.50973970651387,321.48296175015696,-381.1216167806401
3985.5,61.97742376308338,325.131118891646,-384.21338132908204
3986.5,59.5611847591847,329.5098441164639,-386.152849642353
3987.5,60.0440146527871,331.19251343671283,-388.33648526767706
3988.5,63.249193651828364,332.87187471731716,-393.26016703822415
3989.5,62.02672315609681,336.14463664816947,-395.31681260082996
3990.5,63.72031962878566,337.65991737841955,-398.5642040785301
3991.5,64.03313311729829,337.04304387780064,-398.37281839468005
3992.5,66.23158247519336,340.7625164829702,-404.2399648411051
3993.5,67.57311762868716,343.61595837843674,-408.47592025025097
3994.5,69.22857902306157,346.3498997236496,-412.85320417775006
3995.5,73.01586428442886,347.97396503399466,-418.308763968972
3996.5,70.56536965658296,350.8672675722461,-418.74729173544415
3997.5,75.84238284830838,351.8337439127574,-425.0502036241121
3998.5,78.26365280080546,352.91092366512987,-428.5863516594941
3999.5,80.11178186943249,353.95755581403523,-431.549185696897
4000.5,82.6708032637514,356.9041977401033,-437.02051654211414
4001.5,84.135964865154,360.6715821145873,-442.178198632075
4002.5,86.39195323477549,362.9379067732775,-446.73669052027617
4003.5,86.20779366060145,364.57191807029926,-448.20689750871315
4004.5,84.7122855197631,361.9172355684011,-444.2058631878051
4005.5,84.91517453274827,363.57655702389206,-446.03018835174316
4006.5,85.15867139417406,362.93394515583464,-445.6876488033181
4007.5,85.93210840593679,361.02901671207235,-444.65451163374496
4008.5,89.39259403486716,361.6101915608183,-448.70127630926004
4009.5,87.97812248542385,358.82389177016796,-444.59827401976304
4010.5,89.98326268915918,359.19674363701915,-446.9692975386881
4011.5,90.19967746157636,360.30782379098696,-448.30979380816416
4012.5,92.41823766368236,359.4543933047885,-449.72011351543597
4013.5,92.8568841179719,359.4336149619304,-450.16387502452403
4014.5,95.40128368873178,359.8006289028623,-453.1158819404511
4015.5,100.0540465199785,357.2650345384161,-455.32730926052795
4016.5,98.6714361173278,350.0827739811551,-446.962180376599
4017.5,97.6296005946154,345.4616414145937,-441.412236105333
4018.5,96.21627960332387,339.216558910583,-433.87553719322705
4019.5,96.36711792310757,341.6813250473896,-436.345449726138
4020.5,97.07203798949377,345.1651610687502,-440.414364534196
4021.5,97.9687037340434,341.6107491545623,-437.86564253992196
4022.5,102.44266027745999,345.49760285845616,-446.09053184462914
4023.5,101.19266588954059,336.85202700019977,-436.4774690837421
4024.5,99.0648658569637,326.8121852786387,-424.5862618349431
4025.5,102.93670559054857,328.55863214519377,-430.073621140888
4026.5,102.24973675378277,321.6547604269524,-422.6324467946831
4027.5,104.58210879741466,324.13484353513877,-427.309959622796
4028.5,104.69219553271546,318.0992851530423,-421.50880495350316
4029.5,99.50851262486799,311.76910230104363,-410.0879455751101
4030.5,97.32189773026988,308.28075089414153,-404.417682667319
4031.5,98.79104902586886,308.2979701544373,-405.84246917127416
4032.5,98.37297310056675,305.76899257415903,-402.912440942594
4033.5,98.09987347562509,296.87379271532825,-393.97611907575606
4034.5,96.7467928566013,292.2784931173534,-388.07781158426315
4035.5,96.5656767478178,296.20222082698035,-391.634056366134
4036.5,99.57705236070797,295.0413658651354,-393.4809968644431
4037.5,95.4980859708823,285.23323930755396,-379.8280791259001
4038.5,98.11610570645729,275.75180582147357,-373.11859052072305
4039.5,98.23159989860869,267.40630564653634,-365.02894948272797
4040.5,98.12331879414677,263.9339487198166,-361.3976886847381
4041.5,92.91456311967266,253.76882319728622,-346.2149321944671
4042.5,93.10109762609136,253.8950345648235,-346.398034721175
4043.5,92.5832411095131,242.89928564282525,-335.1153404940021
4044.5,90.47520532175116,232.27544861123954,-322.553507704376
4045.5,96.27334988839988,229.05128746170863,-324.9924526071461
4046.5,94.35146726064579,221.40724197788518,-315.53461384233515
4047.5,99.16465529253679,220.87280921962963,-319.6939046760722
4048.5,99.99487895673616,216.30085592574198,-316.01788341848305
4049.5,91.87187791320025,207.46549326922684,-299.26125243930505
4050.5,92.11531810792997,201.74260004042014,-293.787411718248
4051.5,86.67160575898879,199.4653735295093,-285.98067554262207
4052.5,83.54997963348245,190.2442063076046,-273.817920324964
4053.5,82.99751910784238,183.8469213076703,-266.8593342832021
4054.5,78.3114889109579,172.74170032583208,-251.27512081584405
4055.5,74.19279338058578,164.96303482224664,-239.357475613916
4056.5,74.82120337128839,159.38255035056466,-234.40798818658004
4057.5,74.5052980977485,157.42607079126935,-232.03904942695613
4058.5,79.6886999658795,154.33405111748255,-234.1191641390751
4059.5,80.58859135922228,146.79325536648173,-227.66655615000013
4060.5,77.64892424440706,133.17528666364444,-211.21584078948604
4061.5,77.8919664565999,126.9659923365615,-205.28351293395303
4062.5,78.0604013891899,119.54994001378145,-198.07650223983796
4063.5,81.60115969513987,114.468697005345,-196.53147132579215
4064.5,75.4275330750163,107.79251385694204,-183.71936150122815
4065.5,72.33919626011829,99.14565943014884,-172.00702357607406
4066.5,68.45318597182109,94.3426578573517,-163.2640489078251
4067.5,66.0754807272022,86.6113030858188,-153.232334100961
4068.5,64.1943113279869,79.93570670180884,-144.69647641824304
4069.5,60.7934950883502,73.46559882144152,-134.8481213102641
4070.5,49.89798857068786,57.74552717202516,-108.21485065851016
4071.5,58.53304076916396,55.64495078120365,-114.66803039707406
4072.5,54.911661381687,50.865480381180646,-106.34913963428016
4073.5,49.3715946103822,42.69482189524069,-92.69875199553599
4074.5,44.87577930950596,34.969480357967996,-80.50250165399802
4075.5,42.020544027230756,22.175151071130017,-64.86871420235798
4076.5,36.96794590233566,16.24635938512563,-53.91050375148416
4077.5,36.5762168420689,11.438401948428464,-48.73891126807712
4078.5,26.206706398216056,-5.430356255030006,-21.470945722305032
4079.5,30.340263889675555,-9.841822063205313,-21.254702849361138
4080.5,29.720965862945093,-14.875101778729913,-15.613516756045101
4081.5,33.26704207746906,-17.46196732304179,-16.545096525848976
4082.5,35.851243675257194,-16.55386387974454,-19.935714734232988
4083.5,29.933524402005162,-28.036874253882957,-2.674103328331057
4084.5,17.854670564807407,-36.60930095465312,17.956320744986897
4085.5,25.24318724364616,-36.37236026661401,10.399241512466915
4086.5,22.21336754255759,-42.040939467763906,18.990032342426957
4087.5,16.543690501633307,-55.0781951259122,37.691662804242924
4088.5,21.776405948644083,-57.21455914830017,34.53715029762088
4089.5,15.37824139232356,-64.2398055630232,47.97184978186101
4090.5,14.546961222940467,-73.32242327110805,57.86328269467094
4091.5,5.110939164039792,-84.48346650150222,78.47728162449494
4092.5,4.55170682808307,-90.96908229119515,85.4901083307559
4093.5,4.56210286375466,-94.21940025788524,88.70609979276901
4094.5,7.8173104840066685,-96.94419689028211,88.15137467654085
4095.5,-7.060339081227994,-112.65720863368927,118.79999953809488
4096.5,-8.631450817790096,-116.54721367589616,124.21488795659684
4097.5,-13.599581464625032,-127.27290408693318,139.91258378047792
4098.5,-14.376036839542337,-126.3781177145471,139.75796167346084
4099.5,-14.88341826697166,-129.6874934096951,143.56242167918094
4100.5,-21.753983196794763,-139.19767589933224,159.9548680108669
4101.5,-37.18563602419016,-152.30653769440607,188.52275440589574
4102.5,-41.000593884121315,-158.13465307593913,198.13193393647998
4103.5,-45.34108276163062,-164.2001565392601,208.5262399836938
4104.5,-57.84457055303841,-179.07633054436212,235.9389746199081
4105.5,-55.398562602460686,-177.46980564356716,231.82608354414515
4106.5,-58.71043839339683,-190.94595352821523,248.63314372677814
4107.5,-60.67984189158443,-195.0095036876411,254.63415259127214
4108.5,-65.45137322696456,-199.35223167578408,263.73848518290515
