site,time,value
TRGW-2-3-8,3659.8246492985973,34.72243406284691
TRGW-2-3-8,3661.2895791583164,34.69410867473513
TRGW-2-3-8,3662.754509018036,34.46538851021672
TRGW-2-3-8,3664.2194388777557,34.60845962569639
TRGW-2-3-8,3665.684368737475,34.720708066211735
TRGW-2-3-8,3667.1492985971945,34.68096465199027
TRGW-2-3-8,3668.6142284569137,34.55186030544917
TRGW-2-3-8,3670.0791583166333,34.62179561197869
TRGW-2-3-8,3671.5440881763525,34.613883638460614
TRGW-2-3-8,3673.009018036072,34.80252178000329
TRGW-2-3-8,3674.4739478957918,34.65490728109888
TRGW-2-3-8,3675.938877755511,34.58520792583914
TRGW-2-3-8,3677.4038076152306,34.64373326252468
TRGW-2-3-8,3678.8687374749497,34.56728395969977
TRGW-2-3-8,3680.3336673346694,34.815357529050274
TRGW-2-3-8,3681.798597194389,34.56954526308769
TRGW-2-3-8,3683.263527054108,34.601148163024746
TRGW-2-3-8,3684.728456913828,34.672172339399225
TRGW-2-3-8,3686.193386773547,34.80832990839885
TRGW-2-3-8,3687.6583166332666,34.64318452651377
TRGW-2-3-8,3689.123246492986,34.792545556367074
TRGW-2-3-8,3690.5881763527054,34.74193463776283
TRGW-2-3-8,3692.053106212425,34.741381487979375
TRGW-2-3-8,3693.5180360721442,34.60581053599348
TRGW-2-3-8,3694.982965931864,34.67211323388601
TRGW-2-3-8,3696.447895791583,34.90257007640957
TRGW-2-3-8,3697.9128256513027,34.55712017027473
TRGW-2-3-8,3699.377755511022,34.64201300311617
TRGW-2-3-8,3700.8426853707415,34.67110512856453
TRGW-2-3-8,3702.307615230461,34.9689832285237
TRGW-2-3-8,3703.7725450901803,34.798442090107926
TRGW-2-3-8,3705.2374749499,34.592110845045816
TRGW-2-3-8,3706.702404809619,34.92087152560728
TRGW-2-3-8,3708.1673346693387,34.80587155360612
TRGW-2-3-8,3709.632264529058,34.757633526560525
TRGW-2-3-8,3711.0971943887776,34.95935424546783
TRGW-2-3-8,3712.562124248497,34.478515017224936
TRGW-2-3-8,3714.0270541082164,35.011521959825664
TRGW-2-3-8,3715.491983967936,34.74649460687361
TRGW-2-3-8,3716.956913827655,34.83596770419762
TRGW-2-3-8,3718.421843687375,34.814955507474515
TRGW-2-3-8,3719.886773547094,35.06544278576532
TRGW-2-3-8,3721.3517034068136,34.73186749518012
TRGW-2-3-8,3722.8166332665332,34.957046607137954
TRGW-2-3-8,3724.2815631262524,34.78935447080146
TRGW-2-3-8,3725.746492985972,34.79803601762975
TRGW-2-3-8,3727.2114228456912,34.735462875319875
TRGW-2-3-8,3728.676352705411,35.091159229817805
TRGW-2-3-8,3730.1412825651305,34.88708564949348
TRGW-2-3-8,3731.6062124248497,34.796185879085456
TRGW-2-3-8,3733.0711422845693,34.97825659414822
TRGW-2-3-8,3734.5360721442885,34.95465632707127
TRGW-2-3-8,3736.001002004008,34.813876002847834
TRGW-2-3-8,3737.4659318637273,34.706996155216274
TRGW-2-3-8,3738.930861723447,34.942009805377296
TRGW-2-3-8,3740.395791583166,34.705896059117435
TRGW-2-3-8,3741.8607214428857,34.80119322306533
TRGW-2-3-8,3743.3256513026054,34.70861809976203
TRGW-2-3-8,3744.7905811623245,34.98338313165855
TRGW-2-3-8,3746.255511022044,34.92834531541781
TRGW-2-3-8,3747.7204408817634,34.87111854205205
TRGW-2-3-8,3749.185370741483,34.90900781179721
TRGW-2-3-8,3750.6503006012026,34.80244366879394
TRGW-2-3-8,3752.115230460922,34.812883597346925
TRGW-2-3-8,3753.5801603206414,34.95320645265943
TRGW-2-3-8,3755.0450901803606,34.8329381312976
TRGW-2-3-8,3756.5100200400802,34.91662671997084
TRGW-2-3-8,3757.9749498997994,34.89818058655953
TRGW-2-3-8,3759.439879759519,34.77363587424631
TRGW-2-3-8,3760.9048096192387,34.89390464491727
TRGW-2-3-8,3762.369739478958,34.87222370259305
TRGW-2-3-8,3763.8346693386775,34.95855315215284
TRGW-2-3-8,3765.2995991983967,34.843521957781014
TRGW-2-3-8,3766.7645290581163,34.816079163823716
TRGW-2-3-8,3768.2294589178355,34.8145804724278
TRGW-2-3-8,3769.694388777555,34.75669361128741
TRGW-2-3-8,3771.1593186372747,34.80171358955904
TRGW-2-3-8,3772.624248496994,34.986758293975306
TRGW-2-3-8,3774.0891783567135,34.68787844057894
TRGW-2-3-8,3775.5541082164327,34.84636489792851
TRGW-2-3-8,3777.0190380761524,34.79384364157699
TRGW-2-3-8,3778.4839679358715,34.73446136359364
TRGW-2-3-8,3779.948897795591,34.82888893580913
TRGW-2-3-8,3781.413827655311,34.973230331713594
TRGW-2-3-8,3782.87875751503,34.98241744910613
TRGW-2-3-8,3784.3436873747496,35.011940074986846
TRGW-2-3-8,3785.808617234469,35.032096488790806
TRGW-2-3-8,3787.2735470941884,34.97745820597205
TRGW-2-3-8,3788.7384769539076,34.74645117094924
TRGW-2-3-8,3790.203406813627,34.86694061774353
TRGW-2-3-8,3791.668336673347,34.82373056773703
TRGW-2-3-8,3793.133266533066,34.902226862462015
TRGW-2-3-8,3794.5981963927857,34.8690037202685
TRGW-2-3-8,3796.063126252505,34.798370184206114
TRGW-2-3-8,3797.5280561122245,34.92596903445948
TRGW-2-3-8,3798.992985971944,34.847157405715684
TRGW-2-3-8,3800.4579158316633,34.723554446556136
TRGW-2-3-8,3801.922845691383,34.889850568607564
TRGW-2-3-8,3803.387775551102,34.759271152055746
TRGW-2-3-8,3804.8527054108217,34.87606486966555
TRGW-2-3-8,3806.317635270541,35.00037658887369
TRGW-2-3-8,3807.7825651302605,34.7260051662547
TRGW-2-3-8,3809.24749498998,34.887615130387395
TRGW-2-3-8,3810.7124248496993,34.57914918726284
TRGW-2-3-8,3812.177354709419,35.038171197278636
TRGW-2-3-8,3813.642284569138,34.55386330073402
TRGW-2-3-8,3815.107214428858,34.72737358316981
TRGW-2-3-8,3816.572144288577,34.866485123045145
TRGW-2-3-8,3818.0370741482966,34.541425747533765
TRGW-2-3-8,3819.5020040080162,34.786583374855304
TRGW-2-3-8,3820.9669338677354,34.776232646046104
TRGW-2-3-8,3822.431863727455,34.814927675745324
TRGW-2-3-8,3823.896793587174,34.66197307259564
TRGW-2-3-8,3825.361723446894,34.667748437897885
TRGW-2-3-8,3826.826653306613,34.530185284312275
TRGW-2-3-8,3828.2915831663327,34.569098026353124
TRGW-2-3-8,3829.7565130260523,34.849462623465385
TRGW-2-3-8,3831.2214428857715,34.823149103943365
TRGW-2-3-8,3832.686372745491,34.67900696804439
TRGW-2-3-8,3834.1513026052103,34.81646049340605
TRGW-2-3-8,3835.61623246493,34.67124186444015
TRGW-2-3-8,3837.081162324649,34.759343626350486
TRGW-2-3-8,3838.5460921843687,34.78273605392518
TRGW-2-3-8,3840.0110220440883,34.63327142027021
TRGW-2-3-8,3841.4759519038075,34.56603997496629
TRGW-2-3-8,3842.940881763527,34.665906980295496
TRGW-2-3-8,3844.4058116232463,34.666697537267666
TRGW-2-3-8,3845.870741482966,34.693209234726865
TRGW-2-3-8,3847.3356713426856,34.655521318135165
TRGW-2-3-8,3848.800601202405,34.63061141004619
TRGW-2-3-8,3850.2655310621244,34.68636340546952
TRGW-2-3-8,3851.7304609218436,34.53291003717813
TRGW-2-3-8,3853.195390781563,34.765881343261405
TRGW-2-3-8,3854.6603206412824,34.58483682471205
TRGW-2-3-8,3856.125250501002,34.5009833023057
TRGW-2-3-8,3857.590180360721,34.53010931167363
TRGW-2-3-8,3859.055110220441,34.71368239073509
TRGW-2-3-8,3860.5200400801605,34.55510909077095
TRGW-2-3-8,3861.9849699398796,34.77201168604503
TRGW-2-3-8,3863.4498997995993,34.35550629471558
TRGW-2-3-8,3864.9148296593185,34.61381289170189
TRGW-2-3-8,3866.379759519038,34.50310840224589
TRGW-2-3-8,3867.8446893787577,34.60193832695755
TRGW-2-3-8,3869.309619238477,34.32778745853393
TRGW-2-3-8,3870.7745490981965,34.57745906175797
TRGW-2-3-8,3872.2394789579157,34.51184604217261
TRGW-2-3-8,3873.7044088176353,34.50529736669086
TRGW-2-3-8,3875.1693386773545,34.49580682893198
TRGW-2-3-8,3876.634268537074,34.332156018370654
TRGW-2-3-8,3878.099198396794,34.51031075323729
TRGW-2-3-8,3879.564128256513,34.40400362617974
TRGW-2-3-8,3881.0290581162326,34.46205409296639
TRGW-2-3-8,3882.4939879759518,34.41172255761694
TRGW-2-3-8,3883.9589178356714,34.475390680593655
TRGW-2-3-8,3885.4238476953906,34.354814338980646
TRGW-2-3-8,3886.88877755511,34.474016688944324
TRGW-2-3-8,3888.35370741483,34.40961344492648
TRGW-2-3-8,3889.818637274549,34.26981390870992
TRGW-2-3-8,3891.2835671342687,34.49776150114179
TRGW-2-3-8,3892.748496993988,34.425848199462216
TRGW-2-3-8,3894.2134268537075,34.38987022489066
TRGW-2-3-8,3895.678356713427,34.361210017660085
TRGW-2-3-8,3897.1432865731463,34.39404594140107
TRGW-2-3-8,3898.608216432866,34.295483687848254
TRGW-2-3-8,3900.073146292585,34.31601044586699
TRGW-2-3-8,3901.5380761523047,34.6020320901122
TRGW-2-3-8,3903.003006012024,34.3783491577103
TRGW-2-3-8,3904.4679358717435,34.55612222803447
TRGW-2-3-8,3905.9328657314627,34.1897464552865
TRGW-2-3-8,3907.3977955911823,34.32945650426157
TRGW-2-3-8,3908.862725450902,34.28164582997431
TRGW-2-3-8,3910.327655310621,34.24195805905038
TRGW-2-3-8,3911.7925851703408,34.33550726722317
TRGW-2-3-8,3913.25751503006,34.38138582860082
TRGW-2-3-8,3914.7224448897796,34.43997248251833
TRGW-2-3-8,3916.187374749499,34.295234647367714
TRGW-2-3-8,3917.6523046092184,34.4030513110562
TRGW-2-3-8,3919.117234468938,34.38086369328366
TRGW-2-3-8,3920.582164328657,34.068429865728035
TRGW-2-3-8,3922.047094188377,34.20689532766245
TRGW-2-3-8,3923.512024048096,34.27772625090134
TRGW-2-3-8,3924.9769539078156,34.302035888406046
TRGW-2-3-8,3926.441883767535,34.13111728627955
TRGW-2-3-8,3927.9068136272545,34.22749484812419
TRGW-2-3-8,3929.371743486974,34.274884253086
TRGW-2-3-8,3930.8366733466933,34.35183016773179
TRGW-2-3-8,3932.301603206413,34.14437489929861
TRGW-2-3-8,3933.766533066132,34.25612061287218
TRGW-2-3-8,3935.2314629258517,34.561929819688544
TRGW-2-3-8,3936.6963927855713,34.283798575763086
TRGW-2-3-8,3938.1613226452905,34.224442838647526
TRGW-2-3-8,3939.62625250501,34.21780266895713
TRGW-2-3-8,3941.0911823647293,34.137191811402765
TRGW-2-3-8,3942.556112224449,34.332572262166096
TRGW-2-3-8,3944.0210420841686,34.4203667791341
TRGW-2-3-8,3945.4859719438878,34.25777192755761
TRGW-2-3-8,3946.9509018036074,34.148822047979316
TRGW-2-3-8,3948.4158316633266,34.22833277675222
TRGW-2-3-8,3949.880761523046,34.371538528309536
TRGW-2-3-8,3951.3456913827654,34.30253301146275
TRGW-2-3-8,3952.810621242485,34.195987930375274
TRGW-2-3-8,3954.275551102204,34.35961911452575
TRGW-2-3-8,3955.740480961924,34.27887721573921
TRGW-2-3-8,3957.2054108216435,34.16526647055384
TRGW-2-3-8,3958.6703406813626,34.352972406214164
TRGW-2-3-8,3960.1352705410823,34.269739005970784
TRGW-2-3-8,3961.6002004008014,34.28355258600684
TRGW-2-3-8,3963.065130260521,34.20065536506853
TRGW-2-3-8,3964.5300601202407,34.232845399926724
TRGW-2-3-8,3965.99498997996,34.28505240703838
TRGW-2-3-8,3967.4599198396795,34.2794041410444
TRGW-2-3-8,3968.9248496993987,34.236817585650016
TRGW-2-3-8,3970.3897795591183,34.30347128882869
TRGW-2-3-8,3971.8547094188375,34.04336562712937
TRGW-2-3-8,3973.319639278557,34.36590731225464
TRGW-2-3-8,3974.7845691382763,34.38079356834245
TRGW-2-3-8,3976.249498997996,34.213406387405826
TRGW-2-3-8,3977.7144288577156,34.159797222078346
TRGW-2-3-8,3979.1793587174348,34.17464268261976
TRGW-2-3-8,3980.6442885771544,34.47887853000801
TRGW-2-3-8,3982.1092184368736,34.009362160638474
TRGW-2-3-8,3983.574148296593,34.258019872907326
TRGW-2-3-8,3985.039078156313,34.59656117209724
TRGW-2-3-8,3986.504008016032,34.1045335307246
TRGW-2-3-8,3987.9689378757516,34.2770226736473
TRGW-2-3-8,3989.433867735471,34.3936675450921
TRGW-2-3-8,3990.8987975951904,34.27017466949304
TRGW-2-3-8,3992.36372745491,34.27700147295513
TRGW-2-3-8,3993.8286573146293,34.39988731126045
TRGW-2-3-8,3995.293587174349,34.38339528075744
TRGW-2-3-8,3996.758517034068,34.305678290394916
TRGW-2-3-8,3998.2234468937877,34.30413536793067
TRGW-2-3-8,3999.688376753507,34.30823341254099
TRGW-2-3-8,4001.1533066132265,34.40466383169446
TRGW-2-3-8,4002.6182364729457,34.39533481487139
TRGW-2-3-8,4004.0831663326653,34.058233833545266
TRGW-2-3-8,4005.548096192385,34.18269331944224
TRGW-2-3-8,4007.013026052104,34.15721723867252
TRGW-2-3-8,4008.4779559118238,34.33434403472993
TRGW-2-3-8,4009.942885771543,34.506593416108764
TRGW-2-3-8,4011.4078156312626,34.374324946503144
TRGW-2-3-8,4012.872745490982,34.2704158936366
TRGW-2-3-8,4014.3376753507014,34.42212343514528
TRGW-2-3-8,4015.802605210421,34.35284962860014
TRGW-2-3-8,4017.26753507014,34.36335158873674
TRGW-2-3-8,4018.73246492986,34.484514964243125
TRGW-2-3-8,4020.197394789579,34.43495499421177
TRGW-2-3-8,4021.6623246492986,34.446314127015455
TRGW-2-3-8,4023.127254509018,34.2293323797947
TRGW-2-3-8,4024.5921843687374,34.40177139261492
TRGW-2-3-8,4026.057114228457,34.378627743263756
TRGW-2-3-8,4027.5220440881762,34.58290120620742
TRGW-2-3-8,4028.986973947896,34.44805775754777
TRGW-2-3-8,4030.451903807615,34.20664826786423
TRGW-2-3-8,4031.9168336673347,34.469624559394944
TRGW-2-3-8,4033.3817635270543,34.37221381727406
TRGW-2-3-8,4034.8466933867735,34.38456642888686
TRGW-2-3-8,4036.311623246493,34.372276170743646
TRGW-2-3-8,4037.7765531062123,34.366067150327886
TRGW-2-3-8,4039.241482965932,34.40064962842569
TRGW-2-3-8,4040.706412825651,34.44556116710099
TRGW-2-3-8,4042.1713426853707,34.60736066473994
TRGW-2-3-8,4043.6362725450904,34.67492894455894
TRGW-2-3-8,4045.1012024048096,34.62556554358491
TRGW-2-3-8,4046.566132264529,34.3577003647054
TRGW-2-3-8,4048.0310621242484,34.385893293583194
TRGW-2-3-8,4049.495991983968,34.30854341887013
TRGW-2-3-8,4050.960921843687,34.576514945059195
TRGW-2-3-8,4052.425851703407,34.366685490811626
TRGW-2-3-8,4053.8907815631264,34.40655685880547
TRGW-2-3-8,4055.3557114228456,34.559808246955384
TRGW-2-3-8,4056.8206412825652,34.498292419723555
TRGW-2-3-8,4058.2855711422844,34.476438200936734
TRGW-2-3-8,4059.750501002004,34.62337157720428
TRGW-2-3-8,4061.2154308617237,34.29649032347001
TRGW-2-3-8,4062.680360721443,34.497146207896314
TRGW-2-3-8,4064.1452905811625,34.56243672283941
TRGW-2-3-8,4065.6102204408817,34.628124402270814
TRGW-2-3-8,4067.0751503006013,34.52619791860242
TRGW-2-3-8,4068.5400801603205,34.484853189027156
TRGW-2-3-8,4070.00501002004,34.62812212557065
TRGW-2-3-8,4071.4699398797593,34.45479758771588
TRGW-2-3-8,4072.934869739479,34.47020587781194
TRGW-2-3-8,4074.3997995991986,34.62227372970293
TRGW-2-3-8,4075.8647294589177,34.691537303938205
TRGW-2-3-8,4077.3296593186374,34.51794885097255
TRGW-2-3-8,4078.7945891783565,34.746654666747034
TRGW-2-3-8,4080.259519038076,34.466719877075406
TRGW-2-3-8,4081.724448897796,34.67955990590271
TRGW-2-3-8,4083.189378757515,34.4707992181139
TRGW-2-3-8,4084.6543086172346,34.49792576983612
TRGW-2-3-8,4086.119238476954,34.55934500029414
TRGW-2-3-8,4087.5841683366734,34.67682193749699
TRGW-2-3-8,4089.0490981963926,34.544617817263074
TRGW-2-3-8,4090.5140280561122,34.65120014372377
TRGW-2-3-8,4091.9789579158314,34.62260432843836
TRGW-2-3-8,4093.443887775551,34.52093339789173
TRGW-2-3-8,4094.9088176352707,34.500344371763354
TRGW-2-3-8,4096.37374749499,34.69507561422758
TRGW-2-3-8,4097.838677354709,34.554081380902744
TRGW-2-3-8,4099.303607214429,34.67636339752883
TRGW-2-3-8,4100.768537074148,34.83027358634397
TRGW-2-3-8,4102.233466933868,34.58336487969306
TRGW-2-3-8,4103.698396793588,34.561362848007306
TRGW-2-3-8,4105.163326653306,34.63336918064724
TRGW-2-3-8,4106.628256513026,34.69165934412683
TRGW-2-3-8,4108.093186372746,34.59237741589092
TRGW-2-3-8,4109.558116232465,34.69935510428411
TRGW-2-3-8,4111.023046092185,34.670408833308535
TRGW-2-3-8,4112.4879759519035,34.62836324986774
TRGW-2-3-8,4113.952905811623,34.693966396584464
TRGW-2-3-8,4115.417835671343,34.594597808900225
TRGW-2-3-8,4116.882765531062,34.642846203609054
TRGW-2-3-8,4118.347695390781,34.66166266795927
TRGW-2-3-8,4119.812625250501,34.57104141345887
TRGW-2-3-8,4121.27755511022,34.617711677975585
TRGW-2-3-8,4122.74248496994,34.72076698776545
TRGW-2-3-8,4124.20741482966,34.53288225628485
TRGW-2-3-8,4125.672344689378,34.65950289592256
TRGW-2-3-8,4127.137274549098,34.80267305783487
TRGW-2-3-8,4128.602204408818,34.41291663766459
TRGW-2-3-8,4130.067134268537,34.59719359132709
TRGW-2-3-8,4131.532064128257,34.733026533704205
TRGW-2-3-8,4132.996993987976,34.50561223620188
TRGW-2-3-8,4134.461923847695,34.608862872906975
TRGW-2-3-8,4135.926853707415,34.56022795565134
TRGW-2-3-8,4137.391783567135,34.714587090371246
TRGW-2-3-8,4138.856713426854,34.71615649485709
TRGW-2-3-8,4140.321643286573,34.68955847119408
TRGW-2-3-8,4141.7865731462925,34.65176768169799
TRGW-2-3-8,4143.251503006012,34.77941230434997
TRGW-2-3-8,4144.716432865732,34.70038715792621
TRGW-2-3-8,4146.1813627254505,34.79753851637565
TRGW-2-3-8,4147.64629258517,34.57524451830112
TRGW-2-3-8,4149.11122244489,34.5680741804958
TRGW-2-3-8,4150.576152304609,34.62355929594068
TRGW-2-3-8,4152.041082164329,34.558232590025995
TRGW-2-3-8,4153.506012024048,34.652917275827754
TRGW-2-3-8,4154.970941883767,34.65359701974227
TRGW-2-3-8,4156.435871743487,34.58219378667597
TRGW-2-3-8,4157.900801603207,34.61490212249724
TRGW-2-3-8,4159.365731462925,34.56339545213321
TRGW-2-3-8,4160.830661322645,34.715973235049205
TRGW-2-3-8,4162.295591182365,34.471825520149416
TRGW-2-3-8,4163.760521042084,34.52445097438069
TRGW-2-3-8,4165.225450901804,34.36898153230604
TRGW-2-3-8,4166.690380761524,34.46533602535431
TRGW-2-3-8,4168.155310621242,34.417906961372786
TRGW-2-3-8,4169.620240480962,34.44009578876076
TRGW-2-3-8,4171.0851703406815,34.67340431398875
TRGW-2-3-8,4172.550100200401,34.54251759924287
TRGW-2-3-8,4174.01503006012,34.538416098092256
TRGW-2-3-8,4175.4799599198395,34.45092090148232
TRGW-2-3-8,4176.944889779559,34.579040605621
TRGW-2-3-8,4178.409819639279,34.33910464444888
TRGW-2-3-8,4179.874749498998,34.690566715772654
TRGW-2-3-8,4181.339679358717,34.57535780230303
TRGW-2-3-8,4182.804609218437,34.62681848209185
TRGW-2-3-8,4184.269539078156,34.58013041656837
TRGW-2-3-8,4185.734468937876,34.48415590830477
TRGW-2-3-8,4187.199398797595,34.39894747676693
TRGW-2-3-8,4188.664328657314,34.42315594316111
TRGW-2-3-8,4190.129258517034,34.53506665325222
TRGW-2-3-8,4191.594188376754,34.577238256052915
TRGW-2-3-8,4193.059118236473,34.63384458775435
TRGW-2-3-8,4194.524048096192,34.61110989778318
TRGW-2-3-8,4195.988977955912,34.5799751300707
TRGW-2-3-8,4197.453907815631,34.37054847966977
TRGW-2-3-8,4198.918837675351,34.47511977542563
TRGW-2-3-8,4200.38376753507,34.41907686263006
TRGW-2-3-8,4201.848697394789,34.51934844007882
TRGW-2-3-8,4203.313627254509,34.33913167844738
TRGW-2-3-8,4204.7785571142285,34.53489409488843
TRGW-2-3-8,4206.243486973948,34.340657460007975
TRGW-2-3-8,4207.708416833668,34.368721484550115
TRGW-2-3-8,4209.1733466933865,34.40679783955832
TRGW-2-3-8,4210.638276553106,34.24519211452655
TRGW-2-3-8,4212.103206412826,34.388890198181336
TRGW-2-3-8,4213.568136272545,34.35804235781533
TRGW-2-3-8,4215.033066132264,34.27281428664684
TRGW-2-3-8,4216.497995991984,34.31296535575561
TRGW-2-3-8,4217.962925851703,34.510649327933585
TRGW-2-3-8,4219.427855711423,34.386212474000224
TRGW-2-3-8,4220.892785571143,34.26693639081854
TRGW-2-3-8,4222.357715430861,34.390909429383235
TRGW-2-3-8,4223.822645290581,34.45038079345232
TRGW-2-3-8,4225.287575150301,34.40478846438874
TRGW-2-3-8,4226.75250501002,34.35931885191507
TRGW-2-3-8,4228.217434869739,34.4035361519001
TRGW-2-3-8,4229.682364729459,34.47509292323537
TRGW-2-3-8,4231.147294589178,34.47165233942981
TRGW-2-3-8,4232.612224448898,34.31333080929266
TRGW-2-3-8,4234.0771543086175,34.23129758601482
TRGW-2-3-8,4235.542084168337,34.37019538994965
TRGW-2-3-8,4237.007014028056,34.24648576720552
TRGW-2-3-8,4238.4719438877755,34.47709562771546
TRGW-2-3-8,4239.936873747495,34.34053451944545
TRGW-2-3-8,4241.401803607215,34.34362610973875
TRGW-2-3-8,4242.8667334669335,34.13210351374521
TRGW-2-3-8,4244.331663326653,34.302029795095976
TRGW-2-3-8,4245.796593186373,34.3322104839139
TRGW-2-3-8,4247.261523046092,34.37884866588673
TRGW-2-3-8,4248.726452905812,34.27988286365218
TRGW-2-3-8,4250.191382765531,34.15386119153533
TRGW-2-3-8,4251.65631262525,34.30148880892309
TRGW-2-3-8,4253.12124248497,34.27799152731788
TRGW-2-3-8,4254.58617234469,34.2956090622154
TRGW-2-3-8,4256.051102204408,34.45191174630865
TRGW-2-3-8,4257.516032064128,34.483088182031096
TRGW-2-3-8,4258.980961923848,34.127788131254306
TRGW-2-3-8,4260.445891783567,34.356611885797705
TRGW-2-3-8,4261.910821643287,34.33340436728173
TRGW-2-3-8,4263.375751503006,34.28018872981514
TRGW-2-3-8,4264.840681362725,34.08388471755136
TRGW-2-3-8,4266.305611222445,34.25740327431169
TRGW-2-3-8,4267.7705410821645,34.4277765207228
TRGW-2-3-8,4269.235470941884,34.07078429052422
TRGW-2-3-8,4270.700400801603,34.2508164043341
TRGW-2-3-8,4272.1653306613225,34.23485147980691
TRGW-2-3-8,4273.630260521042,34.28758888822922
TRGW-2-3-8,4275.095190380762,34.33801898608687
TRGW-2-3-8,4276.560120240481,34.1859333301534
TRGW-2-3-8,4278.0250501002,34.23499147728327
TRGW-2-3-8,4279.48997995992,34.17588249899788
TRGW-2-3-8,4280.954909819639,34.45634622059618
TRGW-2-3-8,4282.419839679359,34.226268356050774
TRGW-2-3-8,4283.884769539078,34.06245031900257
TRGW-2-3-8,4285.349699398797,34.23055014970303
TRGW-2-3-8,4286.814629258517,34.349891632241665
TRGW-2-3-8,4288.279559118237,34.21634179128876
TRGW-2-3-8,4289.744488977956,34.238211652207006
TRGW-2-3-8,4291.209418837675,34.16283091359437
TRGW-2-3-8,4292.674348697395,34.08511192794689
TRGW-2-3-8,4294.139278557114,34.135781722684364
TRGW-2-3-8,4295.604208416834,34.264437278933876
TRGW-2-3-8,4297.069138276553,34.28081433974634
TRGW-2-3-8,4298.534068136272,34.34223349663083
TRGW-2-3-8,4299.998997995992,34.19543739062806
TRGW-2-3-8,4301.4639278557115,34.04341195986642
TRGW-2-3-8,4302.928857715431,34.3338405204898
TRGW-2-3-8,4304.393787575151,34.217652459659746
TRGW-2-3-8,4305.8587174348695,34.34354636551242
TRGW-2-3-8,4307.323647294589,34.359406398823765
TRGW-2-3-8,4308.788577154309,34.3386111434681
TRGW-2-3-8,4310.253507014028,34.321490318557956
TRGW-2-3-8,4311.718436873747,34.14363659609158
TRGW-2-3-8,4313.183366733467,34.263650373538155
TRGW-2-3-8,4314.648296593186,34.11308253671844
TRGW-2-3-8,4316.113226452906,34.28675866781154
TRGW-2-3-8,4317.578156312626,34.227639361730894
TRGW-2-3-8,4319.043086172344,34.04286573004147
TRGW-2-3-8,4320.508016032064,34.31027521127752
TRGW-2-3-8,4321.972945891784,34.318629182608035
TRGW-2-3-8,4323.437875751503,34.24295427501365
TRGW-2-3-8,4324.902805611222,34.34197246271571
TRGW-2-3-8,4326.367735470942,34.23498676459501
TRGW-2-3-8,4327.832665330661,34.36075388434095
TRGW-2-3-8,4329.297595190381,34.04208468808024
TRGW-2-3-8,4330.7625250501005,34.24152318603148
TRGW-2-3-8,4332.22745490982,34.34113350739902
TRGW-2-3-8,4333.692384769539,34.12989238934994
TRGW-2-3-8,4335.1573146292585,34.265454853076854
TRGW-2-3-8,4336.622244488978,34.3483700017937
TRGW-2-3-8,4338.087174348698,34.1697018686242
TRGW-2-3-8,4339.5521042084165,34.32543555340048
TRGW-2-3-8,4341.017034068136,34.51825694259975
TRGW-2-3-8,4342.481963927856,34.272819998889915
TRGW-2-3-8,4343.946893787575,34.274918216460684
TRGW-2-3-8,4345.411823647295,34.316210250036335
TRGW-2-3-8,4346.876753507014,34.21951645119033
TRGW-2-3-8,4348.341683366733,34.218326059505934
TRGW-2-3-8,4349.806613226453,34.376478292754875
TRGW-2-3-8,4351.271543086173,34.368386597096325
TRGW-2-3-8,4352.736472945891,34.47054563669334
TRGW-2-3-8,4354.201402805611,34.43184752520049
TRGW-2-3-8,4355.666332665331,34.377755468763176
TRGW-2-3-8,4357.13126252505,34.28064553471198
TRGW-2-3-8,4358.59619238477,34.33034740764477
TRGW-2-3-8,4360.061122244489,34.36218045555414
TRGW-2-3-8,4361.526052104208,34.228741175404586
TRGW-2-3-8,4362.990981963928,34.51482562213837
TRGW-2-3-8,4364.4559118236475,34.276436766054665
TRGW-2-3-8,4365.920841683366,34.3407602787704
TRGW-2-3-8,4367.385771543086,34.4634917525585
TRGW-2-3-8,4368.8507014028055,34.5568087231496
TRGW-2-3-8,4370.315631262525,34.532441310562504
TRGW-2-3-8,4371.780561122245,34.43777505841062
TRGW-2-3-8,4373.245490981964,34.58256743496871
TRGW-2-3-8,4374.710420841683,34.38056158614841
TRGW-2-3-8,4376.175350701403,34.38690159440619
TRGW-2-3-8,4377.640280561122,34.487867387173324
TRGW-2-3-8,4379.105210420842,34.42483863915708
TRGW-2-3-8,4380.570140280561,34.54920109304548
TRGW-2-3-8,4382.03507014028,34.507417405832314
TRGW-2-3-8,4383.5,34.38850880610351
TRGW-2-9-1,3652.5,34.78732807
TRGW-2-9-1,3683.5,34.80705946
TRGW-2-9-1,3712.5,34.92100638
TRGW-2-9-1,3743.5,34.99184985
TRGW-2-9-1,3773.5,35.01730173
TRGW-2-9-1,3804.5,34.9956652
TRGW-2-9-1,3834.5,34.90250888
TRGW-2-9-1,3865.5,34.77389791
TRGW-2-9-1,3896.5,34.61478967
TRGW-2-9-1,3926.5,34.48070445
TRGW-2-9-1,3957.5,34.3920861
TRGW-2-9-1,3987.5,34.40888703
TRGW-2-9-1,4018.5,34.4426046
TRGW-2-9-1,4049.5,34.53162163
TRGW-2-9-1,4077.5,34.62534784
TRGW-2-9-1,4108.5,34.72363906
TRGW-2-9-1,4138.5,34.71756137
TRGW-2-9-1,4169.5,34.69429641
TRGW-2-9-1,4199.5,34.63168126
TRGW-2-9-1,4230.5,34.54221347
