time,TRGW_0_13_10,TRGW_0_15_16,TRGW_0_21_10,TRGW_0_22_15,TRGW_0_24_4,TRGW_0_26_6,TRGW_0_29_15,TRGW_0_2_15,TRGW_0_2_9,TRGW_0_33_7,TRGW_0_34_10,TRGW_0_3_8,TRGW_0_9_1
367.0,0.0040950799999990295,0.004222030000001098,0.00388367000000045,-0.03162638999999956,0.003981680000002541,0.0035816199999985088,-0.031554270000000884,-0.0419586900000013,0.005023749999999438,0.004213819999996815,0.00442025999999629,0.005009109999996042,0.00540721999999505
398.0,0.004785359999999628,0.004909879999999589,0.00456372000000016,-0.04742465000000351,0.004280910000005633,0.004115439999999637,-0.04522971000000098,-0.05581560000000252,0.005403110000003153,0.004980179999996892,0.005360330000002023,0.005338610000002575,0.005277880000001289
426.0,0.005638300000001095,0.005606939999999838,0.005451690000001008,-0.058522759999995344,0.004924769999995249,0.004994239999994932,-0.054936439999998754,-0.06644560000000155,0.005864909999999668,0.005817260000000601,0.006247709999996687,0.005782830000001127,0.00537386999999967
457.0,0.006538700000000119,0.0062300900000025194,0.006435889999998778,-0.06349647999999775,0.0058507799999958365,0.006125530000005597,-0.05948247999999978,-0.07257331000000278,0.006323030000004337,0.006623959999998874,0.006969449999999711,0.006247319999999945,0.00560252999999733
487.0,0.0071365399999976376,0.006536220000000981,0.0071437699999989945,-0.05985988999999847,0.006694469999999342,0.007059980000001076,-0.056548530000000596,-0.07142418000000106,0.006608159999998975,0.007080299999998374,0.0072510799999960796,0.006567119999999704,0.005953459999993527
518.0,0.00726080999999823,0.0064232399999966105,0.007363810000001081,-0.048806390000002864,0.00723018000000053,0.00753917000000115,-0.0471844699999977,-0.06331481000000139,0.0066357500000009395,0.007035620000003462,0.006963779999999531,0.006647440000001836,0.006275320000000306
548.0,0.006947850000003086,0.006014290000003086,0.007114250000000766,-0.03374280999999968,0.0073401700000061965,0.007496530000004498,-0.03420581000000311,-0.050968789999998876,0.006428089999999997,0.00660352999999958,0.006312010000002033,0.006494830000001173,0.006511930000002053
579.0,0.0062022499999940806,0.005302260000000558,0.006375280000000316,-0.018734780000002615,0.006953549999998643,0.006866099999996322,-0.021214860000000613,-0.0373518899999965,0.006008889999996825,0.0058032499999995935,0.005353380000002517,0.006119489999996119,0.006568649999998399
610.0,0.005278740000001392,0.004556970000002991,0.005409350000000757,-0.008546780000003196,0.006189139999996485,0.005863550000000828,-0.012343960000002596,-0.0268773999999965,0.005497859999998411,0.00492042000000481,0.004452000000000567,0.005621160000004011,0.006399119999997538
640.0,0.004460639999997795,0.004003810000000385,0.004503669999998294,-0.006012110000000348,0.005286499999996863,0.004788179999998476,-0.009960780000000113,-0.022639210000001242,0.005079199999997286,0.004220440000004544,0.003858929999999816,0.005185709999999233,0.006110859999999718
671.0,0.003968109999995306,0.003804029999997738,0.0038995600000006903,-0.011722249999998269,0.0045026899999953685,0.003954220000004227,-0.0146816900000033,-0.02571652000000313,0.0048464600000031055,0.003886559999997985,0.0037283899999991377,0.004911590000006072,0.0057436900000027435
701.0,0.00392470999999972,0.003992560000000367,0.0037658700000022804,-0.02397576999999984,0.0040485799999956384,0.0035684099999997443,-0.025056990000003054,-0.035146180000005245,0.004866929999998604,0.003999010000001135,0.00408310000000256,0.004876219999999876,0.005425170000002311
732.0,0.00440832000000313,0.004561279999997225,0.004204020000003084,-0.03979799999999756,0.004091340000002219,0.0038115099999984636,-0.038652949999999464,-0.048640760000004946,0.0051556399999981295,0.004592110000004368,0.004897339999999417,0.005109770000004232,0.0052369299999952545
