site,time,value
GAGE-1,4331.5,2292.947868329981
GAGE-1,4332.5,1871.470048047641
GAGE-1,4333.5,1906.1225931319555
GAGE-1,4334.5,2048.7308677242986
GAGE-1,4335.5,1546.560979346877
GAGE-1,4336.5,2109.556599039128
GAGE-1,4337.5,1923.2818110294836
GAGE-1,4338.5,1799.9926686311178
GAGE-1,4339.5,2097.6739673423776
GAGE-1,4340.5,1670.6855539707913
GAGE-1,4341.5,1252.5477891931248
GAGE-1,4342.5,1990.263518723701
GAGE-1,4343.5,1804.0118645710395
GAGE-1,4344.5,2126.6970811852716
GAGE-1,4345.5,1972.4792601980996
GAGE-1,4346.5,1419.4992859093718
GAGE-1,4347.5,1636.5640270202223
GAGE-1,4348.5,2306.233584125991
GAGE-1,4349.5,1900.1708349029202
GAGE-1,4350.5,1918.994517243384
GAGE-1,4351.5,1734.022735575038
GAGE-1,4352.5,1842.743939747498
GAGE-1,4353.5,2045.3158894258402
GAGE-1,4354.5,1893.2776344322424
GAGE-1,4355.5,1762.8560416606706
GAGE-1,4356.5,1819.417811642278
GAGE-1,4357.5,1641.5811460945104
GAGE-1,4358.5,1687.2987805492587
GAGE-1,4359.5,1897.9707189525745
GAGE-1,4360.5,1969.7062093681593
GAGE-1,4361.5,1969.6641073411445
GAGE-1,4362.5,1956.0204032880272
GAGE-1,4363.5,1691.827430579892
GAGE-1,4364.5,1809.8032112026688
GAGE-1,4365.5,2118.4728622757007
GAGE-1,4366.5,1369.6345527836334
GAGE-1,4367.5,1672.7135033971865
GAGE-1,4368.5,1428.1412655517686
GAGE-1,4369.5,2002.4024626457676
GAGE-1,4370.5,1700.3703073425077
GAGE-1,4371.5,1318.7444205780623
GAGE-1,4372.5,1513.6073386129892
GAGE-1,4373.5,1309.8076023442277
GAGE-1,4374.5,1548.552545292021
GAGE-1,4375.5,2017.363429120022
GAGE-1,4376.5,1654.7943194928648
GAGE-1,4377.5,1804.8808154651301
GAGE-1,4378.5,1432.7359916815647
GAGE-1,4379.5,1637.1914101086604
GAGE-1,4380.5,1550.296670275431
GAGE-1,4381.5,1959.0140946409108
GAGE-1,4382.5,1259.9632220003564
GAGE-1,4383.5,1728.785288399492
TRGW-0-26-6,3652.5,37.474938493062616
TRGW-0-26-6,3653.5,37.38663509075444
TRGW-0-26-6,3654.5,37.51278261854718
TRGW-0-26-6,3655.5,37.36310389967727
TRGW-0-26-6,3656.5,37.091274712146266
TRGW-0-26-6,3657.5,37.45682705413553
TRGW-0-26-6,3658.5,37.257853448880155
TRGW-0-26-6,3659.5,37.468487249384125
TRGW-0-26-6,3660.5,37.34518544362138
TRGW-0-26-6,3661.5,37.40088539375314
TRGW-0-26-6,3662.5,37.11260635327031
TRGW-0-26-6,3663.5,37.26111104224674
TRGW-0-26-6,3664.5,37.31283950140252
TRGW-0-26-6,3665.5,37.26248031404605
TRGW-0-26-6,3666.5,37.309257784199765
TRGW-0-26-6,3667.5,37.26269123120175
TRGW-0-26-6,3668.5,37.093074196692555
TRGW-0-26-6,3669.5,37.305026886497956
TRGW-0-26-6,3670.5,37.34672448318789
TRGW-0-26-6,3671.5,37.21636163980167
TRGW-0-26-6,3672.5,37.2774440434006
TRGW-0-26-6,3673.5,37.24151564956572
TRGW-0-26-6,3674.5,37.14889104510762
TRGW-0-26-6,3675.5,37.05470145445719
TRGW-0-26-6,3676.5,37.410340480738604
TRGW-0-26-6,3677.5,37.180050200725226
TRGW-0-26-6,3678.5,37.20097547967337
TRGW-0-26-6,3679.5,37.11959925023924
TRGW-0-26-6,3680.5,37.236570319077295
TRGW-0-26-6,3681.5,37.08751249478446
TRGW-0-26-6,3682.5,37.12094850603521
TRGW-0-26-6,3683.5,37.19197342348264
TRGW-0-26-6,3684.5,37.04366927100552
TRGW-0-26-6,3685.5,37.1477629928729
TRGW-0-26-6,3686.5,37.26221305487782
TRGW-0-26-6,3687.5,37.14899612365581
TRGW-0-26-6,3688.5,37.049874540910835
TRGW-0-26-6,3689.5,37.247631640658305
TRGW-0-26-6,3690.5,37.20307939877899
TRGW-0-26-6,3691.5,37.19496138862079
TRGW-0-26-6,3692.5,37.07713322073179
TRGW-0-26-6,3693.5,37.10025956136503
TRGW-0-26-6,3694.5,37.30724288860322
TRGW-0-26-6,3695.5,37.12473699369406
TRGW-0-26-6,3696.5,36.9652027894105
TRGW-0-26-6,3697.5,37.2681231444241
TRGW-0-26-6,3698.5,37.22764081700886
TRGW-0-26-6,3699.5,37.19717406693306
TRGW-0-26-6,3700.5,37.22751832457269
TRGW-0-26-6,3701.5,37.05870519768581
TRGW-0-26-6,3702.5,37.205480451878636
TRGW-0-26-6,3703.5,37.077580824579144
TRGW-0-26-6,3704.5,37.02660272474004
TRGW-0-26-6,3705.5,36.94941495320916
TRGW-0-26-6,3706.5,37.0638105749378
TRGW-0-26-6,3707.5,37.04273362457849
TRGW-0-26-6,3708.5,37.21105200552858
TRGW-0-26-6,3709.5,37.23456920446609
TRGW-0-26-6,3710.5,37.019070828393005
TRGW-0-26-6,3711.5,37.06052360963248
TRGW-0-26-6,3712.5,37.10126085166184
TRGW-0-26-6,3713.5,37.089061436781826
TRGW-0-26-6,3714.5,37.10191859572691
TRGW-0-26-6,3715.5,37.18237771747526
TRGW-0-26-6,3716.5,37.27365601572361
TRGW-0-26-6,3717.5,37.21140467229506
TRGW-0-26-6,3718.5,37.19113109843982
TRGW-0-26-6,3719.5,37.18857913817379
TRGW-0-26-6,3720.5,36.980465355284466
TRGW-0-26-6,3721.5,37.11908651412043
TRGW-0-26-6,3722.5,37.04760947143588
TRGW-0-26-6,3723.5,37.28518943211553
TRGW-0-26-6,3724.5,37.203818755610904
TRGW-0-26-6,3725.5,37.31446785884583
TRGW-0-26-6,3726.5,37.07672220093194
TRGW-0-26-6,3727.5,37.30683838427142
TRGW-0-26-6,3728.5,37.36889096744611
TRGW-0-26-6,3729.5,37.243333098659605
TRGW-0-26-6,3730.5,37.279442836094006
TRGW-0-26-6,3731.5,37.149856476101085
TRGW-0-26-6,3732.5,37.16806097894649
TRGW-0-26-6,3733.5,37.36072962994386
TRGW-0-26-6,3734.5,37.1638309417438
TRGW-0-26-6,3735.5,37.29913358201605
TRGW-0-26-6,3736.5,37.29151671893498
TRGW-0-26-6,3737.5,37.263596434749026
TRGW-0-26-6,3738.5,37.10155098551539
TRGW-0-26-6,3739.5,37.18567164066423
TRGW-0-26-6,3740.5,37.27728805592722
TRGW-0-26-6,3741.5,37.11650263090365
TRGW-0-26-6,3742.5,37.23975507123459
TRGW-0-26-6,3743.5,37.32329812010036
TRGW-0-26-6,3744.5,36.99800720757667
TRGW-0-26-6,3745.5,37.16193497546526
TRGW-0-26-6,3746.5,37.083375241723196
TRGW-0-26-6,3747.5,37.13900817830263
TRGW-0-26-6,3748.5,36.92835833496963
TRGW-0-26-6,3749.5,37.23130258381702
TRGW-0-26-6,3750.5,37.11011476369133
TRGW-0-26-6,3751.5,37.17719137142625
TRGW-0-26-6,3752.5,37.20563116057443
TRGW-0-26-6,3753.5,37.31029578563997
TRGW-0-26-6,3754.5,37.20625419291203
TRGW-0-26-6,3755.5,37.13354541441784
TRGW-0-26-6,3756.5,37.46799813910946
TRGW-0-26-6,3757.5,37.16051020841024
TRGW-0-26-6,3758.5,37.29008904805996
TRGW-0-26-6,3759.5,37.07706837490489
TRGW-0-26-6,3760.5,37.17489205347855
TRGW-0-26-6,3761.5,37.1322864917343
TRGW-0-26-6,3762.5,37.025234495169556
TRGW-0-26-6,3763.5,37.2476937042025
TRGW-0-26-6,3764.5,37.341130612640065
TRGW-0-26-6,3765.5,37.127992253740416
TRGW-0-26-6,3766.5,37.296061844421104
TRGW-0-26-6,3767.5,37.29477186350803
TRGW-0-26-6,3768.5,37.290982707038204
TRGW-0-26-6,3769.5,37.08919784364473
TRGW-0-26-6,3770.5,37.36868274270282
TRGW-0-26-6,3771.5,37.234726079636154
TRGW-0-26-6,3772.5,37.31223041114054
TRGW-0-26-6,3773.5,37.337941163709274
TRGW-0-26-6,3774.5,37.269642411946975
TRGW-0-26-6,3775.5,37.393128062553004
TRGW-0-26-6,3776.5,37.317166210224094
TRGW-0-26-6,3777.5,37.231765589195454
TRGW-0-26-6,3778.5,37.1679477240748
TRGW-0-26-6,3779.5,37.34257237826951
TRGW-0-26-6,3780.5,37.28570418776128
TRGW-0-26-6,3781.5,37.31920093920086
TRGW-0-26-6,3782.5,37.397979144481006
TRGW-0-26-6,3783.5,37.23341133261567
TRGW-0-26-6,3784.5,37.23974819754946
TRGW-0-26-6,3785.5,37.236458811014934
TRGW-0-26-6,3786.5,37.1430714521431
TRGW-0-26-6,3787.5,37.39186314895153
TRGW-0-26-6,3788.5,37.29698825521253
TRGW-0-26-6,3789.5,37.38713545384641
TRGW-0-26-6,3790.5,37.18634947672252
TRGW-0-26-6,3791.5,37.22924287876985
TRGW-0-26-6,3792.5,37.30262690617569
TRGW-0-26-6,3793.5,37.21447207001154
TRGW-0-26-6,3794.5,37.203412309025026
TRGW-0-26-6,3795.5,37.31476962954699
TRGW-0-26-6,3796.5,37.26805648537695
TRGW-0-26-6,3797.5,37.179284768030804
TRGW-0-26-6,3798.5,37.37847561835309
TRGW-0-26-6,3799.5,37.38748381636451
TRGW-0-26-6,3800.5,37.236041451214604
TRGW-0-26-6,3801.5,37.17339074373319
TRGW-0-26-6,3802.5,37.27559768716834
TRGW-0-26-6,3803.5,37.172444389243914
TRGW-0-26-6,3804.5,37.349942291459534
TRGW-0-26-6,3805.5,37.15014049593521
TRGW-0-26-6,3806.5,37.242215430894255
TRGW-0-26-6,3807.5,37.29187727131995
TRGW-0-26-6,3808.5,37.35557578837291
TRGW-0-26-6,3809.5,37.35571247081903
TRGW-0-26-6,3810.5,37.29170396799394
TRGW-0-26-6,3811.5,37.27618798233926
TRGW-0-26-6,3812.5,37.369312363077775
TRGW-0-26-6,3813.5,37.21578872609947
TRGW-0-26-6,3814.5,37.36890134728927
TRGW-0-26-6,3815.5,37.27975643752129
TRGW-0-26-6,3816.5,37.10388689793787
TRGW-0-26-6,3817.5,37.293982823060865
TRGW-0-26-6,3818.5,37.32644933622468
TRGW-0-26-6,3819.5,37.25568077771322
TRGW-0-26-6,3820.5,37.50193459198337
TRGW-0-26-6,3821.5,37.45306148593741
TRGW-0-26-6,3822.5,37.272320261102855
TRGW-0-26-6,3823.5,37.278609264472315
TRGW-0-26-6,3824.5,37.24715975382777
TRGW-0-26-6,3825.5,37.34336869500794
TRGW-0-26-6,3826.5,37.57710951832179
TRGW-0-26-6,3827.5,37.28806795200509
TRGW-0-26-6,3828.5,37.45822942008074
TRGW-0-26-6,3829.5,37.3367816137753
TRGW-0-26-6,3830.5,37.53999902438602
TRGW-0-26-6,3831.5,37.34500430204747
TRGW-0-26-6,3832.5,37.314795711717366
TRGW-0-26-6,3833.5,37.36832609828347
TRGW-0-26-6,3834.5,37.36220136907766
TRGW-0-26-6,3835.5,37.407306857093516
TRGW-0-26-6,3836.5,37.15172800020878
TRGW-0-26-6,3837.5,37.20681560207374
TRGW-0-26-6,3838.5,37.308913066325644
TRGW-0-26-6,3839.5,37.197260306460834
TRGW-0-26-6,3840.5,37.19269151030756
TRGW-0-26-6,3841.5,37.164182521364935
TRGW-0-26-6,3842.5,37.44573683312569
TRGW-0-26-6,3843.5,37.24507210815669
TRGW-0-26-6,3844.5,37.36095686764809
TRGW-0-26-6,3845.5,37.31012879891774
TRGW-0-26-6,3846.5,37.283375199254436
TRGW-0-26-6,3847.5,37.35215800802679
TRGW-0-26-6,3848.5,37.3416098487141
TRGW-0-26-6,3849.5,37.245246424914
TRGW-0-26-6,3850.5,37.47157879813486
TRGW-0-26-6,3851.5,37.23881113473929
TRGW-0-26-6,3852.5,37.5547544563945
TRGW-0-26-6,3853.5,37.37008269301724
TRGW-0-26-6,3854.5,37.23520273758151
TRGW-0-26-6,3855.5,37.34903431308295
TRGW-0-26-6,3856.5,37.28446710919935
TRGW-0-26-6,3857.5,37.38363615066453
TRGW-0-26-6,3858.5,37.44192987584874
TRGW-0-26-6,3859.5,37.27324556068028
TRGW-0-26-6,3860.5,37.26590242666361
TRGW-0-26-6,3861.5,37.243091935326476
TRGW-0-26-6,3862.5,37.19829128289638
TRGW-0-26-6,3863.5,37.43891626914877
TRGW-0-26-6,3864.5,37.264313220769836
TRGW-0-26-6,3865.5,37.04881138778084
TRGW-0-26-6,3866.5,37.19724258351023
TRGW-0-26-6,3867.5,37.32187430667029
TRGW-0-26-6,3868.5,37.33192899357811
TRGW-0-26-6,3869.5,37.287105471635385
TRGW-0-26-6,3870.5,37.408304417627456
TRGW-0-26-6,3871.5,37.36630142285072
TRGW-0-26-6,3872.5,37.46307363962325
TRGW-0-26-6,3873.5,37.32364579761229
TRGW-0-26-6,3874.5,37.11802746754413
TRGW-0-26-6,3875.5,37.17869158861981
TRGW-0-26-6,3876.5,37.17223335282194
TRGW-0-26-6,3877.5,37.27212234771669
TRGW-0-26-6,3878.5,37.289806849875234
TRGW-0-26-6,3879.5,37.274692498718416
TRGW-0-26-6,3880.5,37.27474261290113
TRGW-0-26-6,3881.5,37.37925997134071
TRGW-0-26-6,3882.5,37.19517566556201
TRGW-0-26-6,3883.5,37.21868070729345
TRGW-0-26-6,3884.5,37.40272954323912
TRGW-0-26-6,3885.5,37.36395203550901
TRGW-0-26-6,3886.5,37.22647416429422
TRGW-0-26-6,3887.5,37.32704006037518
TRGW-0-26-6,3888.5,37.16750933688713
TRGW-0-26-6,3889.5,37.195829038854704
TRGW-0-26-6,3890.5,37.379722457510525
TRGW-0-26-6,3891.5,37.11329837486719
TRGW-0-26-6,3892.5,37.091800274975526
TRGW-0-26-6,3893.5,37.1379850130538
TRGW-0-26-6,3894.5,37.157791845292216
TRGW-0-26-6,3895.5,37.27108425678053
TRGW-0-26-6,3896.5,37.3841752482981
TRGW-0-26-6,3897.5,37.16638373522981
TRGW-0-26-6,3898.5,37.112746267476396
TRGW-0-26-6,3899.5,37.15201821473243
TRGW-0-26-6,3900.5,37.07777451870371
TRGW-0-26-6,3901.5,37.23615215385789
TRGW-0-26-6,3902.5,37.33071046249394
TRGW-0-26-6,3903.5,37.16951051884387
TRGW-0-26-6,3904.5,37.026149267378365
TRGW-0-26-6,3905.5,37.27058322969612
TRGW-0-26-6,3906.5,37.14120524711949
TRGW-0-26-6,3907.5,37.32792918993594
TRGW-0-26-6,3908.5,37.095180510045125
TRGW-0-26-6,3909.5,37.04004337305348
TRGW-0-26-6,3910.5,37.015494447412976
TRGW-0-26-6,3911.5,37.09799741691203
TRGW-0-26-6,3912.5,37.00712171252684
TRGW-0-26-6,3913.5,37.05112699302422
TRGW-0-26-6,3914.5,37.02180397537937
TRGW-0-26-6,3915.5,37.22308424544865
TRGW-0-26-6,3916.5,37.04265865329912
TRGW-0-26-6,3917.5,37.04337493100055
TRGW-0-26-6,3918.5,37.16613466758806
TRGW-0-26-6,3919.5,37.08461372424725
TRGW-0-26-6,3920.5,37.015669209151156
TRGW-0-26-6,3921.5,36.891926287813575
TRGW-0-26-6,3922.5,37.050137510466925
TRGW-0-26-6,3923.5,36.92970611408359
TRGW-0-26-6,3924.5,36.91692317905722
TRGW-0-26-6,3925.5,36.95813316074702
TRGW-0-26-6,3926.5,36.92734383773918
TRGW-0-26-6,3927.5,37.00525729539898
TRGW-0-26-6,3928.5,37.02169017267549
TRGW-0-26-6,3929.5,36.9573766052499
TRGW-0-26-6,3930.5,36.84175567588343
TRGW-0-26-6,3931.5,36.80785611400441
TRGW-0-26-6,3932.5,36.88248085636012
TRGW-0-26-6,3933.5,36.939066569878925
TRGW-0-26-6,3934.5,36.868225711374336
TRGW-0-26-6,3935.5,36.85036752170739
TRGW-0-26-6,3936.5,36.78396047855545
TRGW-0-26-6,3937.5,36.833651454236346
TRGW-0-26-6,3938.5,36.805614824973695
TRGW-0-26-6,3939.5,36.77858897832729
TRGW-0-26-6,3940.5,36.91346100855558
TRGW-0-26-6,3941.5,36.69577924126219
TRGW-0-26-6,3942.5,36.62972248772924
TRGW-0-26-6,3943.5,36.78043136361004
TRGW-0-26-6,3944.5,36.736375908995335
TRGW-0-26-6,3945.5,36.84614238791329
TRGW-0-26-6,3946.5,36.803910775586246
TRGW-0-26-6,3947.5,36.66353076229744
TRGW-0-26-6,3948.5,36.82568915534854
TRGW-0-26-6,3949.5,36.73348858809577
TRGW-0-26-6,3950.5,36.77266296287333
TRGW-0-26-6,3951.5,36.73853846254959
TRGW-0-26-6,3952.5,36.72248093789796
TRGW-0-26-6,3953.5,36.622990479298046
TRGW-0-26-6,3954.5,36.72094138075815
TRGW-0-26-6,3955.5,36.54499304981363
TRGW-0-26-6,3956.5,36.56543098774549
TRGW-0-26-6,3957.5,36.7161382525789
TRGW-0-26-6,3958.5,36.62024793044978
TRGW-0-26-6,3959.5,36.6105085607879
TRGW-0-26-6,3960.5,36.466591515539825
TRGW-0-26-6,3961.5,36.45118315638332
TRGW-0-26-6,3962.5,36.47955700091003
TRGW-0-26-6,3963.5,36.62697416988852
TRGW-0-26-6,3964.5,36.64468571052703
TRGW-0-26-6,3965.5,36.574051224756765
TRGW-0-26-6,3966.5,36.45394942675957
TRGW-0-26-6,3967.5,36.4784459032155
TRGW-0-26-6,3968.5,36.59096251694304
TRGW-0-26-6,3969.5,36.46459321435245
TRGW-0-26-6,3970.5,36.40183621490047
TRGW-0-26-6,3971.5,36.53719330657781
TRGW-0-26-6,3972.5,36.54923637179316
TRGW-0-26-6,3973.5,36.48415716324069
TRGW-0-26-6,3974.5,36.39052536804843
TRGW-0-26-6,3975.5,36.39181497751052
TRGW-0-26-6,3976.5,36.38954221259365
TRGW-0-26-6,3977.5,36.35514256144396
TRGW-0-26-6,3978.5,36.394336621752494
TRGW-0-26-6,3979.5,36.52663689399021
TRGW-0-26-6,3980.5,36.653326048963955
TRGW-0-26-6,3981.5,36.424712220520064
TRGW-0-26-6,3982.5,36.364858294036
TRGW-0-26-6,3983.5,36.36985574923166
TRGW-0-26-6,3984.5,36.38360722399821
TRGW-0-26-6,3985.5,36.64650888353161
TRGW-0-26-6,3986.5,36.27909898855754
TRGW-0-26-6,3987.5,36.30343758485471
TRGW-0-26-6,3988.5,36.3501187955213
TRGW-0-26-6,3989.5,36.490370592147165
TRGW-0-26-6,3990.5,36.287590669606175
TRGW-0-26-6,3991.5,36.29610452308106
TRGW-0-26-6,3992.5,36.36169198588041
TRGW-0-26-6,3993.5,36.272133633135255
TRGW-0-26-6,3994.5,36.249548931387075
TRGW-0-26-6,3995.5,36.25373120500329
TRGW-0-26-6,3996.5,36.446421805770164
TRGW-0-26-6,3997.5,36.15917318949913
TRGW-0-26-6,3998.5,36.309998101471905
TRGW-0-26-6,3999.5,36.26190171722028
TRGW-0-26-6,4000.5,36.252153807792965
TRGW-0-26-6,4001.5,36.25544968410585
TRGW-0-26-6,4002.5,36.145655133774596
TRGW-0-26-6,4003.5,36.18871204995608
TRGW-0-26-6,4004.5,36.33958557917782
TRGW-0-26-6,4005.5,36.35817407036171
TRGW-0-26-6,4006.5,36.2724724696695
TRGW-0-26-6,4007.5,36.27312277661328
TRGW-0-26-6,4008.5,36.08034040169483
TRGW-0-26-6,4009.5,36.44195032859594
TRGW-0-26-6,4010.5,36.23494103462555
TRGW-0-26-6,4011.5,36.206123746218935
TRGW-0-26-6,4012.5,36.11357495805986
TRGW-0-26-6,4013.5,36.213389887873845
TRGW-0-26-6,4014.5,36.26891960332261
TRGW-0-26-6,4015.5,36.2495169431626
TRGW-0-26-6,4016.5,36.17580704241625
TRGW-0-26-6,4017.5,36.07862665987407
TRGW-0-26-6,4018.5,36.177623833854284
TRGW-0-26-6,4019.5,36.19300417786992
TRGW-0-26-6,4020.5,36.064782729996296
TRGW-0-26-6,4021.5,36.19322902865868
TRGW-0-26-6,4022.5,36.04711497419322
TRGW-0-26-6,4023.5,36.184512143701184
TRGW-0-26-6,4024.5,36.047437752295096
TRGW-0-26-6,4025.5,36.13643483368645
TRGW-0-26-6,4026.5,36.03879246494267
TRGW-0-26-6,4027.5,35.98175528912575
TRGW-0-26-6,4028.5,36.31190118236186
TRGW-0-26-6,4029.5,36.07398457741031
TRGW-0-26-6,4030.5,36.10132227066803
TRGW-0-26-6,4031.5,36.09968449810041
TRGW-0-26-6,4032.5,36.008332320147744
TRGW-0-26-6,4033.5,36.05936142613769
TRGW-0-26-6,4034.5,35.88567862230806
TRGW-0-26-6,4035.5,36.07558428369582
TRGW-0-26-6,4036.5,36.097725872236246
TRGW-0-26-6,4037.5,36.19656237931496
TRGW-0-26-6,4038.5,35.96799331992661
TRGW-0-26-6,4039.5,36.07870356972158
TRGW-0-26-6,4040.5,36.1434700529968
TRGW-0-26-6,4041.5,35.86482983543649
TRGW-0-26-6,4042.5,36.010698705803954
TRGW-0-26-6,4043.5,36.160401462717715
TRGW-0-26-6,4044.5,36.208406169933546
TRGW-0-26-6,4045.5,35.993404177223915
TRGW-0-26-6,4046.5,36.15275404469565
TRGW-0-26-6,4047.5,36.056683153512736
TRGW-0-26-6,4048.5,36.070627167570706
TRGW-0-26-6,4049.5,36.040887573721335
TRGW-0-26-6,4050.5,36.035423656748584
TRGW-0-26-6,4051.5,35.86653952569142
TRGW-0-26-6,4052.5,36.18190663741807
TRGW-0-26-6,4053.5,35.946681195007635
TRGW-0-26-6,4054.5,36.03127251729708
TRGW-0-26-6,4055.5,36.15918333483796
TRGW-0-26-6,4056.5,35.92071469114802
TRGW-0-26-6,4057.5,36.01965583658353
TRGW-0-26-6,4058.5,36.168057022497294
TRGW-0-26-6,4059.5,36.12067755767579
TRGW-0-26-6,4060.5,36.17934131939914
TRGW-0-26-6,4061.5,35.933333379192945
TRGW-0-26-6,4062.5,36.089174067013666
TRGW-0-26-6,4063.5,35.834695889195174
TRGW-0-26-6,4064.5,36.020303486861856
TRGW-0-26-6,4065.5,36.03225393563155
TRGW-0-26-6,4066.5,35.999473725889054
TRGW-0-26-6,4067.5,35.87699590864601
TRGW-0-26-6,4068.5,36.04200379454223
TRGW-0-26-6,4069.5,36.06767265372094
TRGW-0-26-6,4070.5,35.94226368931018
TRGW-0-26-6,4071.5,35.97256442012707
TRGW-0-26-6,4072.5,36.07400345615327
TRGW-0-26-6,4073.5,35.90578979975962
TRGW-0-26-6,4074.5,36.029481373287645
TRGW-0-26-6,4075.5,35.78957589210306
TRGW-0-26-6,4076.5,36.026075274220304
TRGW-0-26-6,4077.5,36.04561685950106
TRGW-0-26-6,4078.5,36.04103765801465
TRGW-0-26-6,4079.5,36.05042763070002
TRGW-0-26-6,4080.5,36.0996846696229
TRGW-0-26-6,4081.5,35.780203741976194
TRGW-0-26-6,4082.5,35.90812848427452
TRGW-0-26-6,4083.5,35.96499327858833
TRGW-0-26-6,4084.5,36.041828737515644
TRGW-0-26-6,4085.5,35.941447470431406
TRGW-0-26-6,4086.5,36.04824909592454
TRGW-0-26-6,4087.5,36.027723966863576
TRGW-0-26-6,4088.5,35.883470335413286
TRGW-0-26-6,4089.5,35.942498900222766
TRGW-0-26-6,4090.5,36.01254983736544
TRGW-0-26-6,4091.5,36.039572097261654
TRGW-0-26-6,4092.5,35.672096530849416
TRGW-0-26-6,4093.5,35.75795120984449
TRGW-0-26-6,4094.5,35.90903921079013
TRGW-0-26-6,4095.5,35.89725787678231
TRGW-0-26-6,4096.5,36.001547387601754
TRGW-0-26-6,4097.5,35.94279749600945
TRGW-0-26-6,4098.5,35.92826915460259
TRGW-0-26-6,4099.5,35.94986503977046
TRGW-0-26-6,4100.5,35.92071335069054
TRGW-0-26-6,4101.5,35.94029612658084
TRGW-0-26-6,4102.5,35.8976299910567
TRGW-0-26-6,4103.5,35.70095559790973
TRGW-0-26-6,4104.5,35.98424354468158
TRGW-0-26-6,4105.5,35.831806781752185
TRGW-0-26-6,4106.5,35.82887583735203
TRGW-0-26-6,4107.5,35.93884488732579
TRGW-0-26-6,4108.5,35.91585143166469
TRGW-0-26-6,4109.5,35.96977505586225
TRGW-0-26-6,4110.5,35.82861256178207
TRGW-0-26-6,4111.5,35.914860847447834
TRGW-0-26-6,4112.5,35.87470995618038
TRGW-0-26-6,4113.5,35.791924391443224
TRGW-0-26-6,4114.5,36.13827182142865
TRGW-0-26-6,4115.5,35.98920634968588
TRGW-0-26-6,4116.5,35.919515828235106
TRGW-0-26-6,4117.5,35.86258421488808
TRGW-0-26-6,4118.5,35.91579686313331
TRGW-0-26-6,4119.5,36.155509929021314
TRGW-0-26-6,4120.5,35.93339257326195
TRGW-0-26-6,4121.5,35.932900178233865
TRGW-0-26-6,4122.5,35.88292979845867
TRGW-0-26-6,4123.5,35.92580797492485
TRGW-0-26-6,4124.5,36.08143142627312
TRGW-0-26-6,4125.5,36.04300510483006
TRGW-0-26-6,4126.5,35.854636294388854
TRGW-0-26-6,4127.5,36.093769114220585
TRGW-0-26-6,4128.5,35.94705694569567
TRGW-0-26-6,4129.5,35.983088970860365
TRGW-0-26-6,4130.5,36.12332093816356
TRGW-0-26-6,4131.5,35.98510455896821
TRGW-0-26-6,4132.5,35.93587576958978
TRGW-0-26-6,4133.5,35.8277085674864
TRGW-0-26-6,4134.5,35.94029358579073
TRGW-0-26-6,4135.5,36.05101948191677
TRGW-0-26-6,4136.5,36.007592604664545
TRGW-0-26-6,4137.5,35.92981570769666
TRGW-0-26-6,4138.5,35.97449047277154
TRGW-0-26-6,4139.5,36.07245816414714
TRGW-0-26-6,4140.5,36.18197933877612
TRGW-0-26-6,4141.5,35.90447743713465
TRGW-0-26-6,4142.5,35.934022226530224
TRGW-0-26-6,4143.5,36.13315785887935
TRGW-0-26-6,4144.5,35.92396651264175
TRGW-0-26-6,4145.5,36.167413808105294
TRGW-0-26-6,4146.5,36.1352148215162
TRGW-0-26-6,4147.5,35.984405600546566
TRGW-0-26-6,4148.5,35.89724754997359
TRGW-0-26-6,4149.5,36.01430223905807
TRGW-0-26-6,4150.5,35.85662495673743
TRGW-0-26-6,4151.5,36.18427260151307
TRGW-0-26-6,4152.5,36.08066149806412
TRGW-0-26-6,4153.5,35.84818471448479
TRGW-0-26-6,4154.5,36.103488276034525
TRGW-0-26-6,4155.5,36.01953072281791
TRGW-0-26-6,4156.5,36.18351614042992
TRGW-0-26-6,4157.5,36.262293706570524
TRGW-0-26-6,4158.5,36.06951423624551
TRGW-0-26-6,4159.5,36.02616510972781
TRGW-0-26-6,4160.5,36.11211618968086
TRGW-0-26-6,4161.5,36.221974278096866
TRGW-0-26-6,4162.5,35.930768490349195
TRGW-0-26-6,4163.5,35.92801039798978
TRGW-0-26-6,4164.5,36.100051578127704
TRGW-0-26-6,4165.5,36.19105311836928
TRGW-0-26-6,4166.5,36.01237127996329
TRGW-0-26-6,4167.5,36.03941916008068
TRGW-0-26-6,4168.5,36.138077352341796
TRGW-0-26-6,4169.5,36.00637256636263
TRGW-0-26-6,4170.5,36.160765099692746
TRGW-0-26-6,4171.5,36.055044938565814
TRGW-0-26-6,4172.5,36.00339882367646
TRGW-0-26-6,4173.5,36.20480190715435
TRGW-0-26-6,4174.5,36.30391210834171
TRGW-0-26-6,4175.5,35.8569258113791
TRGW-0-26-6,4176.5,36.33538518840565
TRGW-0-26-6,4177.5,36.12644174537047
TRGW-0-26-6,4178.5,36.049865705098064
TRGW-0-26-6,4179.5,36.10288298396464
TRGW-0-26-6,4180.5,36.06190060520401
TRGW-0-26-6,4181.5,36.02727989733747
TRGW-0-26-6,4182.5,36.08704786482175
TRGW-0-26-6,4183.5,36.21594408038242
TRGW-0-26-6,4184.5,36.08714885952153
TRGW-0-26-6,4185.5,36.22552821452891
TRGW-0-26-6,4186.5,36.14609276802483
TRGW-0-26-6,4187.5,36.269841074121125
TRGW-0-26-6,4188.5,36.087474779011536
