,sidx,idx_strs,xy,x,y,pargp9,parval1_9,9
25,"(6, 6, 15)",idx0:6_idx1:6_idx2:15,"(3875.0, 8375.0)",3875.0,8375.0,sfrcondgr,1.0,1.446193827092610906248637547832913696765899658203125000000000000000000000000
26,"(28, 28, 15)",idx0:28_idx1:28_idx2:15,"(3875.0, 2875.0)",3875.0,2875.0,sfrcondgr,1.0,1.55988153426712483629046346322866156697273254394531250000000000000000000000000
27,"(25, 25, 15)",idx0:25_idx1:25_idx2:15,"(3875.0, 3625.0)",3875.0,3625.0,sfrcondgr,1.0,1.46510623490200453389320500718895345926284790039062500000000000000000000000000
28,"(32, 32, 15)",idx0:32_idx1:32_idx2:15,"(3875.0, 1875.0)",3875.0,1875.0,sfrcondgr,1.0,1.16953088935919979896027598442742601037025451660156250000000000000000000000000
29,"(29, 29, 15)",idx0:29_idx1:29_idx2:15,"(3875.0, 2625.0)",3875.0,2625.0,sfrcondgr,1.0,1.39347271882806800213927544973557814955711364746093750000000000000000000000000
30,"(7, 7, 15)",idx0:7_idx1:7_idx2:15,"(3875.0, 8125.0)",3875.0,8125.0,sfrcondgr,1.0,2.040717926372002555268636569962836802005767822265625000000000000000000000000
31,"(11, 11, 15)",idx0:11_idx1:11_idx2:15,"(3875.0, 7125.0)",3875.0,7125.0,sfrcondgr,1.0,2.82061449750719273055210578604601323604583740234375000000000000000000000000000
32,"(33, 33, 15)",idx0:33_idx1:33_idx2:15,"(3875.0, 1625.0)",3875.0,1625.0,sfrcondgr,1.0,1.09079876634303563065486741834320127964019775390625000000000000000000000000000
33,"(30, 30, 15)",idx0:30_idx1:30_idx2:15,"(3875.0, 2375.0)",3875.0,2375.0,sfrcondgr,1.0,1.34477386555893119179927452933043241500854492187500000000000000000000000000000
34,"(37, 37, 15)",idx0:37_idx1:37_idx2:15,"(3875.0, 625.0)",3875.0,625.0,sfrcondgr,1.0,0.15629173818349098579183475976606132462620735168457031250000000000000000000000
35,"(15, 15, 15)",idx0:15_idx1:15_idx2:15,"(3875.0, 6125.0)",3875.0,6125.0,sfrcondgr,1.0,1.68301372817755812150153360562399029731750488281250000000000000000000000000000
36,"(34, 34, 15)",idx0:34_idx1:34_idx2:15,"(3875.0, 1375.0)",3875.0,1375.0,sfrcondgr,1.0,0.60894013439158634071191045222803950309753417968750000000000000000000000000000
37,"(24, 24, 15)",idx0:24_idx1:24_idx2:15,"(3875.0, 3875.0)",3875.0,3875.0,sfrcondgr,1.0,1.12256145130022733091834652441320940852165222167968750000000000000000000000000
38,"(26, 26, 15)",idx0:26_idx1:26_idx2:15,"(3875.0, 3375.0)",3875.0,3375.0,sfrcondgr,1.0,1.84088143948683535811028377793263643980026245117187500000000000000000000000000
39,"(4, 4, 15)",idx0:4_idx1:4_idx2:15,"(3875.0, 8875.0)",3875.0,8875.0,sfrcondgr,1.0,1.410959698057421496386609760520514100790023803710937500000000000000000000000
