,sidx,idx_strs,xy,x,y,pargp9,parval1_9,9
28,"(14, 14, 15)",idx0:14_idx1:14_idx2:15,"(3875.0, 6375.0)",3875.0,6375.0,sfrcond_gr,1.0,1.811387203713101801128004808560945093631744384765625000000000000000000000000000
29,"(13, 13, 15)",idx0:13_idx1:13_idx2:15,"(3875.0, 6625.0)",3875.0,6625.0,sfrcond_gr,1.0,1.341165691957976191517332154035102576017379760742187500000000000000000000000000
30,"(1, 1, 15)",idx0:1_idx1:1_idx2:15,"(3875.0, 9625.0)",3875.0,9625.0,sfrcond_gr,1.0,5.1473947121832797080287491553463041782379150390625000000000000000000000000000
31,"(6, 6, 15)",idx0:6_idx1:6_idx2:15,"(3875.0, 8375.0)",3875.0,8375.0,sfrcond_gr,1.0,10.000000000000000000000000000000000000000000000000000000000000000000000000000
32,"(26, 26, 15)",idx0:26_idx1:26_idx2:15,"(3875.0, 3375.0)",3875.0,3375.0,sfrcond_gr,1.0,1.503819662942745827294288574194069951772689819335937500000000000000000000000000
33,"(28, 28, 15)",idx0:28_idx1:28_idx2:15,"(3875.0, 2875.0)",3875.0,2875.0,sfrcond_gr,1.0,1.618297219501353412240973739244509488344192504882812500000000000000000000000000
34,"(34, 34, 15)",idx0:34_idx1:34_idx2:15,"(3875.0, 1375.0)",3875.0,1375.0,sfrcond_gr,1.0,5.690239496750527870005953445797786116600036621093750000000000000000000000000000
35,"(36, 36, 15)",idx0:36_idx1:36_idx2:15,"(3875.0, 875.0)",3875.0,875.0,sfrcond_gr,1.0,0.803237052027024223121998147689737379550933837890625000000000000000000000000000
36,"(5, 5, 15)",idx0:5_idx1:5_idx2:15,"(3875.0, 8625.0)",3875.0,8625.0,sfrcond_gr,1.0,0.8500517593566673246741061120701488107442855834960937500000000000000000000000
37,"(7, 7, 15)",idx0:7_idx1:7_idx2:15,"(3875.0, 8125.0)",3875.0,8125.0,sfrcond_gr,1.0,2.1786750697981300817218652809970080852508544921875000000000000000000000000000
38,"(39, 39, 15)",idx0:39_idx1:39_idx2:15,"(3875.0, 125.0)",3875.0,125.0,sfrcond_gr,1.0,0.188796613844035593432479913644783664494752883911132812500000000000000000000000
39,"(3, 3, 15)",idx0:3_idx1:3_idx2:15,"(3875.0, 9125.0)",3875.0,9125.0,sfrcond_gr,1.0,1.0937359153718768656204929357045330107212066650390625000000000000000000000000
