name,value,group,weight
oname:hdstd_otype:lst_usecol:trgw_0_24_4_time:426.0,-0.321143,oname:hdstd_otype:lst_usecol:trgw_0_24_4,0
oname:hdstd_otype:lst_usecol:trgw_0_24_4_time:457.0,-0.346791,oname:hdstd_otype:lst_usecol:trgw_0_24_4,0
oname:hdstd_otype:lst_usecol:trgw_0_24_4_time:487.0,-0.295184,oname:hdstd_otype:lst_usecol:trgw_0_24_4,0
oname:hdstd_otype:lst_usecol:trgw_0_24_4_time:518.0,-0.423403,oname:hdstd_otype:lst_usecol:trgw_0_24_4,0
oname:hdstd_otype:lst_usecol:trgw_0_24_4_time:548.0,-0.534789,oname:hdstd_otype:lst_usecol:trgw_0_24_4,0
oname:hdstd_otype:lst_usecol:trgw_0_24_4_time:579.0,-0.698373,oname:hdstd_otype:lst_usecol:trgw_0_24_4,0
oname:hdstd_otype:lst_usecol:trgw_0_24_4_time:61.0,0.180167,oname:hdstd_otype:lst_usecol:trgw_0_24_4,0
oname:hdstd_otype:lst_usecol:trgw_0_24_4_time:610.0,-0.840904,oname:hdstd_otype:lst_usecol:trgw_0_24_4,0
oname:hdstd_otype:lst_usecol:trgw_0_24_4_time:640.0,-0.919456,oname:hdstd_otype:lst_usecol:trgw_0_24_4,0
oname:hdstd_otype:lst_usecol:trgw_0_24_4_time:671.0,-0.828935,oname:hdstd_otype:lst_usecol:trgw_0_24_4,0
oname:hdstd_otype:lst_usecol:trgw_0_24_4_time:701.0,-0.718872,oname:hdstd_otype:lst_usecol:trgw_0_24_4,0
oname:hdstd_otype:lst_usecol:trgw_0_24_4_time:732.0,-0.673286,oname:hdstd_otype:lst_usecol:trgw_0_24_4,0
oname:hdstd_otype:lst_usecol:trgw_0_24_4_time:92.0,0.242772,oname:hdstd_otype:lst_usecol:trgw_0_24_4,0
oname:hdstd_otype:lst_usecol:trgw_0_26_6_time:1.0,0,oname:hdstd_otype:lst_usecol:trgw_0_26_6,0
oname:hdstd_otype:lst_usecol:trgw_0_26_6_time:122.0,0.110823,oname:hdstd_otype:lst_usecol:trgw_0_26_6,100
oname:hdstd_otype:lst_usecol:trgw_0_26_6_time:153.0,-0.0226817,oname:hdstd_otype:lst_usecol:trgw_0_26_6,100
oname:hdstd_otype:lst_usecol:trgw_0_26_6_time:183.0,-0.184188,oname:hdstd_otype:lst_usecol:trgw_0_26_6,100
oname:hdstd_otype:lst_usecol:trgw_0_26_6_time:214.0,-0.424374,oname:hdstd_otype:lst_usecol:trgw_0_26_6,100
oname:hdstd_otype:lst_usecol:trgw_0_26_6_time:245.0,-0.562631,oname:hdstd_otype:lst_usecol:trgw_0_26_6,100
oname:hdstd_otype:lst_usecol:trgw_0_26_6_time:275.0,-0.674288,oname:hdstd_otype:lst_usecol:trgw_0_26_6,100
oname:hdstd_otype:lst_usecol:trgw_0_26_6_time:306.0,-0.696633,oname:hdstd_otype:lst_usecol:trgw_0_26_6,100
oname:hdstd_otype:lst_usecol:trgw_0_26_6_time:32.0,0.0851362,oname:hdstd_otype:lst_usecol:trgw_0_26_6,100
oname:hdstd_otype:lst_usecol:trgw_0_26_6_time:336.0,-0.583643,oname:hdstd_otype:lst_usecol:trgw_0_26_6,100
oname:hdstd_otype:lst_usecol:trgw_0_26_6_time:367.0,-0.507357,oname:hdstd_otype:lst_usecol:trgw_0_26_6,100
oname:hdstd_otype:lst_usecol:trgw_0_26_6_time:398.0,-0.320312,oname:hdstd_otype:lst_usecol:trgw_0_26_6,0
oname:hdstd_otype:lst_usecol:trgw_0_26_6_time:426.0,-0.308712,oname:hdstd_otype:lst_usecol:trgw_0_26_6,0
oname:hdstd_otype:lst_usecol:trgw_0_26_6_time:457.0,-0.308618,oname:hdstd_otype:lst_usecol:trgw_0_26_6,0
oname:hdstd_otype:lst_usecol:trgw_0_26_6_time:487.0,-0.276267,oname:hdstd_otype:lst_usecol:trgw_0_26_6,0
oname:hdstd_otype:lst_usecol:trgw_0_26_6_time:518.0,-0.399327,oname:hdstd_otype:lst_usecol:trgw_0_26_6,0
oname:hdstd_otype:lst_usecol:trgw_0_26_6_time:548.0,-0.529596,oname:hdstd_otype:lst_usecol:trgw_0_26_6,0
oname:hdstd_otype:lst_usecol:trgw_0_26_6_time:579.0,-0.699914,oname:hdstd_otype:lst_usecol:trgw_0_26_6,0
oname:hdstd_otype:lst_usecol:trgw_0_26_6_time:61.0,0.175431,oname:hdstd_otype:lst_usecol:trgw_0_26_6,100
oname:hdstd_otype:lst_usecol:trgw_0_26_6_time:610.0,-0.831123,oname:hdstd_otype:lst_usecol:trgw_0_26_6,0
oname:hdstd_otype:lst_usecol:trgw_0_26_6_time:640.0,-0.898486,oname:hdstd_otype:lst_usecol:trgw_0_26_6,0
oname:hdstd_otype:lst_usecol:trgw_0_26_6_time:671.0,-0.809072,oname:hdstd_otype:lst_usecol:trgw_0_26_6,0
oname:hdstd_otype:lst_usecol:trgw_0_26_6_time:701.0,-0.675307,oname:hdstd_otype:lst_usecol:trgw_0_26_6,0
oname:hdstd_otype:lst_usecol:trgw_0_26_6_time:732.0,-0.609437,oname:hdstd_otype:lst_usecol:trgw_0_26_6,0
oname:hdstd_otype:lst_usecol:trgw_0_26_6_time:92.0,0.186973,oname:hdstd_otype:lst_usecol:trgw_0_26_6,100
oname:hdstd_otype:lst_usecol:trgw_0_29_15_time:1.0,0,oname:hdstd_otype:lst_usecol:trgw_0_29_15,0
oname:hdstd_otype:lst_usecol:trgw_0_29_15_time:122.0,0.00349851,oname:hdstd_otype:lst_usecol:trgw_0_29_15,0
oname:hdstd_otype:lst_usecol:trgw_0_29_15_time:153.0,-0.0464972,oname:hdstd_otype:lst_usecol:trgw_0_29_15,0
oname:hdstd_otype:lst_usecol:trgw_0_29_15_time:183.0,-0.171209,oname:hdstd_otype:lst_usecol:trgw_0_29_15,0
oname:hdstd_otype:lst_usecol:trgw_0_29_15_time:214.0,-0.313043,oname:hdstd_otype:lst_usecol:trgw_0_29_15,0
oname:hdstd_otype:lst_usecol:trgw_0_29_15_time:245.0,-0.419099,oname:hdstd_otype:lst_usecol:trgw_0_29_15,0
oname:hdstd_otype:lst_usecol:trgw_0_29_15_time:275.0,-0.48415,oname:hdstd_otype:lst_usecol:trgw_0_29_15,0
oname:hdstd_otype:lst_usecol:trgw_0_29_15_time:306.0,-0.510579,oname:hdstd_otype:lst_usecol:trgw_0_29_15,0
oname:hdstd_otype:lst_usecol:trgw_0_29_15_time:32.0,0.0727079,oname:hdstd_otype:lst_usecol:trgw_0_29_15,0
oname:hdstd_otype:lst_usecol:trgw_0_29_15_time:336.0,-0.415448,oname:hdstd_otype:lst_usecol:trgw_0_29_15,0
oname:hdstd_otype:lst_usecol:trgw_0_29_15_time:367.0,-0.363764,oname:hdstd_otype:lst_usecol:trgw_0_29_15,0
oname:hdstd_otype:lst_usecol:trgw_0_29_15_time:398.0,-0.225528,oname:hdstd_otype:lst_usecol:trgw_0_29_15,0
oname:hdstd_otype:lst_usecol:trgw_0_29_15_time:426.0,-0.235317,oname:hdstd_otype:lst_usecol:trgw_0_29_15,0
oname:hdstd_otype:lst_usecol:trgw_0_29_15_time:457.0,-0.211987,oname:hdstd_otype:lst_usecol:trgw_0_29_15,0
oname:hdstd_otype:lst_usecol:trgw_0_29_15_time:487.0,-0.16679,oname:hdstd_otype:lst_usecol:trgw_0_29_15,0
oname:hdstd_otype:lst_usecol:trgw_0_29_15_time:518.0,-0.282459,oname:hdstd_otype:lst_usecol:trgw_0_29_15,0
oname:hdstd_otype:lst_usecol:trgw_0_29_15_time:548.0,-0.37479,oname:hdstd_otype:lst_usecol:trgw_0_29_15,0
oname:hdstd_otype:lst_usecol:trgw_0_29_15_time:579.0,-0.490348,oname:hdstd_otype:lst_usecol:trgw_0_29_15,0
oname:hdstd_otype:lst_usecol:trgw_0_29_15_time:61.0,0.142173,oname:hdstd_otype:lst_usecol:trgw_0_29_15,0
oname:hdstd_otype:lst_usecol:trgw_0_29_15_time:610.0,-0.617448,oname:hdstd_otype:lst_usecol:trgw_0_29_15,0
oname:hdstd_otype:lst_usecol:trgw_0_29_15_time:640.0,-0.702855,oname:hdstd_otype:lst_usecol:trgw_0_29_15,0
oname:hdstd_otype:lst_usecol:trgw_0_29_15_time:671.0,-0.609621,oname:hdstd_otype:lst_usecol:trgw_0_29_15,0
oname:hdstd_otype:lst_usecol:trgw_0_29_15_time:701.0,-0.42678,oname:hdstd_otype:lst_usecol:trgw_0_29_15,0
oname:hdstd_otype:lst_usecol:trgw_0_29_15_time:732.0,-0.423179,oname:hdstd_otype:lst_usecol:trgw_0_29_15,0
oname:hdstd_otype:lst_usecol:trgw_0_29_15_time:92.0,0.0706629,oname:hdstd_otype:lst_usecol:trgw_0_29_15,0
oname:hdstd_otype:lst_usecol:trgw_0_2_15_time:1.0,0,oname:hdstd_otype:lst_usecol:trgw_0_2_15,0
oname:hdstd_otype:lst_usecol:trgw_0_2_15_time:122.0,-0.29053,oname:hdstd_otype:lst_usecol:trgw_0_2_15,0
oname:hdstd_otype:lst_usecol:trgw_0_2_15_time:153.0,-0.390872,oname:hdstd_otype:lst_usecol:trgw_0_2_15,0
oname:hdstd_otype:lst_usecol:trgw_0_2_15_time:183.0,-0.420917,oname:hdstd_otype:lst_usecol:trgw_0_2_15,0
oname:hdstd_otype:lst_usecol:trgw_0_2_15_time:214.0,-0.602329,oname:hdstd_otype:lst_usecol:trgw_0_2_15,0
oname:hdstd_otype:lst_usecol:trgw_0_2_15_time:245.0,-0.75681,oname:hdstd_otype:lst_usecol:trgw_0_2_15,0
oname:hdstd_otype:lst_usecol:trgw_0_2_15_time:275.0,-0.818006,oname:hdstd_otype:lst_usecol:trgw_0_2_15,0
oname:hdstd_otype:lst_usecol:trgw_0_2_15_time:306.0,-0.892381,oname:hdstd_otype:lst_usecol:trgw_0_2_15,0
oname:hdstd_otype:lst_usecol:trgw_0_2_15_time:32.0,-0.0708278,oname:hdstd_otype:lst_usecol:trgw_0_2_15,0
oname:hdstd_otype:lst_usecol:trgw_0_2_15_time:336.0,-0.863533,oname:hdstd_otype:lst_usecol:trgw_0_2_15,0
oname:hdstd_otype:lst_usecol:trgw_0_2_15_time:367.0,-0.752301,oname:hdstd_otype:lst_usecol:trgw_0_2_15,0
oname:hdstd_otype:lst_usecol:trgw_0_2_15_time:398.0,-0.734065,oname:hdstd_otype:lst_usecol:trgw_0_2_15,0
oname:hdstd_otype:lst_usecol:trgw_0_2_15_time:426.0,-0.650708,oname:hdstd_otype:lst_usecol:trgw_0_2_15,0
oname:hdstd_otype:lst_usecol:trgw_0_2_15_time:457.0,-0.629152,oname:hdstd_otype:lst_usecol:trgw_0_2_15,0
oname:hdstd_otype:lst_usecol:trgw_0_2_15_time:487.0,-0.6369,oname:hdstd_otype:lst_usecol:trgw_0_2_15,0
oname:hdstd_otype:lst_usecol:trgw_0_2_15_time:518.0,-0.696352,oname:hdstd_otype:lst_usecol:trgw_0_2_15,0
oname:hdstd_otype:lst_usecol:trgw_0_2_15_time:548.0,-0.771477,oname:hdstd_otype:lst_usecol:trgw_0_2_15,0
oname:hdstd_otype:lst_usecol:trgw_0_2_15_time:579.0,-0.870593,oname:hdstd_otype:lst_usecol:trgw_0_2_15,0
oname:hdstd_otype:lst_usecol:trgw_0_2_15_time:61.0,-0.16076,oname:hdstd_otype:lst_usecol:trgw_0_2_15,0
oname:hdstd_otype:lst_usecol:trgw_0_2_15_time:610.0,-0.992535,oname:hdstd_otype:lst_usecol:trgw_0_2_15,0
oname:hdstd_otype:lst_usecol:trgw_0_2_15_time:640.0,-1.02036,oname:hdstd_otype:lst_usecol:trgw_0_2_15,0
oname:hdstd_otype:lst_usecol:trgw_0_2_15_time:671.0,-0.980157,oname:hdstd_otype:lst_usecol:trgw_0_2_15,0
oname:hdstd_otype:lst_usecol:trgw_0_2_15_time:701.0,-0.921747,oname:hdstd_otype:lst_usecol:trgw_0_2_15,0
oname:hdstd_otype:lst_usecol:trgw_0_2_15_time:732.0,-0.769501,oname:hdstd_otype:lst_usecol:trgw_0_2_15,0
oname:hdstd_otype:lst_usecol:trgw_0_2_15_time:92.0,-0.224745,oname:hdstd_otype:lst_usecol:trgw_0_2_15,0
oname:hdstd_otype:lst_usecol:trgw_0_2_9_time:1.0,0,oname:hdstd_otype:lst_usecol:trgw_0_2_9,0
oname:hdstd_otype:lst_usecol:trgw_0_2_9_time:122.0,-0.448916,oname:hdstd_otype:lst_usecol:trgw_0_2_9,0
oname:hdstd_otype:lst_usecol:trgw_0_2_9_time:153.0,-0.555108,oname:hdstd_otype:lst_usecol:trgw_0_2_9,0
oname:hdstd_otype:lst_usecol:trgw_0_2_9_time:183.0,-0.611305,oname:hdstd_otype:lst_usecol:trgw_0_2_9,0
oname:hdstd_otype:lst_usecol:trgw_0_2_9_time:214.0,-0.843286,oname:hdstd_otype:lst_usecol:trgw_0_2_9,0
oname:hdstd_otype:lst_usecol:trgw_0_2_9_time:245.0,-1.07135,oname:hdstd_otype:lst_usecol:trgw_0_2_9,0
oname:hdstd_otype:lst_usecol:trgw_0_2_9_time:275.0,-1.19143,oname:hdstd_otype:lst_usecol:trgw_0_2_9,0
oname:hdstd_otype:lst_usecol:trgw_0_2_9_time:306.0,-1.31214,oname:hdstd_otype:lst_usecol:trgw_0_2_9,0
oname:hdstd_otype:lst_usecol:trgw_0_2_9_time:32.0,-0.14495,oname:hdstd_otype:lst_usecol:trgw_0_2_9,0
oname:hdstd_otype:lst_usecol:trgw_0_2_9_time:336.0,-1.28793,oname:hdstd_otype:lst_usecol:trgw_0_2_9,0
oname:hdstd_otype:lst_usecol:trgw_0_2_9_time:367.0,-1.17214,oname:hdstd_otype:lst_usecol:trgw_0_2_9,0
oname:hdstd_otype:lst_usecol:trgw_0_2_9_time:398.0,-1.14254,oname:hdstd_otype:lst_usecol:trgw_0_2_9,0
oname:hdstd_otype:lst_usecol:trgw_0_2_9_time:426.0,-0.946122,oname:hdstd_otype:lst_usecol:trgw_0_2_9,0
oname:hdstd_otype:lst_usecol:trgw_0_2_9_time:457.0,-0.947094,oname:hdstd_otype:lst_usecol:trgw_0_2_9,0
oname:hdstd_otype:lst_usecol:trgw_0_2_9_time:487.0,-0.949833,oname:hdstd_otype:lst_usecol:trgw_0_2_9,0
oname:hdstd_otype:lst_usecol:trgw_0_2_9_time:518.0,-1.01178,oname:hdstd_otype:lst_usecol:trgw_0_2_9,0
oname:hdstd_otype:lst_usecol:trgw_0_2_9_time:548.0,-1.10542,oname:hdstd_otype:lst_usecol:trgw_0_2_9,0
oname:hdstd_otype:lst_usecol:trgw_0_2_9_time:579.0,-1.26749,oname:hdstd_otype:lst_usecol:trgw_0_2_9,0
oname:hdstd_otype:lst_usecol:trgw_0_2_9_time:61.0,-0.248547,oname:hdstd_otype:lst_usecol:trgw_0_2_9,0
oname:hdstd_otype:lst_usecol:trgw_0_2_9_time:610.0,-1.42604,oname:hdstd_otype:lst_usecol:trgw_0_2_9,0
oname:hdstd_otype:lst_usecol:trgw_0_2_9_time:640.0,-1.50884,oname:hdstd_otype:lst_usecol:trgw_0_2_9,0
oname:hdstd_otype:lst_usecol:trgw_0_2_9_time:671.0,-1.46455,oname:hdstd_otype:lst_usecol:trgw_0_2_9,0
oname:hdstd_otype:lst_usecol:trgw_0_2_9_time:701.0,-1.382,oname:hdstd_otype:lst_usecol:trgw_0_2_9,0
oname:hdstd_otype:lst_usecol:trgw_0_2_9_time:732.0,-1.16521,oname:hdstd_otype:lst_usecol:trgw_0_2_9,0
oname:hdstd_otype:lst_usecol:trgw_0_2_9_time:92.0,-0.322914,oname:hdstd_otype:lst_usecol:trgw_0_2_9,0
oname:hdstd_otype:lst_usecol:trgw_0_33_7_time:1.0,0,oname:hdstd_otype:lst_usecol:trgw_0_33_7,0
oname:hdstd_otype:lst_usecol:trgw_0_33_7_time:122.0,0.160551,oname:hdstd_otype:lst_usecol:trgw_0_33_7,0
oname:hdstd_otype:lst_usecol:trgw_0_33_7_time:153.0,0.0201927,oname:hdstd_otype:lst_usecol:trgw_0_33_7,0
oname:hdstd_otype:lst_usecol:trgw_0_33_7_time:183.0,-0.132001,oname:hdstd_otype:lst_usecol:trgw_0_33_7,0
oname:hdstd_otype:lst_usecol:trgw_0_33_7_time:214.0,-0.307017,oname:hdstd_otype:lst_usecol:trgw_0_33_7,0
oname:hdstd_otype:lst_usecol:trgw_0_33_7_time:245.0,-0.423045,oname:hdstd_otype:lst_usecol:trgw_0_33_7,0
oname:hdstd_otype:lst_usecol:trgw_0_33_7_time:275.0,-0.512259,oname:hdstd_otype:lst_usecol:trgw_0_33_7,0
oname:hdstd_otype:lst_usecol:trgw_0_33_7_time:306.0,-0.532852,oname:hdstd_otype:lst_usecol:trgw_0_33_7,0
oname:hdstd_otype:lst_usecol:trgw_0_33_7_time:32.0,0.089223,oname:hdstd_otype:lst_usecol:trgw_0_33_7,0
oname:hdstd_otype:lst_usecol:trgw_0_33_7_time:336.0,-0.452677,oname:hdstd_otype:lst_usecol:trgw_0_33_7,0
oname:hdstd_otype:lst_usecol:trgw_0_33_7_time:367.0,-0.349839,oname:hdstd_otype:lst_usecol:trgw_0_33_7,0
oname:hdstd_otype:lst_usecol:trgw_0_33_7_time:398.0,-0.218192,oname:hdstd_otype:lst_usecol:trgw_0_33_7,0
oname:hdstd_otype:lst_usecol:trgw_0_33_7_time:426.0,-0.191706,oname:hdstd_otype:lst_usecol:trgw_0_33_7,0
oname:hdstd_otype:lst_usecol:trgw_0_33_7_time:457.0,-0.203793,oname:hdstd_otype:lst_usecol:trgw_0_33_7,0
oname:hdstd_otype:lst_usecol:trgw_0_33_7_time:487.0,-0.12538,oname:hdstd_otype:lst_usecol:trgw_0_33_7,0
oname:hdstd_otype:lst_usecol:trgw_0_33_7_time:518.0,-0.267232,oname:hdstd_otype:lst_usecol:trgw_0_33_7,0
oname:hdstd_otype:lst_usecol:trgw_0_33_7_time:548.0,-0.37889,oname:hdstd_otype:lst_usecol:trgw_0_33_7,0
oname:hdstd_otype:lst_usecol:trgw_0_33_7_time:579.0,-0.519957,oname:hdstd_otype:lst_usecol:trgw_0_33_7,0
oname:hdstd_otype:lst_usecol:trgw_0_33_7_time:61.0,0.173081,oname:hdstd_otype:lst_usecol:trgw_0_33_7,0
oname:hdstd_otype:lst_usecol:trgw_0_33_7_time:610.0,-0.621123,oname:hdstd_otype:lst_usecol:trgw_0_33_7,0
oname:hdstd_otype:lst_usecol:trgw_0_33_7_time:640.0,-0.689304,oname:hdstd_otype:lst_usecol:trgw_0_33_7,0
oname:hdstd_otype:lst_usecol:trgw_0_33_7_time:671.0,-0.637377,oname:hdstd_otype:lst_usecol:trgw_0_33_7,0
oname:hdstd_otype:lst_usecol:trgw_0_33_7_time:701.0,-0.469377,oname:hdstd_otype:lst_usecol:trgw_0_33_7,0
oname:hdstd_otype:lst_usecol:trgw_0_33_7_time:732.0,-0.451512,oname:hdstd_otype:lst_usecol:trgw_0_33_7,0
oname:hdstd_otype:lst_usecol:trgw_0_33_7_time:92.0,0.184442,oname:hdstd_otype:lst_usecol:trgw_0_33_7,0
oname:hdstd_otype:lst_usecol:trgw_0_34_10_time:1.0,0,oname:hdstd_otype:lst_usecol:trgw_0_34_10,0
oname:hdstd_otype:lst_usecol:trgw_0_34_10_time:122.0,0.153158,oname:hdstd_otype:lst_usecol:trgw_0_34_10,0
oname:hdstd_otype:lst_usecol:trgw_0_34_10_time:153.0,0.0146664,oname:hdstd_otype:lst_usecol:trgw_0_34_10,0
oname:hdstd_otype:lst_usecol:trgw_0_34_10_time:183.0,-0.116492,oname:hdstd_otype:lst_usecol:trgw_0_34_10,0
oname:hdstd_otype:lst_usecol:trgw_0_34_10_time:214.0,-0.273553,oname:hdstd_otype:lst_usecol:trgw_0_34_10,0
oname:hdstd_otype:lst_usecol:trgw_0_34_10_time:245.0,-0.386515,oname:hdstd_otype:lst_usecol:trgw_0_34_10,0
oname:hdstd_otype:lst_usecol:trgw_0_34_10_time:275.0,-0.458765,oname:hdstd_otype:lst_usecol:trgw_0_34_10,0
oname:hdstd_otype:lst_usecol:trgw_0_34_10_time:306.0,-0.475436,oname:hdstd_otype:lst_usecol:trgw_0_34_10,0
oname:hdstd_otype:lst_usecol:trgw_0_34_10_time:32.0,0.100494,oname:hdstd_otype:lst_usecol:trgw_0_34_10,0
oname:hdstd_otype:lst_usecol:trgw_0_34_10_time:336.0,-0.398645,oname:hdstd_otype:lst_usecol:trgw_0_34_10,0
oname:hdstd_otype:lst_usecol:trgw_0_34_10_time:367.0,-0.290206,oname:hdstd_otype:lst_usecol:trgw_0_34_10,0
oname:hdstd_otype:lst_usecol:trgw_0_34_10_time:398.0,-0.180546,oname:hdstd_otype:lst_usecol:trgw_0_34_10,0
oname:hdstd_otype:lst_usecol:trgw_0_34_10_time:426.0,-0.1536,oname:hdstd_otype:lst_usecol:trgw_0_34_10,0
oname:hdstd_otype:lst_usecol:trgw_0_34_10_time:457.0,-0.159896,oname:hdstd_otype:lst_usecol:trgw_0_34_10,0
oname:hdstd_otype:lst_usecol:trgw_0_34_10_time:487.0,-0.0693348,oname:hdstd_otype:lst_usecol:trgw_0_34_10,0
oname:hdstd_otype:lst_usecol:trgw_0_34_10_time:518.0,-0.228049,oname:hdstd_otype:lst_usecol:trgw_0_34_10,0
oname:hdstd_otype:lst_usecol:trgw_0_34_10_time:548.0,-0.338896,oname:hdstd_otype:lst_usecol:trgw_0_34_10,0
oname:hdstd_otype:lst_usecol:trgw_0_34_10_time:579.0,-0.458665,oname:hdstd_otype:lst_usecol:trgw_0_34_10,0
oname:hdstd_otype:lst_usecol:trgw_0_34_10_time:61.0,0.177317,oname:hdstd_otype:lst_usecol:trgw_0_34_10,0
oname:hdstd_otype:lst_usecol:trgw_0_34_10_time:610.0,-0.551018,oname:hdstd_otype:lst_usecol:trgw_0_34_10,0
oname:hdstd_otype:lst_usecol:trgw_0_34_10_time:640.0,-0.62377,oname:hdstd_otype:lst_usecol:trgw_0_34_10,0
oname:hdstd_otype:lst_usecol:trgw_0_34_10_time:671.0,-0.584194,oname:hdstd_otype:lst_usecol:trgw_0_34_10,0
oname:hdstd_otype:lst_usecol:trgw_0_34_10_time:701.0,-0.413244,oname:hdstd_otype:lst_usecol:trgw_0_34_10,0
oname:hdstd_otype:lst_usecol:trgw_0_34_10_time:732.0,-0.382615,oname:hdstd_otype:lst_usecol:trgw_0_34_10,0
oname:hdstd_otype:lst_usecol:trgw_0_34_10_time:92.0,0.162525,oname:hdstd_otype:lst_usecol:trgw_0_34_10,0
oname:hdstd_otype:lst_usecol:trgw_0_3_8_time:1.0,0,oname:hdstd_otype:lst_usecol:trgw_0_3_8,0
oname:hdstd_otype:lst_usecol:trgw_0_3_8_time:122.0,-0.412725,oname:hdstd_otype:lst_usecol:trgw_0_3_8,100
oname:hdstd_otype:lst_usecol:trgw_0_3_8_time:153.0,-0.537226,oname:hdstd_otype:lst_usecol:trgw_0_3_8,100
oname:hdstd_otype:lst_usecol:trgw_0_3_8_time:183.0,-0.58871,oname:hdstd_otype:lst_usecol:trgw_0_3_8,100
oname:hdstd_otype:lst_usecol:trgw_0_3_8_time:214.0,-0.823271,oname:hdstd_otype:lst_usecol:trgw_0_3_8,100
oname:hdstd_otype:lst_usecol:trgw_0_3_8_time:245.0,-1.04583,oname:hdstd_otype:lst_usecol:trgw_0_3_8,100
oname:hdstd_otype:lst_usecol:trgw_0_3_8_time:275.0,-1.17159,oname:hdstd_otype:lst_usecol:trgw_0_3_8,100
oname:hdstd_otype:lst_usecol:trgw_0_3_8_time:306.0,-1.29036,oname:hdstd_otype:lst_usecol:trgw_0_3_8,100
oname:hdstd_otype:lst_usecol:trgw_0_3_8_time:32.0,-0.120663,oname:hdstd_otype:lst_usecol:trgw_0_3_8,100
oname:hdstd_otype:lst_usecol:trgw_0_3_8_time:336.0,-1.25647,oname:hdstd_otype:lst_usecol:trgw_0_3_8,100
oname:hdstd_otype:lst_usecol:trgw_0_3_8_time:367.0,-1.16109,oname:hdstd_otype:lst_usecol:trgw_0_3_8,100
oname:hdstd_otype:lst_usecol:trgw_0_3_8_time:398.0,-1.12233,oname:hdstd_otype:lst_usecol:trgw_0_3_8,0
oname:hdstd_otype:lst_usecol:trgw_0_3_8_time:426.0,-0.929199,oname:hdstd_otype:lst_usecol:trgw_0_3_8,0
oname:hdstd_otype:lst_usecol:trgw_0_3_8_time:457.0,-0.932304,oname:hdstd_otype:lst_usecol:trgw_0_3_8,0
oname:hdstd_otype:lst_usecol:trgw_0_3_8_time:487.0,-0.926306,oname:hdstd_otype:lst_usecol:trgw_0_3_8,0
oname:hdstd_otype:lst_usecol:trgw_0_3_8_time:518.0,-0.991361,oname:hdstd_otype:lst_usecol:trgw_0_3_8,0
oname:hdstd_otype:lst_usecol:trgw_0_3_8_time:548.0,-1.08009,oname:hdstd_otype:lst_usecol:trgw_0_3_8,0
oname:hdstd_otype:lst_usecol:trgw_0_3_8_time:579.0,-1.24566,oname:hdstd_otype:lst_usecol:trgw_0_3_8,0
oname:hdstd_otype:lst_usecol:trgw_0_3_8_time:61.0,-0.212584,oname:hdstd_otype:lst_usecol:trgw_0_3_8,100
oname:hdstd_otype:lst_usecol:trgw_0_3_8_time:610.0,-1.40164,oname:hdstd_otype:lst_usecol:trgw_0_3_8,0
oname:hdstd_otype:lst_usecol:trgw_0_3_8_time:640.0,-1.49546,oname:hdstd_otype:lst_usecol:trgw_0_3_8,0
oname:hdstd_otype:lst_usecol:trgw_0_3_8_time:671.0,-1.44643,oname:hdstd_otype:lst_usecol:trgw_0_3_8,0
oname:hdstd_otype:lst_usecol:trgw_0_3_8_time:701.0,-1.35921,oname:hdstd_otype:lst_usecol:trgw_0_3_8,0
oname:hdstd_otype:lst_usecol:trgw_0_3_8_time:732.0,-1.15678,oname:hdstd_otype:lst_usecol:trgw_0_3_8,0
oname:hdstd_otype:lst_usecol:trgw_0_3_8_time:92.0,-0.27646,oname:hdstd_otype:lst_usecol:trgw_0_3_8,100
oname:hdstd_otype:lst_usecol:trgw_0_9_1_time:1.0,0,oname:hdstd_otype:lst_usecol:trgw_0_9_1,0
oname:hdstd_otype:lst_usecol:trgw_0_9_1_time:122.0,-0.252894,oname:hdstd_otype:lst_usecol:trgw_0_9_1,0
oname:hdstd_otype:lst_usecol:trgw_0_9_1_time:153.0,-0.398335,oname:hdstd_otype:lst_usecol:trgw_0_9_1,0
oname:hdstd_otype:lst_usecol:trgw_0_9_1_time:183.0,-0.476372,oname:hdstd_otype:lst_usecol:trgw_0_9_1,0
oname:hdstd_otype:lst_usecol:trgw_0_9_1_time:214.0,-0.721568,oname:hdstd_otype:lst_usecol:trgw_0_9_1,0
oname:hdstd_otype:lst_usecol:trgw_0_9_1_time:245.0,-0.908557,oname:hdstd_otype:lst_usecol:trgw_0_9_1,0
oname:hdstd_otype:lst_usecol:trgw_0_9_1_time:275.0,-1.07535,oname:hdstd_otype:lst_usecol:trgw_0_9_1,0
oname:hdstd_otype:lst_usecol:trgw_0_9_1_time:306.0,-1.19164,oname:hdstd_otype:lst_usecol:trgw_0_9_1,0
oname:hdstd_otype:lst_usecol:trgw_0_9_1_time:32.0,-0.0531953,oname:hdstd_otype:lst_usecol:trgw_0_9_1,0
oname:hdstd_otype:lst_usecol:trgw_0_9_1_time:336.0,-1.17048,oname:hdstd_otype:lst_usecol:trgw_0_9_1,0
oname:hdstd_otype:lst_usecol:trgw_0_9_1_time:367.0,-1.10182,oname:hdstd_otype:lst_usecol:trgw_0_9_1,0
oname:hdstd_otype:lst_usecol:trgw_0_9_1_time:398.0,-1.02683,oname:hdstd_otype:lst_usecol:trgw_0_9_1,0
