,sidx,idx_strs,xy,x,y,pargp9,parval1_9,9
11,"(1, 1, 46)",idx0:1_idx1:1_idx2:46,"(3875.000310000002, 9875.00079)",3875.000310000002,9875.00079,sfrcondgr,1.0,0.914064408897956592880973403225652873516082763671875000000000000000000000000
12,"(90, 90, 46)",idx0:90_idx1:90_idx2:46,"(3875.000310000002, 2458.3335299999917)",3875.000310000002,2458.3335299999917,sfrcondgr,1.0,1.84700649467619437693599593330873176455497741699218750000000000000000000000000
13,"(42, 42, 46)",idx0:42_idx1:42_idx2:46,"(3875.000310000002, 6458.333849999998)",3875.000310000002,6458.333849999998,sfrcondgr,1.0,1.42391204567498985689155688305618241429328918457031250000000000000000000000000
14,"(46, 46, 46)",idx0:46_idx1:46_idx2:46,"(3875.000310000002, 6125.000489999998)",3875.000310000002,6125.000489999998,sfrcondgr,1.0,1.61747388918622059250651545880828052759170532226562500000000000000000000000000
15,"(27, 27, 46)",idx0:27_idx1:27_idx2:46,"(3875.000310000002, 7708.33395)",3875.000310000002,7708.33395,sfrcondgr,1.0,1.16925002115634968369306534441420808434486389160156250000000000000000000000000
16,"(116, 116, 46)",idx0:116_idx1:116_idx2:46,"(3875.000310000002, 291.6666900000055)",3875.000310000002,291.6666900000055,sfrcondgr,1.0,3.3900279403961932622735275799641385674476623535156250000000000000000000000000000
17,"(72, 72, 46)",idx0:72_idx1:72_idx2:46,"(3875.000310000002, 3958.333649999994)",3875.000310000002,3958.333649999994,sfrcondgr,1.0,1.56058482013584542968942514562513679265975952148437500000000000000000000000000
18,"(38, 38, 46)",idx0:38_idx1:38_idx2:46,"(3875.000310000002, 6791.667209999999)",3875.000310000002,6791.667209999999,sfrcondgr,1.0,1.45239374726707382023960235528647899627685546875000000000000000000000000000000
19,"(36, 36, 46)",idx0:36_idx1:36_idx2:46,"(3875.000310000002, 6958.333889999999)",3875.000310000002,6958.333889999999,sfrcondgr,1.0,2.90910778184337548424309716210700571537017822265625000000000000000000000000000
20,"(64, 64, 46)",idx0:64_idx1:64_idx2:46,"(3875.000310000002, 4625.000369999995)",3875.000310000002,4625.000369999995,sfrcondgr,1.0,0.93416697973994045067769320667139254510402679443359375000000000000000000000000
21,"(28, 28, 46)",idx0:28_idx1:28_idx2:46,"(3875.000310000002, 7625.00061)",3875.000310000002,7625.00061,sfrcondgr,1.0,1.38022940043756059402824121207231655716896057128906250000000000000000000000000
22,"(107, 107, 46)",idx0:107_idx1:107_idx2:46,"(3875.000310000002, 1041.6667499999985)",3875.000310000002,1041.6667499999985,sfrcondgr,1.0,2.4829920495720894102475995168788358569145202636718750000000000000000000000000000
23,"(73, 73, 46)",idx0:73_idx1:73_idx2:46,"(3875.000310000002, 3875.000309999994)",3875.000310000002,3875.000309999994,sfrcondgr,1.0,3.01406207400352421643674460938200354576110839843750000000000000000000000000000
24,"(25, 25, 46)",idx0:25_idx1:25_idx2:46,"(3875.000310000002, 7875.0006300000005)",3875.000310000002,7875.0006300000005,sfrcondgr,1.0,1.52917129957261765937914788082707673311233520507812500000000000000000000000000
25,"(29, 29, 46)",idx0:29_idx1:29_idx2:46,"(3875.000310000002, 7541.66727)",3875.000310000002,7541.66727,sfrcondgr,1.0,1.75513498906709752844790273229591548442840576171875000000000000000000000000000
26,"(58, 58, 46)",idx0:58_idx1:58_idx2:46,"(3875.000310000002, 5125.000409999996)",3875.000310000002,5125.000409999996,sfrcondgr,1.0,1.33487013154348876931010181579040363430976867675781250000000000000000000000000
27,"(99, 99, 46)",idx0:99_idx1:99_idx2:46,"(3875.000310000002, 1708.3334699999923)",3875.000310000002,1708.3334699999923,sfrcondgr,1.0,1.47356324588011156073719121195608749985694885253906250000000000000000000000000
28,"(55, 55, 46)",idx0:55_idx1:55_idx2:46,"(3875.000310000002, 5375.000429999996)",3875.000310000002,5375.000429999996,sfrcondgr,1.0,1.77467141577897313808875878748949617147445678710937500000000000000000000000000
29,"(96, 96, 46)",idx0:96_idx1:96_idx2:46,"(3875.000310000002, 1958.333489999991)",3875.000310000002,1958.333489999991,sfrcondgr,1.0,0.92118844329959459482637385008274577558040618896484375000000000000000000000000
30,"(100, 100, 46)",idx0:100_idx1:100_idx2:46,"(3875.000310000002, 1625.000129999993)",3875.000310000002,1625.000129999993,sfrcondgr,1.0,1.5458707911995266393034853535937145352363586425781250000000000000000000000000000
31,"(81, 81, 46)",idx0:81_idx1:81_idx2:46,"(3875.000310000002, 3208.333589999993)",3875.000310000002,3208.333589999993,sfrcondgr,1.0,2.90160735755601040253282008052337914705276489257812500000000000000000000000000
32,"(7, 7, 46)",idx0:7_idx1:7_idx2:46,"(3875.000310000002, 9375.00075)",3875.000310000002,9375.00075,sfrcondgr,1.0,0.995572836745449274431507546978536993265151977539062500000000000000000000000
33,"(11, 11, 46)",idx0:11_idx1:11_idx2:46,"(3875.000310000002, 9041.667389999999)",3875.000310000002,9041.667389999999,sfrcondgr,1.0,1.02925246941659964683424277609447017312049865722656250000000000000000000000000
34,"(92, 92, 46)",idx0:92_idx1:92_idx2:46,"(3875.000310000002, 2291.6668499999914)",3875.000310000002,2291.6668499999914,sfrcondgr,1.0,1.17836109595108573522281858458882197737693786621093750000000000000000000000000
35,"(56, 56, 46)",idx0:56_idx1:56_idx2:46,"(3875.000310000002, 5291.667089999996)",3875.000310000002,5291.667089999996,sfrcondgr,1.0,1.42651449143385100626346684293821454048156738281250000000000000000000000000000
36,"(37, 37, 46)",idx0:37_idx1:37_idx2:46,"(3875.000310000002, 6875.000549999999)",3875.000310000002,6875.000549999999,sfrcondgr,1.0,1.71933582876298474140241978602716699242591857910156250000000000000000000000000
37,"(41, 41, 46)",idx0:41_idx1:41_idx2:46,"(3875.000310000002, 6541.667189999998)",3875.000310000002,6541.667189999998,sfrcondgr,1.0,1.88782574848310291670827609777916222810745239257812500000000000000000000000000
38,"(118, 118, 46)",idx0:118_idx1:118_idx2:46,"(3875.000310000002, 125.00001000000702)",3875.000310000002,125.00001000000702,sfrcondgr,1.0,2.8087145412029297375511305290274322032928466796875000000000000000000000000000000
39,"(82, 82, 46)",idx0:82_idx1:82_idx2:46,"(3875.000310000002, 3125.000249999993)",3875.000310000002,3125.000249999993,sfrcondgr,1.0,1.37961986143916082170335357659496366977691650390625000000000000000000000000000
40,"(79, 79, 46)",idx0:79_idx1:79_idx2:46,"(3875.000310000002, 3375.000269999993)",3875.000310000002,3375.000269999993,sfrcondgr,1.0,3.13500101275859188731942595040891319513320922851562500000000000000000000000000
41,"(108, 108, 46)",idx0:108_idx1:108_idx2:46,"(3875.000310000002, 958.3334099999993)",3875.000310000002,958.3334099999993,sfrcondgr,1.0,2.9802756544880519840035049128346145153045654296875000000000000000000000000000000
42,"(112, 112, 46)",idx0:112_idx1:112_idx2:46,"(3875.000310000002, 625.0000500000024)",3875.000310000002,625.0000500000024,sfrcondgr,1.0,1.3011318801385987065089011593954637646675109863281250000000000000000000000000000
43,"(26, 26, 46)",idx0:26_idx1:26_idx2:46,"(3875.000310000002, 7791.66729)",3875.000310000002,7791.66729,sfrcondgr,1.0,1.93421448043361587920685451535973697900772094726562500000000000000000000000000
44,"(71, 71, 46)",idx0:71_idx1:71_idx2:46,"(3875.000310000002, 4041.6669899999943)",3875.000310000002,4041.6669899999943,sfrcondgr,1.0,0.87280187864204228365139215384260751307010650634765625000000000000000000000000
45,"(104, 104, 46)",idx0:104_idx1:104_idx2:46,"(3875.000310000002, 1291.6667699999962)",3875.000310000002,1291.6667699999962,sfrcondgr,1.0,3.6164082487948485677975440921727567911148071289062500000000000000000000000000000
46,"(80, 80, 46)",idx0:80_idx1:80_idx2:46,"(3875.000310000002, 3291.666929999993)",3875.000310000002,3291.666929999993,sfrcondgr,1.0,3.50048363684064689493879996007308363914489746093750000000000000000000000000000
47,"(20, 20, 46)",idx0:20_idx1:20_idx2:46,"(3875.000310000002, 8291.66733)",3875.000310000002,8291.66733,sfrcondgr,1.0,0.54380327254322091690141860453877598047256469726562500000000000000000000000000
48,"(65, 65, 46)",idx0:65_idx1:65_idx2:46,"(3875.000310000002, 4541.667029999995)",3875.000310000002,4541.667029999995,sfrcondgr,1.0,0.61120477139446172110126553889131173491477966308593750000000000000000000000000
49,"(106, 106, 46)",idx0:106_idx1:106_idx2:46,"(3875.000310000002, 1125.0000899999977)",3875.000310000002,1125.0000899999977,sfrcondgr,1.0,4.1426433832519249378378844994585961103439331054687500000000000000000000000000000
50,"(110, 110, 46)",idx0:110_idx1:110_idx2:46,"(3875.000310000002, 791.6667300000008)",3875.000310000002,791.6667300000008,sfrcondgr,1.0,1.4219503980205761006772036125767044723033905029296875000000000000000000000000000
51,"(12, 12, 46)",idx0:12_idx1:12_idx2:46,"(3875.000310000002, 8958.33405)",3875.000310000002,8958.33405,sfrcondgr,1.0,1.34152316589518250111723318696022033691406250000000000000000000000000000000000
52,"(91, 91, 46)",idx0:91_idx1:91_idx2:46,"(3875.000310000002, 2375.0001899999916)",3875.000310000002,2375.0001899999916,sfrcondgr,1.0,1.96914872431227427895805703883524984121322631835937500000000000000000000000000
53,"(57, 57, 46)",idx0:57_idx1:57_idx2:46,"(3875.000310000002, 5208.333749999996)",3875.000310000002,5208.333749999996,sfrcondgr,1.0,1.13312357320828716034100125398254022002220153808593750000000000000000000000000
54,"(9, 9, 46)",idx0:9_idx1:9_idx2:46,"(3875.000310000002, 9208.334069999999)",3875.000310000002,9208.334069999999,sfrcondgr,1.0,0.797521286022188524711395984923001378774642944335937500000000000000000000000
55,"(13, 13, 46)",idx0:13_idx1:13_idx2:46,"(3875.000310000002, 8875.00071)",3875.000310000002,8875.00071,sfrcondgr,1.0,0.94211956495406901090916562679922208189964294433593750000000000000000000000000
56,"(102, 102, 46)",idx0:102_idx1:102_idx2:46,"(3875.000310000002, 1458.3334499999946)",3875.000310000002,1458.3334499999946,sfrcondgr,1.0,2.8692487436690861102306371321901679039001464843750000000000000000000000000000000
57,"(66, 66, 46)",idx0:66_idx1:66_idx2:46,"(3875.000310000002, 4458.333689999995)",3875.000310000002,4458.333689999995,sfrcondgr,1.0,0.45598678824207045101601920578104909509420394897460937500000000000000000000000
58,"(54, 54, 46)",idx0:54_idx1:54_idx2:46,"(3875.000310000002, 5458.333769999997)",3875.000310000002,5458.333769999997,sfrcondgr,1.0,1.83891205193240114823538533528335392475128173828125000000000000000000000000000
59,"(83, 83, 46)",idx0:83_idx1:83_idx2:46,"(3875.000310000002, 3041.6669099999926)",3875.000310000002,3041.6669099999926,sfrcondgr,1.0,2.45367749403265467122992049553431570529937744140625000000000000000000000000000
60,"(76, 76, 46)",idx0:76_idx1:76_idx2:46,"(3875.000310000002, 3625.0002899999936)",3875.000310000002,3625.0002899999936,sfrcondgr,1.0,3.90622190325222806706051414948888123035430908203125000000000000000000000000000
61,"(39, 39, 46)",idx0:39_idx1:39_idx2:46,"(3875.000310000002, 6708.333869999999)",3875.000310000002,6708.333869999999,sfrcondgr,1.0,2.18269076564660924333338698488660156726837158203125000000000000000000000000000
62,"(5, 5, 46)",idx0:5_idx1:5_idx2:46,"(3875.000310000002, 9541.66743)",3875.000310000002,9541.66743,sfrcondgr,1.0,1.024830470237352075812964358192402869462966918945312500000000000000000000000
63,"(3, 3, 46)",idx0:3_idx1:3_idx2:46,"(3875.000310000002, 9708.33411)",3875.000310000002,9708.33411,sfrcondgr,1.0,0.665891011833999790781035699183121323585510253906250000000000000000000000000
64,"(50, 50, 46)",idx0:50_idx1:50_idx2:46,"(3875.000310000002, 5791.667129999997)",3875.000310000002,5791.667129999997,sfrcondgr,1.0,1.98108801910419329850299163808813318610191345214843750000000000000000000000000
65,"(89, 89, 46)",idx0:89_idx1:89_idx2:46,"(3875.000310000002, 2541.666869999992)",3875.000310000002,2541.666869999992,sfrcondgr,1.0,1.41192302581991135923544788965955376625061035156250000000000000000000000000000
66,"(93, 93, 46)",idx0:93_idx1:93_idx2:46,"(3875.000310000002, 2208.3335099999913)",3875.000310000002,2208.3335099999913,sfrcondgr,1.0,1.17632010680161691595912998309358954429626464843750000000000000000000000000000
67,"(31, 31, 46)",idx0:31_idx1:31_idx2:46,"(3875.000310000002, 7375.00059)",3875.000310000002,7375.00059,sfrcondgr,1.0,0.92883389149414985475061712349997833371162414550781250000000000000000000000000
68,"(74, 74, 46)",idx0:74_idx1:74_idx2:46,"(3875.000310000002, 3791.666969999994)",3875.000310000002,3791.666969999994,sfrcondgr,1.0,3.54787015030493479983420002099592238664627075195312500000000000000000000000000
69,"(40, 40, 46)",idx0:40_idx1:40_idx2:46,"(3875.000310000002, 6625.000529999998)",3875.000310000002,6625.000529999998,sfrcondgr,1.0,2.30616965077090663172043605300132185220718383789062500000000000000000000000000
70,"(119, 119, 46)",idx0:119_idx1:119_idx2:46,"(3875.000310000002, 41.6666700000078)",3875.000310000002,41.6666700000078,sfrcondgr,1.0,3.3740186387074464491320213710423558950424194335937500000000000000000000000000000
71,"(85, 85, 46)",idx0:85_idx1:85_idx2:46,"(3875.000310000002, 2875.0002299999924)",3875.000310000002,2875.0002299999924,sfrcondgr,1.0,2.16953724361897615224847868375945836305618286132812500000000000000000000000000
72,"(22, 22, 46)",idx0:22_idx1:22_idx2:46,"(3875.000310000002, 8125.000650000001)",3875.000310000002,8125.000650000001,sfrcondgr,1.0,1.23879836357008654701417071919422596693038940429687500000000000000000000000000
73,"(111, 111, 46)",idx0:111_idx1:111_idx2:46,"(3875.000310000002, 708.3333900000016)",3875.000310000002,708.3333900000016,sfrcondgr,1.0,1.0302262596395990179587442980846390128135681152343750000000000000000000000000000
74,"(67, 67, 46)",idx0:67_idx1:67_idx2:46,"(3875.000310000002, 4375.000349999995)",3875.000310000002,4375.000349999995,sfrcondgr,1.0,0.67200302607180761871319418787606991827487945556640625000000000000000000000000
75,"(117, 117, 46)",idx0:117_idx1:117_idx2:46,"(3875.000310000002, 208.33335000000625)",3875.000310000002,208.33335000000625,sfrcondgr,1.0,2.0696819651016769014972851437050849199295043945312500000000000000000000000000000
76,"(59, 59, 46)",idx0:59_idx1:59_idx2:46,"(3875.000310000002, 5041.667069999996)",3875.000310000002,5041.667069999996,sfrcondgr,1.0,1.10101235329484881120265526988077908754348754882812500000000000000000000000000
77,"(19, 19, 46)",idx0:19_idx1:19_idx2:46,"(3875.000310000002, 8375.000670000001)",3875.000310000002,8375.000670000001,sfrcondgr,1.0,0.48586642604351448770927390796714462339878082275390625000000000000000000000000
78,"(23, 23, 46)",idx0:23_idx1:23_idx2:46,"(3875.000310000002, 8041.667310000001)",3875.000310000002,8041.667310000001,sfrcondgr,1.0,2.11997545193312975086996630125213414430618286132812500000000000000000000000000
79,"(68, 68, 46)",idx0:68_idx1:68_idx2:46,"(3875.000310000002, 4291.667009999995)",3875.000310000002,4291.667009999995,sfrcondgr,1.0,0.64804907948953449636775303588365204632282257080078125000000000000000000000000
80,"(109, 109, 46)",idx0:109_idx1:109_idx2:46,"(3875.000310000002, 875.00007)",3875.000310000002,875.00007,sfrcondgr,1.0,1.9967132903056441506350893178023397922515869140625000000000000000000000000000000
81,"(8, 8, 46)",idx0:8_idx1:8_idx2:46,"(3875.000310000002, 9291.66741)",3875.000310000002,9291.66741,sfrcondgr,1.0,0.872089916211829074832451169640989974141120910644531250000000000000000000000
82,"(113, 113, 46)",idx0:113_idx1:113_idx2:46,"(3875.000310000002, 541.6667100000031)",3875.000310000002,541.6667100000031,sfrcondgr,1.0,2.2305470898318633388157650188077241182327270507812500000000000000000000000000000
83,"(49, 49, 46)",idx0:49_idx1:49_idx2:46,"(3875.000310000002, 5875.000469999997)",3875.000310000002,5875.000469999997,sfrcondgr,1.0,2.54179674918282305640104823396541178226470947265625000000000000000000000000000
84,"(53, 53, 46)",idx0:53_idx1:53_idx2:46,"(3875.000310000002, 5541.667109999997)",3875.000310000002,5541.667109999997,sfrcondgr,1.0,1.18816380084547534856653783208457753062248229980468750000000000000000000000000
85,"(10, 10, 46)",idx0:10_idx1:10_idx2:46,"(3875.000310000002, 9125.00073)",3875.000310000002,9125.00073,sfrcondgr,1.0,0.71529162769273091360133776106522418558597564697265625000000000000000000000000
86,"(21, 21, 46)",idx0:21_idx1:21_idx2:46,"(3875.000310000002, 8208.333990000001)",3875.000310000002,8208.333990000001,sfrcondgr,1.0,0.98151520293053418075857052826904691755771636962890625000000000000000000000000
87,"(2, 2, 46)",idx0:2_idx1:2_idx2:46,"(3875.000310000002, 9791.667449999999)",3875.000310000002,9791.667449999999,sfrcondgr,1.0,0.605058074554713165582597866887226700782775878906250000000000000000000000000
88,"(6, 6, 46)",idx0:6_idx1:6_idx2:46,"(3875.000310000002, 9458.33409)",3875.000310000002,9458.33409,sfrcondgr,1.0,1.078960209219699706295614305417984724044799804687500000000000000000000000000
89,"(47, 47, 46)",idx0:47_idx1:47_idx2:46,"(3875.000310000002, 6041.6671499999975)",3875.000310000002,6041.6671499999975,sfrcondgr,1.0,2.18279016088004507167852352722547948360443115234375000000000000000000000000000
90,"(51, 51, 46)",idx0:51_idx1:51_idx2:46,"(3875.000310000002, 5708.333789999997)",3875.000310000002,5708.333789999997,sfrcondgr,1.0,1.88944348615529933432810594240436330437660217285156250000000000000000000000000
91,"(32, 32, 46)",idx0:32_idx1:32_idx2:46,"(3875.000310000002, 7291.6672499999995)",3875.000310000002,7291.6672499999995,sfrcondgr,1.0,1.21959233061962657451715585921192541718482971191406250000000000000000000000000
92,"(77, 77, 46)",idx0:77_idx1:77_idx2:46,"(3875.000310000002, 3541.6669499999934)",3875.000310000002,3541.6669499999934,sfrcondgr,1.0,2.81894986430263472243495925795286893844604492187500000000000000000000000000000
93,"(62, 62, 46)",idx0:62_idx1:62_idx2:46,"(3875.000310000002, 4791.6670499999955)",3875.000310000002,4791.6670499999955,sfrcondgr,1.0,1.02312095076474585120251958869630470871925354003906250000000000000000000000000
94,"(103, 103, 46)",idx0:103_idx1:103_idx2:46,"(3875.000310000002, 1375.0001099999954)",3875.000310000002,1375.0001099999954,sfrcondgr,1.0,2.1847309131985532815178885357454419136047363281250000000000000000000000000000000
95,"(33, 33, 46)",idx0:33_idx1:33_idx2:46,"(3875.000310000002, 7208.333909999999)",3875.000310000002,7208.333909999999,sfrcondgr,1.0,3.00405154807507912551045592408627271652221679687500000000000000000000000000000
96,"(30, 30, 46)",idx0:30_idx1:30_idx2:46,"(3875.000310000002, 7458.33393)",3875.000310000002,7458.33393,sfrcondgr,1.0,1.33139477548864526568195287836715579032897949218750000000000000000000000000000
97,"(34, 34, 46)",idx0:34_idx1:34_idx2:46,"(3875.000310000002, 7125.000569999999)",3875.000310000002,7125.000569999999,sfrcondgr,1.0,3.27391948106344399249678644991945475339889526367187500000000000000000000000000
98,"(95, 95, 46)",idx0:95_idx1:95_idx2:46,"(3875.000310000002, 2041.666829999991)",3875.000310000002,2041.666829999991,sfrcondgr,1.0,1.41606851343500816930998098541749641299247741699218750000000000000000000000000
99,"(75, 75, 46)",idx0:75_idx1:75_idx2:46,"(3875.000310000002, 3708.3336299999937)",3875.000310000002,3708.3336299999937,sfrcondgr,1.0,3.23890212941977662097770007676444947719573974609375000000000000000000000000000
100,"(15, 15, 46)",idx0:15_idx1:15_idx2:46,"(3875.000310000002, 8708.33403)",3875.000310000002,8708.33403,sfrcondgr,1.0,0.43215561712283656614630444892100058495998382568359375000000000000000000000000
101,"(60, 60, 46)",idx0:60_idx1:60_idx2:46,"(3875.000310000002, 4958.333729999996)",3875.000310000002,4958.333729999996,sfrcondgr,1.0,0.85203257540347032694683093723142519593238830566406250000000000000000000000000
102,"(24, 24, 46)",idx0:24_idx1:24_idx2:46,"(3875.000310000002, 7958.333970000001)",3875.000310000002,7958.333970000001,sfrcondgr,1.0,1.48957822662894945331402141164289787411689758300781250000000000000000000000000
103,"(101, 101, 46)",idx0:101_idx1:101_idx2:46,"(3875.000310000002, 1541.6667899999939)",3875.000310000002,1541.6667899999939,sfrcondgr,1.0,2.0142487327890261639140589977614581584930419921875000000000000000000000000000000
104,"(105, 105, 46)",idx0:105_idx1:105_idx2:46,"(3875.000310000002, 1208.333429999997)",3875.000310000002,1208.333429999997,sfrcondgr,1.0,3.2904063311062343721857814671238884329795837402343750000000000000000000000000000
105,"(86, 86, 46)",idx0:86_idx1:86_idx2:46,"(3875.000310000002, 2791.6668899999922)",3875.000310000002,2791.6668899999922,sfrcondgr,1.0,2.22071140386189647131232050014659762382507324218750000000000000000000000000000
106,"(52, 52, 46)",idx0:52_idx1:52_idx2:46,"(3875.000310000002, 5625.000449999997)",3875.000310000002,5625.000449999997,sfrcondgr,1.0,1.19283420789370908643434177065500989556312561035156250000000000000000000000000
107,"(4, 4, 46)",idx0:4_idx1:4_idx2:46,"(3875.000310000002, 9625.00077)",3875.000310000002,9625.00077,sfrcondgr,1.0,0.916411439295128027460179964691633358597755432128906250000000000000000000000
108,"(97, 97, 46)",idx0:97_idx1:97_idx2:46,"(3875.000310000002, 1875.0001499999908)",3875.000310000002,1875.0001499999908,sfrcondgr,1.0,1.72504318811692369806110036734025925397872924804687500000000000000000000000000
109,"(61, 61, 46)",idx0:61_idx1:61_idx2:46,"(3875.000310000002, 4875.000389999996)",3875.000310000002,4875.000389999996,sfrcondgr,1.0,0.88804843451981441138087802755762822926044464111328125000000000000000000000000
110,"(78, 78, 46)",idx0:78_idx1:78_idx2:46,"(3875.000310000002, 3458.3336099999933)",3875.000310000002,3458.3336099999933,sfrcondgr,1.0,3.86021837475223250635281146969646215438842773437500000000000000000000000000000
111,"(0, 0, 46)",idx0:0_idx1:0_idx2:46,"(3875.000310000002, 9958.33413)",3875.000310000002,9958.33413,sfrcondgr,1.0,0.835402301758196741410245067527284845709800720214843750000000000000000000000
112,"(87, 87, 46)",idx0:87_idx1:87_idx2:46,"(3875.000310000002, 2708.333549999992)",3875.000310000002,2708.333549999992,sfrcondgr,1.0,1.80853912038036379605898673617048189043998718261718750000000000000000000000000
113,"(43, 43, 46)",idx0:43_idx1:43_idx2:46,"(3875.000310000002, 6375.000509999998)",3875.000310000002,6375.000509999998,sfrcondgr,1.0,1.22345861406907063795301837672013789415359497070312500000000000000000000000000
114,"(84, 84, 46)",idx0:84_idx1:84_idx2:46,"(3875.000310000002, 2958.3335699999925)",3875.000310000002,2958.3335699999925,sfrcondgr,1.0,2.16391500244802870156490826047956943511962890625000000000000000000000000000000
115,"(88, 88, 46)",idx0:88_idx1:88_idx2:46,"(3875.000310000002, 2625.000209999992)",3875.000310000002,2625.000209999992,sfrcondgr,1.0,1.97540960366453521857010855455882847309112548828125000000000000000000000000000
116,"(69, 69, 46)",idx0:69_idx1:69_idx2:46,"(3875.000310000002, 4208.3336699999945)",3875.000310000002,4208.3336699999945,sfrcondgr,1.0,0.88542034083000420441322830811259336769580841064453125000000000000000000000000
117,"(35, 35, 46)",idx0:35_idx1:35_idx2:46,"(3875.000310000002, 7041.667229999999)",3875.000310000002,7041.667229999999,sfrcondgr,1.0,2.47766676392250673188755172304809093475341796875000000000000000000000000000000
118,"(114, 114, 46)",idx0:114_idx1:114_idx2:46,"(3875.000310000002, 458.3333700000039)",3875.000310000002,458.3333700000039,sfrcondgr,1.0,4.0136527044149374887638259679079055786132812500000000000000000000000000000000000
119,"(16, 16, 46)",idx0:16_idx1:16_idx2:46,"(3875.000310000002, 8625.00069)",3875.000310000002,8625.00069,sfrcondgr,1.0,0.62547982419931991149297800802742131054401397705078125000000000000000000000000
